model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19
MLP,grad,2,core_interaction,512,20,0.1,1.7928252220153809,0.00037253013579174876,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.6937615871429443,1.2170608043670654,0.9599863290786743,0.8380387425422668,0.5247467160224915,0.4438479244709015,0.5166513919830322,0.5440764427185059,0.5031123161315918,0.4754464626312256,0.5768383741378784,0.4369681179523468,0.5564825534820557,0.6198991537094116,0.6155900955200195,0.4942076504230499,0.5923027396202087,0.5322675704956055,0.604385495185852,0.5693792104721069
MLP,perm,2,core_interaction,512,20,0.1,1.7928252220153809,0.00037253013579174876,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.1951940804719925,0.2924746572971344,0.41766199469566345,0.37614527344703674,0.0,0.03426007553935051,0.0,0.09039238840341568,0.0,0.0,0.042918283492326736,0.031211137771606445,0.023677825927734375,0.001545548439025879,0.0,0.053790729492902756,0.014128446578979492,0.04182378575205803,0.0,0.02560059167444706
KAN,grad,3,core_interaction,512,20,0.1,0.09079429507255554,8.536140967407846e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.7404985427856445,1.14833402633667,0.5906649827957153,0.6021643280982971,0.28542450070381165,0.21613815426826477,0.2441292256116867,0.29166513681411743,0.26524287462234497,0.2362900674343109,0.2788035273551941,0.30423784255981445,0.20587551593780518,0.20416176319122314,0.18406552076339722,0.21891364455223083,0.2652113139629364,0.2327280342578888,0.18243563175201416,0.22148433327674866
KAN,perm,3,core_interaction,512,20,0.1,0.09079429507255554,8.536140967407846e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4002151489257812,0.25228700041770935,0.2792889475822449,0.28859248757362366,0.00023555755615234375,0.0016586160054430366,0.0,0.0,0.0,0.0,0.000812893093097955,0.0,0.0,0.0,0.0,0.0,0.001329176127910614,0.0,0.0027622729539871216,0.0015749806771054864
MLP,grad,3,core_interaction,512,20,0.1,2.139965295791626,9.388965554535389e-05,"[1, 2, 3, 5]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.5794690251350403,1.4927784204483032,0.6723043918609619,0.756074070930481,0.597145676612854,0.7223357558250427,0.5724181532859802,0.6674106121063232,0.662460446357727,0.491801381111145,0.6303863525390625,0.5648934841156006,0.609533965587616,0.5725942850112915,0.48564139008522034,0.5859133005142212,0.4813145697116852,0.5712260603904724,0.5643461346626282,0.6154050827026367
MLP,perm,3,core_interaction,512,20,0.1,2.139965295791626,9.388965554535389e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.11601114273071289,0.25837278366088867,0.10485855489969254,0.16186444461345673,0.0,0.0,0.0,0.023229995742440224,0.03685259819030762,0.0,0.017091115936636925,0.0,0.02364691160619259,0.0,0.0,0.0,0.06855646520853043,0.051481086760759354,0.0,0.0
KAN,grad,4,core_interaction,512,20,0.1,0.25897639989852905,7.203603331618069e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.404817581176758,1.036638855934143,0.6074162125587463,0.6935911774635315,0.3962414860725403,0.41947704553604126,0.3809095323085785,0.31751400232315063,0.48788654804229736,0.46510049700737,0.2744308114051819,0.3492608666419983,0.2557300329208374,0.501191258430481,0.3649474084377289,0.5502597093582153,0.527309775352478,0.44124817848205566,0.4983891546726227,0.38083532452583313
KAN,perm,4,core_interaction,512,20,0.1,0.25897639989852905,7.203603331618069e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4040452241897583,0.23531293869018555,0.2883642315864563,0.2827991843223572,0.01734016276896,0.0,0.0,0.00806425977498293,0.0026518453378230333,0.0006708254222758114,0.0,0.0,0.005562578793615103,0.016599997878074646,0.013798455707728863,0.0,0.01208512019366026,0.021072253584861755,0.0,0.0
MLP,grad,4,core_interaction,512,20,0.1,2.0024845600128174,0.0001723611494526267,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.8398326635360718,1.2638713121414185,0.7594228982925415,0.7254701256752014,0.6267629861831665,0.5094868540763855,0.5505234003067017,0.5306530594825745,0.548830509185791,0.5812872648239136,0.5453861951828003,0.5898561477661133,0.5587677955627441,0.5932846665382385,0.6055648922920227,0.6758813858032227,0.5636415481567383,0.4327431619167328,0.5080124139785767,0.6431083679199219
MLP,perm,4,core_interaction,512,20,0.1,2.0024845600128174,0.0001723611494526267,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.24449698626995087,0.29806551337242126,0.30567049980163574,0.2723155915737152,0.0,0.038482267409563065,0.0,0.0,0.013446410186588764,0.0,0.030299505218863487,0.014094114303588867,0.0030044715385884047,0.0,0.0,0.0,0.0,0.0,0.010386546142399311,0.0
