function,samples,dimension,noise,nuisance_correlation,n_correlated_proxies,width_hidden,grid,k,lamb,probe_steps,method,top_m,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_true_var_recall_mean,screen_true_var_recall_std,screen_contains_all_interaction_endpoints_mean,screen_contains_all_interaction_endpoints_std,screen_interaction_endpoint_recall_mean,screen_interaction_endpoint_recall_std,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,true_endpoint_rank_mean_mean,true_endpoint_rank_mean_std,true_endpoint_rank_worst_mean,true_endpoint_rank_worst_std,true_endpoint_score_mean_mean,true_endpoint_score_mean_std,max_nuisance_score_mean,max_nuisance_score_std,endpoint_minus_max_nuisance_mean,endpoint_minus_max_nuisance_std,num_support_evals
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.016064838810377336,0.000429525210879071,0.012430170984477957,0.00017610418609028427,0.003634667825899379,0.0005048832759662936,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.016064838810377336,0.000429525210879071,0.012430170984477957,0.00017610418609028427,0.003634667825899379,0.0005048832759662936,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.011351067708029473,0.00034746640653423883,0.008612475071667548,0.0001322839314653374,0.0027385926363619256,0.0003973167785050279,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.011351067708029473,0.00034746640653423883,0.008612475071667548,0.0001322839314653374,0.0027385926363619256,0.0003973167785050279,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.011351067708029473,0.00034746640653423883,0.008612475071667548,0.0001322839314653374,0.0027385926363619256,0.0003973167785050279,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.011351067708029473,0.00034746640653423883,0.008612475071667548,0.0001322839314653374,0.0027385926363619256,0.0003973167785050279,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.016064838810377336,0.000429525210879071,0.012430170984477957,0.00017610418609028427,0.003634667825899379,0.0005048832759662936,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.016064838810377336,0.000429525210879071,0.012430170984477957,0.00017610418609028427,0.003634667825899379,0.0005048832759662936,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.016064838810377336,0.000429525210879071,0.012430170984477957,0.00017610418609028427,0.003634667825899379,0.0005048832759662936,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.016064838810377336,0.000429525210879071,0.012430170984477957,0.00017610418609028427,0.003634667825899379,0.0005048832759662936,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.024275877534082082,0.0007725356033758209,0.016183024071642883,0.0002475421613262557,0.0080928534624392,0.0009143017936847657,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.024275877534082082,0.0007725356033758209,0.016183024071642883,0.0002475421613262557,0.0080928534624392,0.0009143017936847657,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.024275877534082082,0.0007725356033758209,0.016183024071642883,0.0002475421613262557,0.0080928534624392,0.0009143017936847657,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.024275877534082082,0.0007725356033758209,0.016183024071642883,0.0002475421613262557,0.0080928534624392,0.0009143017936847657,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,4,0.9,0.3051285766293647,0.975,0.07628214415734118,0.9,0.3051285766293647,0.95,0.15256428831468236,0.9,0.3051285766293647,3.6,0.3051285766293647,4.2,0.6102571532587294,0.01246189055716779,0.0001938299491562734,0.011881458733800731,0.00018637443036695358,0.0005804318233670588,0.00028497471040568096,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.3051285766293647,4.2,0.6102571532587294,0.01246189055716779,0.0001938299491562734,0.011881458733800731,0.00018637443036695358,0.0005804318233670588,0.00028497471040568096,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.3051285766293647,4.2,0.6102571532587294,0.01246189055716779,0.0001938299491562734,0.011881458733800731,0.00018637443036695358,0.0005804318233670588,0.00028497471040568096,30
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.3051285766293647,4.2,0.6102571532587294,0.01246189055716779,0.0001938299491562734,0.011881458733800731,0.00018637443036695358,0.0005804318233670588,0.00028497471040568096,30
