registry_version,split,task_id,task_family,adapter_family,adapter,seed,expression_mse,near_equivalence_pass_mse_lt_005,exact_like_pass_mse_lt_1e8,expression,eval_error
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,0,0.09440773804802031,0.0,0.0,"mul(mul(sin(X0), 1.979), sqrt(X0))",
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,1,0.17483187110319365,0.0,0.0,"add(sin(sin(sin(X0))), sin(sin(sin(sin(sin(X0))))))",
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,2,0.0889248607329642,0.0,0.0,"div(X0, cos(sqrt(X0)))",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048,standard_srbench_trig,symbolic_library,gplearn_symbolic_regressor,0,0.02090024358030311,1.0,0.0,"sub(sub(sqrt(X0), cos(add(sqrt(sub(sqrt(X0), cos(add(sqrt(X0), sqrt(X0))))), cos(div(sqrt(X0), X0))))), cos(add(sqrt(X0), sqrt(X0))))",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048,standard_srbench_trig,symbolic_library,gplearn_symbolic_regressor,1,0.32364240471318545,0.0,0.0,"log(add(add(X0, X0), X0))",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048,standard_srbench_trig,symbolic_library,gplearn_symbolic_regressor,2,0.3911887770635801,0.0,0.0,"cos(add(log(X0), log(X0)))",
claimtransfer_v1_standard_formula_public,public,std_keijzer_log_d6_n2048,standard_srbench_log,symbolic_library,gplearn_symbolic_regressor,0,0.13261601133464812,0.0,0.0,"add(sin(sin(X1)), sin(sin(X1)))",
claimtransfer_v1_standard_formula_public,public,std_keijzer_log_d6_n2048,standard_srbench_log,symbolic_library,gplearn_symbolic_regressor,1,0.11466044044287726,0.0,0.0,"div(X1, sqrt(-0.411))",
claimtransfer_v1_standard_formula_public,public,std_keijzer_log_d6_n2048,standard_srbench_log,symbolic_library,gplearn_symbolic_regressor,2,0.1225343238927756,0.0,0.0,"div(X1, cos(-0.969))",
claimtransfer_v1_standard_formula_public,public,std_bilinear_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,0,0.5139990822253608,0.0,0.0,X2,
claimtransfer_v1_standard_formula_public,public,std_bilinear_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,1,0.5735848169138238,0.0,0.0,X2,
claimtransfer_v1_standard_formula_public,public,std_bilinear_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,2,0.5167039944692574,0.0,0.0,X2,
claimtransfer_v1_standard_formula_public,public,std_feynman_energy_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,0,0.6424537779646213,0.0,0.0,sin(log(X0)),
claimtransfer_v1_standard_formula_public,public,std_feynman_energy_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,1,0.6315281341580226,0.0,0.0,sin(log(X0)),
claimtransfer_v1_standard_formula_public,public,std_feynman_energy_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,2,0.54634776878032,0.0,0.0,sin(log(X0)),
claimtransfer_v1_standard_formula_public,public,std_feynman_gravity_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,0,0.7301453438804395,0.0,0.0,"sin(sin(sin(sin(sin(sub(sin(X0), X2))))))",
claimtransfer_v1_standard_formula_public,public,std_feynman_gravity_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,1,0.5268584063209112,0.0,0.0,"mul(-1.023, log(X2))",
claimtransfer_v1_standard_formula_public,public,std_feynman_gravity_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,2,0.7318160887313324,0.0,0.0,"sin(sin(sin(sin(log(mul(mul(div(1.009, X2), sqrt(X1)), sin(X0)))))))",
claimtransfer_v1_standard_formula_public,public,std_ideal_gas_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,0,0.478887192294646,0.0,0.0,"sin(sub(log(X1), sub(1.591, X0)))",
claimtransfer_v1_standard_formula_public,public,std_ideal_gas_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,1,0.6101775013793873,0.0,0.0,sin(log(X0)),
claimtransfer_v1_standard_formula_public,public,std_ideal_gas_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,2,0.6482964406265153,0.0,0.0,sin(log(X0)),
claimtransfer_v1_standard_formula_public,public,std_damped_wave_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,0,1.1919957297731039,0.0,0.0,log(sqrt(-0.943)),
claimtransfer_v1_standard_formula_public,public,std_damped_wave_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,1,0.8877989108063468,0.0,0.0,"sub(X1, X1)",
claimtransfer_v1_standard_formula_public,public,std_damped_wave_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,2,0.9120750864681535,0.0,0.0,log(0.979),
claimtransfer_v1_standard_formula_public,public,std_harmonic_period_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,0,0.24823466952558482,0.0,0.0,"sub(cos(X1), sqrt(log(sin(X0))))",
claimtransfer_v1_standard_formula_public,public,std_harmonic_period_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,1,0.11450382048455424,0.0,0.0,"sub(X0, X1)",
claimtransfer_v1_standard_formula_public,public,std_harmonic_period_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,2,0.08412556483608684,0.0,0.0,"sub(X0, X1)",
claimtransfer_v1_standard_formula_public,public,std_rosenbrock_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,0,0.21444634129903245,0.0,0.0,"sub(sqrt(X0), add(X0, cos(add(X1, -0.376))))",
claimtransfer_v1_standard_formula_public,public,std_rosenbrock_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,1,0.2981831383875765,0.0,0.0,"sin(sub(log(cos(cos(X1))), add(X0, X0)))",
claimtransfer_v1_standard_formula_public,public,std_rosenbrock_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,2,0.30852946350913085,0.0,0.0,"mul(X0, -1.512)",
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,54,0.14183484837662713,0.0,0.0,"add(X0, mul(sqrt(-0.149), X0))",
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,55,0.20142124354266772,0.0,0.0,"add(-0.164, mul(X0, 1.238))",
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,56,0.14896275393221467,0.0,0.0,"div(X0, 0.693)",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048,standard_srbench_trig,symbolic_library,gplearn_symbolic_regressor,54,0.4425020867496474,0.0,0.0,"sub(-0.391, log(log(X0)))",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048,standard_srbench_trig,symbolic_library,gplearn_symbolic_regressor,55,0.23775026342666278,0.0,0.0,"add(sqrt(X0), div(div(log(X0), 1.167), 1.167))",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048,standard_srbench_trig,symbolic_library,gplearn_symbolic_regressor,56,0.05428060880192262,0.0,0.0,"mul(log(div(sqrt(X0), log(X0))), cos(sin(mul(mul(log(div(log(X0), sqrt(X0))), cos(cos(sin(mul(log(div(log(X0), sqrt(X0))), cos(sin(1.947))))))), cos(sin(1.947))))))",
claimtransfer_v1_standard_formula_public,public,std_keijzer_log_d6_n2048,standard_srbench_log,symbolic_library,gplearn_symbolic_regressor,54,0.12990308201458317,0.0,0.0,"add(mul(X1, 0.782), mul(X1, 0.782))",
claimtransfer_v1_standard_formula_public,public,std_keijzer_log_d6_n2048,standard_srbench_log,symbolic_library,gplearn_symbolic_regressor,55,0.12733074135240632,0.0,0.0,"add(sin(sin(X1)), sin(sin(X1)))",
claimtransfer_v1_standard_formula_public,public,std_keijzer_log_d6_n2048,standard_srbench_log,symbolic_library,gplearn_symbolic_regressor,56,0.13851309392150074,0.0,0.0,"div(X1, cos(cos(X0)))",
claimtransfer_v1_standard_formula_public,public,std_bilinear_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,54,0.001649508245680092,1.0,0.0,"add(mul(X0, X1), mul(mul(add(mul(X0, X1), X2), 1.059), 1.059))",
claimtransfer_v1_standard_formula_public,public,std_bilinear_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,55,0.538258315024918,0.0,0.0,X2,
claimtransfer_v1_standard_formula_public,public,std_bilinear_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,56,0.6425823380643159,0.0,0.0,X2,
claimtransfer_v1_standard_formula_public,public,std_feynman_energy_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.5608443925726665,0.0,0.0,sin(log(X0)),
claimtransfer_v1_standard_formula_public,public,std_feynman_energy_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.5937593112713998,0.0,0.0,sin(log(X0)),
claimtransfer_v1_standard_formula_public,public,std_feynman_energy_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.5964890594993825,0.0,0.0,sin(log(X0)),
claimtransfer_v1_standard_formula_public,public,std_feynman_gravity_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.6383908206005311,0.0,0.0,"mul(sub(sin(X0), X2), cos(sin(X2)))",
claimtransfer_v1_standard_formula_public,public,std_feynman_gravity_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.6377626360590853,0.0,0.0,"sin(sin(sin(sin(sin(sub(sin(X1), X2))))))",
claimtransfer_v1_standard_formula_public,public,std_feynman_gravity_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.4375022548834886,0.0,0.0,"sin(cos(sub(0.226, log(div(0.226, X2)))))",
claimtransfer_v1_standard_formula_public,public,std_ideal_gas_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.08717870664173953,0.0,0.0,"mul(sub(X0, div(sqrt(X2), X1)), X1)",
claimtransfer_v1_standard_formula_public,public,std_ideal_gas_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.23397145412480452,0.0,0.0,"add(-1.134, add(X1, sin(log(X0))))",
claimtransfer_v1_standard_formula_public,public,std_ideal_gas_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.24210138886248075,0.0,0.0,"log(mul(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_damped_wave_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.153170116925898,0.0,0.0,"mul(mul(mul(X3, -1.808), add(sqrt(sqrt(X6)), 1.697)), sub(sub(X0, X0), mul(X2, X0)))",
claimtransfer_v1_standard_formula_public,public,std_damped_wave_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,1.000703780426527,0.0,0.0,"sub(X2, X2)",
claimtransfer_v1_standard_formula_public,public,std_damped_wave_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,1.0371715921674869,0.0,0.0,log(-0.985),
claimtransfer_v1_standard_formula_public,public,std_harmonic_period_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.08093336918598976,0.0,0.0,"sub(X0, X1)",
claimtransfer_v1_standard_formula_public,public,std_harmonic_period_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.08630880744012237,0.0,0.0,"sub(X0, X1)",
claimtransfer_v1_standard_formula_public,public,std_harmonic_period_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.07457913884515453,0.0,0.0,"log(div(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_rosenbrock_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,54,0.34577774044065157,0.0,0.0,"cos(add(X0, add(X0, log(-0.016))))",
claimtransfer_v1_standard_formula_public,public,std_rosenbrock_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,55,0.24328904690994213,0.0,0.0,"sin(sub(add(sub(sqrt(div(X1, 1.677)), X0), sub(0.790, 1.677)), X0))",
claimtransfer_v1_standard_formula_public,public,std_rosenbrock_d6_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,56,0.32360699397993054,0.0,0.0,"div(X0, log(-0.502))",
claimtransfer_v1_standard_formula_public,public,std_additive_no_pair_d8_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,54,0.1304246531353847,0.0,0.0,"add(mul(X0, 1.158), X2)",
claimtransfer_v1_standard_formula_public,public,std_additive_no_pair_d8_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,55,0.14307937072551857,0.0,0.0,"add(X2, X0)",
claimtransfer_v1_standard_formula_public,public,std_additive_no_pair_d8_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,56,0.1507971271793765,0.0,0.0,"add(X0, X2)",
claimtransfer_v1_standard_formula_public,public,std_additive_exp_log_d8_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,54,0.20092802042258961,0.0,0.0,"mul(mul(X2, 1.238), 1.238)",
claimtransfer_v1_standard_formula_public,public,std_additive_exp_log_d8_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,55,0.12060785518045433,0.0,0.0,"add(mul(X2, 1.588), sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(sin(X0))))))))))))",
claimtransfer_v1_standard_formula_public,public,std_additive_exp_log_d8_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,56,0.20616309545372935,0.0,0.0,"add(sin(X2), sin(sin(sin(sin(X2)))))",
claimtransfer_v1_standard_formula_public,public,std_two_products_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,54,0.059873357536329,0.0,0.0,"add(add(mul(X2, X3), mul(X0, X1)), add(mul(X0, X1), mul(X2, X3)))",
claimtransfer_v1_standard_formula_public,public,std_two_products_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,55,0.5057893559739608,0.0,0.0,"mul(X1, div(X0, cos(cos(0.185))))",
claimtransfer_v1_standard_formula_public,public,std_two_products_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,56,0.5614588422048412,0.0,0.0,"mul(X1, add(X0, X0))",
claimtransfer_v1_standard_formula_public,public,std_trig_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,54,0.10609971329549862,0.0,0.0,"add(add(log(cos(X2)), add(mul(X0, X1), mul(X0, X1))), mul(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_trig_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,55,0.1719489690432242,0.0,0.0,"mul(X1, div(div(div(X0, cos(X1)), cos(cos(X1))), cos(cos(X0))))",
claimtransfer_v1_standard_formula_public,public,std_trig_product_d8_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,56,0.18772789407882112,0.0,0.0,"mul(add(add(X1, X1), X1), X0)",
claimtransfer_v1_standard_formula_public,public,std_rational_plus_product_d8_n2048,standard_rational_pair,symbolic_library,gplearn_symbolic_regressor,54,0.4200358179681885,0.0,0.0,X0,
claimtransfer_v1_standard_formula_public,public,std_rational_plus_product_d8_n2048,standard_rational_pair,symbolic_library,gplearn_symbolic_regressor,55,0.37065377567387836,0.0,0.0,"sin(add(X0, X0))",
claimtransfer_v1_standard_formula_public,public,std_rational_plus_product_d8_n2048,standard_rational_pair,symbolic_library,gplearn_symbolic_regressor,56,0.06166826948033446,0.0,0.0,"add(add(sin(add(X0, X0)), mul(X2, X3)), mul(X2, X3))",
claimtransfer_v1_standard_formula_public,public,std_exp_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,54,0.01784986401905885,1.0,0.0,"add(sin(sin(X2)), sin(X2))",
claimtransfer_v1_standard_formula_public,public,std_exp_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,55,0.013194368599717657,1.0,0.0,"add(mul(X2, 0.887), mul(X2, 0.887))",
claimtransfer_v1_standard_formula_public,public,std_exp_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,56,0.016859589628817943,1.0,0.0,"add(sin(sin(sin(X2))), X2)",
claimtransfer_v1_standard_formula_public,public,std_log_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,54,0.05643205537263464,0.0,0.0,"add(sin(sin(sin(X2))), sin(X2))",
claimtransfer_v1_standard_formula_public,public,std_log_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,55,0.055825463709550306,0.0,0.0,"mul(X2, 1.588)",
claimtransfer_v1_standard_formula_public,public,std_log_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,56,0.061421530951053925,0.0,0.0,"add(sin(X2), sin(sin(X2)))",
claimtransfer_v1_standard_formula_public,public,std_sqrt_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,54,0.03665745467062652,1.0,0.0,"add(sin(sin(sin(X2))), sin(X2))",
claimtransfer_v1_standard_formula_public,public,std_sqrt_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,55,0.03230854119576093,1.0,0.0,"add(mul(X2, 0.887), mul(X2, 0.887))",
claimtransfer_v1_standard_formula_public,public,std_sqrt_product_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,56,0.038263584193511946,1.0,0.0,"add(sin(sin(sin(sin(X2)))), X2)",
claimtransfer_v1_standard_formula_public,public,std_nested_pair_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,54,0.14051196568599186,0.0,0.0,"add(X0, X3)",
claimtransfer_v1_standard_formula_public,public,std_nested_pair_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,55,0.1203210051368558,0.0,0.0,"add(X0, X3)",
claimtransfer_v1_standard_formula_public,public,std_nested_pair_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,56,0.13296184020074597,0.0,0.0,"add(X3, X0)",
claimtransfer_v1_standard_formula_public,public,std_three_way_product_d8_n2048,standard_higher_order,symbolic_library,gplearn_symbolic_regressor,54,0.3126004728187183,0.0,0.0,"add(mul(sqrt(0.184), X3), X3)",
claimtransfer_v1_standard_formula_public,public,std_three_way_product_d8_n2048,standard_higher_order,symbolic_library,gplearn_symbolic_regressor,55,0.29920590764644245,0.0,0.0,"div(X3, 0.643)",
claimtransfer_v1_standard_formula_public,public,std_three_way_product_d8_n2048,standard_higher_order,symbolic_library,gplearn_symbolic_regressor,56,0.35491453838896103,0.0,0.0,"div(X3, log(1.998))",
claimtransfer_v1_standard_formula_public,public,std_highdim_sparse_product_d12_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,54,0.4422251576656201,0.0,0.0,"div(div(X3, 0.886), 0.886)",
claimtransfer_v1_standard_formula_public,public,std_highdim_sparse_product_d12_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,55,0.4785247984609312,0.0,0.0,X3,
claimtransfer_v1_standard_formula_public,public,std_highdim_sparse_product_d12_n2048,standard_pair_product,symbolic_library,gplearn_symbolic_regressor,56,0.4145925113136134,0.0,0.0,"div(X3, 0.754)",
claimtransfer_v1_standard_formula_public,public,std_feynman_coulomb_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.6605596856911788,0.0,0.0,"sin(sin(sin(sin(sin(sub(sin(X0), X2))))))",
claimtransfer_v1_standard_formula_public,public,std_feynman_coulomb_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.593410300911712,0.0,0.0,"sin(sin(sin(sub(sin(X1), X2))))",
claimtransfer_v1_standard_formula_public,public,std_feynman_coulomb_d8_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.41717664622569833,0.0,0.0,"sin(sin(cos(sub(cos(X0), log(div(0.226, X2))))))",
claimtransfer_v1_standard_formula_public,public,std_feynman_ohm_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.19225468346322866,0.0,0.0,"log(mul(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_feynman_ohm_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.1740182694557013,0.0,0.0,"log(mul(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_feynman_ohm_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.16657503577124033,0.0,0.0,"add(sub(X0, 1.126), log(X1))",
claimtransfer_v1_standard_formula_public,public,std_feynman_lens_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.08767263974865158,0.0,0.0,"log(mul(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_feynman_lens_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.08059251939532347,0.0,0.0,"log(mul(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_feynman_lens_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.0844318302354142,0.0,0.0,"add(log(X0), log(X1))",
claimtransfer_v1_standard_formula_public,public,std_feynman_frequency_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.3195544938696568,0.0,0.0,"cos(sub(sin(div(X2, sin(sin(sin(X1))))), sub(cos(X2), sub(div(X2, X1), log(X0)))))",
claimtransfer_v1_standard_formula_public,public,std_feynman_frequency_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.28944682098073987,0.0,0.0,"log(div(X0, X2))",
claimtransfer_v1_standard_formula_public,public,std_feynman_frequency_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.06287577916053531,0.0,0.0,"add(sub(X0, X2), sin(sin(log(X1))))",
claimtransfer_v1_standard_formula_public,public,std_nested_polynomial_pair_d8_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,54,0.4297245396317493,0.0,0.0,X3,
claimtransfer_v1_standard_formula_public,public,std_nested_polynomial_pair_d8_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,55,0.4855804550203199,0.0,0.0,"add(-0.101, add(-0.101, X3))",
claimtransfer_v1_standard_formula_public,public,std_nested_polynomial_pair_d8_n2048,standard_srbench_polynomial,symbolic_library,gplearn_symbolic_regressor,56,0.5249428074360121,0.0,0.0,"div(X3, log(1.998))",
claimtransfer_v1_standard_formula_public,public,std_trig_mixed_two_pair_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,54,0.06030757362776671,0.0,0.0,"add(add(mul(X0, X1), mul(X0, X1)), mul(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_trig_mixed_two_pair_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,55,0.0550212319279426,0.0,0.0,"mul(X1, div(div(X0, cos(1.117)), cos(-0.659)))",
claimtransfer_v1_standard_formula_public,public,std_trig_mixed_two_pair_d8_n2048,standard_compositional_pair,symbolic_library,gplearn_symbolic_regressor,56,0.09329375025257652,0.0,0.0,"mul(div(X0, sqrt(div(sin(X0), sub(cos(mul(X6, X3)), log(mul(mul(sin(X7), cos(sub(sin(-1.449), sqrt(mul(div(sin(X0), sub(cos(mul(X6, X3)), log(mul(X7, X5)))), X1))))), X5)))))), X1)",
claimtransfer_v1_standard_formula_public,public,std_division_pair_d8_n2048,standard_rational_pair,symbolic_library,gplearn_symbolic_regressor,54,0.025231728019268075,1.0,0.0,"add(sin(sin(sin(X0))), mul(mul(X2, 1.238), 1.158))",
claimtransfer_v1_standard_formula_public,public,std_division_pair_d8_n2048,standard_rational_pair,symbolic_library,gplearn_symbolic_regressor,55,0.03251531305010502,1.0,0.0,"mul(add(X2, sin(add(X0, mul(sin(X2), 0.887)))), 0.887)",
claimtransfer_v1_standard_formula_public,public,std_division_pair_d8_n2048,standard_rational_pair,symbolic_library,gplearn_symbolic_regressor,56,0.030475022676836445,1.0,0.0,"add(sin(add(X0, div(X2, 1.652))), X2)",
claimtransfer_v1_standard_formula_public,public,std_feynman_kepler_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,54,0.20627059984282498,0.0,0.0,"sub(X0, sqrt(sqrt(mul(X1, X1))))",
claimtransfer_v1_standard_formula_public,public,std_feynman_kepler_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,55,0.22560527858810203,0.0,0.0,"sub(X0, sqrt(X1))",
claimtransfer_v1_standard_formula_public,public,std_feynman_kepler_d6_n2048,standard_feynman_style,symbolic_library,gplearn_symbolic_regressor,56,0.09903916378108535,0.0,0.0,"add(mul(cos(X1), log(X0)), sub(X0, X1))",
claimtransfer_v1_standard_formula_public,public,std_affine_no_pair_d12_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,54,0.060719082713955416,0.0,0.0,"add(div(X4, -1.212), sin(sub(sin(sin(X0)), X4)))",
claimtransfer_v1_standard_formula_public,public,std_affine_no_pair_d12_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,55,0.06679324333021697,0.0,0.0,"sub(sin(sin(sin(sub(X0, X4)))), X4)",
claimtransfer_v1_standard_formula_public,public,std_affine_no_pair_d12_n2048,standard_negative_control,symbolic_library,gplearn_symbolic_regressor,56,0.06645682954648108,0.0,0.0,"sub(sin(sin(sin(sub(X0, X4)))), X4)",
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048_noise005,standard_srbench_polynomial_noise005,symbolic_library,gplearn_symbolic_regressor,54,0.14209444819932116,0.0,0.0,"add(X0, mul(sqrt(-0.149), X0))",
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048_noise005,standard_srbench_polynomial_noise005,symbolic_library,gplearn_symbolic_regressor,55,0.20302538504501422,0.0,0.0,"add(-0.164, mul(X0, 1.238))",
claimtransfer_v1_standard_formula_public,public,std_nguyen1_poly_d6_n2048_noise005,standard_srbench_polynomial_noise005,symbolic_library,gplearn_symbolic_regressor,56,0.15195482834902252,0.0,0.0,"div(X0, 0.693)",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048_noise005,standard_srbench_trig_noise005,symbolic_library,gplearn_symbolic_regressor,54,0.48327919741515835,0.0,0.0,"add(div(X5, X5), log(X0))",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048_noise005,standard_srbench_trig_noise005,symbolic_library,gplearn_symbolic_regressor,55,0.1386342481841924,0.0,0.0,"add(sqrt(add(sqrt(X0), add(sqrt(X0), log(X0)))), log(X0))",
claimtransfer_v1_standard_formula_public,public,std_nguyen5_trig_d6_n2048_noise005,standard_srbench_trig_noise005,symbolic_library,gplearn_symbolic_regressor,56,0.20107749833265093,0.0,0.0,"log(sqrt(div(sqrt(X0), log(X0))))",
