registry_version,split,task_family,task_id,adapter_family,adapter,evidence_object,claim_type,scorer,predicate,rows,seeds,missing_pass_rows,successes,trials,pass_rate,wilson_low,wilson_high,median_rank,median_margin,median_raw_value
claimtransfer_v0_public,public,semi_diabetes,semi_diabetes_core,pyKAN,pyKAN-semisynthetic-feature_stability_var,residual_pair_screen,pair,residual_functional_anova,rank_at_budget,1170,75,0,1148,1170,0.9811965811965812,0.9716933317448984,0.9875502322930434,1.0,0.3473106548190117,
claimtransfer_v0_public,public,semi_diabetes,semi_diabetes_core,pyKAN,pyKAN-semisynthetic-feature_stability_var,semisynthetic_screen,endpoints,feature_stability_var,binary_true,1170,75,0,1148,1170,0.9811965811965812,0.9716933317448984,0.9875502322930434,,,1.0
claimtransfer_v0_public,public,semi_diabetes,semi_diabetes_core,pyKAN,pyKAN-semisynthetic-feature_stability_var,semisynthetic_screen,support,feature_stability_var,contains_all,1170,75,0,1017,1170,0.8692307692307693,0.848697272058109,0.8873475230829051,,,
claimtransfer_v0_public,public,semi_wine,semi_wine_core,pyKAN,pyKAN-semisynthetic-feature_edge_hybrid,prediction,prediction,mse,mse_lt,917,65,0,899,917,0.9803707742639041,0.9691853193162383,0.9875481731758471,,,0.0049613141454756
claimtransfer_v0_public,public,semi_wine,semi_wine_core,pyKAN,pyKAN-semisynthetic-feature_edge_hybrid,residual_pair_screen,pair,residual_functional_anova,rank_at_budget,917,65,0,676,917,0.737186477644493,0.7077498071458722,0.7646441420414799,1.0,0.1224065721035003,
claimtransfer_v0_public,public,semi_wine,semi_wine_core,pyKAN,pyKAN-semisynthetic-feature_edge_hybrid,semisynthetic_screen,endpoints,feature_edge_hybrid,binary_true,917,65,0,695,917,0.7579062159214831,0.7291422908879276,0.7845182561594689,,,1.0
claimtransfer_v0_public,public,semi_wine,semi_wine_core,pyKAN,pyKAN-semisynthetic-feature_edge_hybrid,semisynthetic_screen,support,feature_edge_hybrid,contains_all,917,65,0,695,917,0.7579062159214831,0.7291422908879276,0.7845182561594689,,,
claimtransfer_v0_public,public,semi_wine,semi_wine_core,pyKAN,pyKAN-semisynthetic-feature_stability_var,prediction,prediction,mse,mse_lt,917,65,0,899,917,0.9803707742639041,0.9691853193162383,0.9875481731758471,,,0.0049613141454756
claimtransfer_v0_public,public,semi_wine,semi_wine_core,pyKAN,pyKAN-semisynthetic-feature_stability_var,residual_pair_screen,pair,residual_functional_anova,rank_at_budget,917,65,0,676,917,0.737186477644493,0.7077498071458722,0.7646441420414799,1.0,0.1224065721035003,
claimtransfer_v0_public,public,semi_wine,semi_wine_core,pyKAN,pyKAN-semisynthetic-feature_stability_var,semisynthetic_screen,endpoints,feature_stability_var,binary_true,917,65,0,706,917,0.7699018538713195,0.7415670264902162,0.7959847087919428,,,1.0
claimtransfer_v0_public,public,semi_wine,semi_wine_core,pyKAN,pyKAN-semisynthetic-feature_stability_var,semisynthetic_screen,support,feature_stability_var,contains_all,917,65,0,706,917,0.7699018538713195,0.7415670264902162,0.7959847087919428,,,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,epim_pairverify,EPIM-PairVerify,epim_endpoint_proposal,endpoints,EPIM,binary_true,750,150,0,750,750,1.0,0.9949039692158141,1.0,1.0,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,epim_pairverify,EPIM-PairVerify,epim_pair_proposal,candidate_pair,EPIM,binary_true,750,150,0,750,750,1.0,0.9949039692158141,1.0,1.0,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,epim_pairverify,EPIM-PairVerify,pairverify_practical,pair,candidate_functional_anova,binary_true,750,150,0,750,750,1.0,0.9949039692158141,1.0,1.0,0.16665634109328184,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,epim_pairverify,EPIM-PairVerify,pairverify_probe,pair,candidate_functional_anova_oracle,binary_true,750,150,0,750,750,1.0,0.9949039692158141,1.0,1.0,0.16665634109328184,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,epim_pairverify,EPIM-PairVerify,prediction,prediction,mse,mse_lt,750,150,0,750,750,1.0,0.9949039692158141,1.0,,,0.00046830484643569997
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN,exposed_readout,endpoints,KAN-FE,top_m_contains_all,208,192,0,208,208,1.0,0.9818656958784301,1.0,2.0,0.5377414549490434,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN,full_function,pair,functional_anova,rank1,208,192,0,208,208,1.0,0.9818656958784301,1.0,1.0,0.1630896568919221,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN,prediction,prediction,mse,mse_lt,208,192,0,208,208,1.0,0.9818656958784301,1.0,,,0.0005268892273306
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN,pruning,endpoints,prune_input,binary_true,208,192,0,208,208,1.0,0.9818656958784301,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN,selected_support,support,KAN-FE,contains_all,208,192,0,208,208,1.0,0.9818656958784301,1.0,,,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN,support_refit,pair,functional_anova,rank1,208,192,0,208,208,1.0,0.9818656958784301,1.0,1.0,0.16865178098669276,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN,symbolic,symbolic_status,pyKAN_symbolic,binary_true,208,192,0,208,208,1.0,0.9818656958784301,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,anova_abs,rank_at_budget,32,32,0,32,32,1.0,0.8928172849426366,1.0,1.0,0.15843851631507277,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,epim,rank_at_budget,40,40,0,40,40,1.0,0.9123754607496077,1.0,1.0,0.8920281761933183,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,fd,rank_at_budget,32,32,0,32,32,1.0,0.8928172849426366,1.0,1.0,0.5965446978807449,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,hessian,rank_at_budget,8,8,0,8,8,1.0,0.6755843804891231,1.0,1.0,0.6951650129631162,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,hybrid_epim_anova,rank_at_budget,32,32,0,32,32,1.0,0.8928172849426366,1.0,1.0,0.9236441835830489,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,pyKAN,pyKAN-scorergram,prediction,prediction,mse,mse_lt,144,40,0,144,144,1.0,0.974015432733412,0.9999999999999999,,,0.00049927821964955
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_gate,endpoints,path_pair_endpoint,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_pairs,candidate_pair,path_pair_endpoint,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,prediction,prediction,mse,mse_lt,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,0.004713636404900801
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,40,40,0,39,40,0.975,0.8711834051199223,0.9955732825922052,1.0,,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,tree_gate,TreeGate-tree-gate,candidate_gate,endpoints,gate,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,tree_gate,TreeGate-tree-gate,candidate_pairs,candidate_pair,gate,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,tree_gate,TreeGate-tree-gate,prediction,prediction,mse,mse_lt,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,0.0089546270231762
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024,tree_gate,TreeGate-tree-gate,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,40,40,0,40,40,1.0,0.9123754607496077,1.0,1.0,,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,pyKAN,pyKAN,exposed_readout,endpoints,KAN-FE,top_m_contains_all,24,24,0,24,24,1.0,0.8620194241710247,1.0,2.0,0.5068550457829739,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,pyKAN,pyKAN,full_function,pair,functional_anova,rank1,24,24,0,24,24,1.0,0.8620194241710247,1.0,1.0,0.1746693674164513,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,pyKAN,pyKAN,prediction,prediction,mse,mse_lt,24,24,1,23,23,1.0,0.8568788745827374,1.0,,,0.0013766770716756
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,pyKAN,pyKAN,pruning,endpoints,prune_input,binary_true,24,24,0,23,24,0.9583333333333334,0.7975777375115778,0.992606734645195,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,pyKAN,pyKAN,selected_support,support,KAN-FE,contains_all,24,24,0,24,24,1.0,0.8620194241710247,1.0,,,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,pyKAN,pyKAN,support_refit,pair,functional_anova,rank1,24,24,0,24,24,1.0,0.8620194241710247,1.0,1.0,0.1772871978464536,
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,pyKAN,pyKAN,symbolic,symbolic_status,pyKAN_symbolic,binary_true,24,24,0,24,24,1.0,0.8620194241710247,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,candidate_gate,endpoints,gate,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,candidate_pairs,candidate_pair,gate,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,prediction,prediction,mse,mse_lt,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,0.009737401019456401
claimtransfer_v0_public,public,sqrt_energy,sqrt_energy_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,40,40,0,39,40,0.975,0.8711834051199223,0.9955732825922052,1.0,,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,epim_pairverify,EPIM-PairVerify,epim_endpoint_proposal,endpoints,EPIM,binary_true,750,150,0,10,750,0.013333333333333334,0.007258177808970326,0.024368625487637345,1200.0,,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,epim_pairverify,EPIM-PairVerify,epim_pair_proposal,candidate_pair,EPIM,binary_true,750,150,0,10,750,0.013333333333333334,0.007258177808970326,0.024368625487637345,1200.0,,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,epim_pairverify,EPIM-PairVerify,pairverify_practical,pair,candidate_functional_anova,binary_true,750,150,0,0,750,0.0,0.0,0.0050960307841859615,69.0,-0.0599424454073111,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,epim_pairverify,EPIM-PairVerify,pairverify_probe,pair,candidate_functional_anova_oracle,binary_true,750,150,0,0,750,0.0,0.0,0.0050960307841859615,69.0,-0.0599424454073111,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,epim_pairverify,EPIM-PairVerify,prediction,prediction,mse,mse_lt,750,150,0,0,750,0.0,0.0,0.0050960307841859615,,,0.6176618337631226
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_endpoint_proposal,endpoints,residual_rff_hsic,binary_true,12,12,0,0,12,0.0,0.0,0.2425007574992425,,,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_proposal,candidate_pair,residual_rff_hsic,binary_true,12,12,0,1,12,0.08333333333333333,0.014864709450773478,0.35388592179859524,101.5,,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_screen,pair,residual_rff_hsic,rank_at_budget,12,12,0,0,12,0.0,0.0,0.2425007574992425,101.5,-0.00099338099199595,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN,exposed_readout,endpoints,KAN-FE,top_m_contains_all,40,40,0,0,40,0.0,0.0,0.08762453925039232,49.0,-0.0569898671378121,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN,full_function,pair,functional_anova,rank1,40,40,0,0,40,0.0,0.0,0.08762453925039232,746.5,-0.05855427210917695,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.6054475903511047
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN,pruning,endpoints,prune_input,binary_true,40,40,0,37,40,0.925,0.8013546984090248,0.9741644432281419,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN,selected_support,support,KAN-FE,contains_all,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN,support_refit,pair,functional_anova,rank1,40,40,0,39,40,0.975,0.8711834051199223,0.9955732825922052,-1.0,-0.0650048637762665,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN,symbolic,symbolic_status,pyKAN_symbolic,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,anova_abs,rank_at_budget,12,12,0,0,12,0.0,0.0,0.2425007574992425,2902.0,-0.06471669798096015,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,epim,rank_at_budget,20,20,0,0,20,0.0,0.0,0.1611301254949332,2716.5,-0.9863725615079223,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,fd,rank_at_budget,12,12,0,0,12,0.0,0.0,0.2425007574992425,2190.0,-1.0711699724197388,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN-scorergram,pair_scorer,pair,hybrid_epim_anova,rank_at_budget,12,12,0,0,12,0.0,0.0,0.2425007574992425,2612.0,-0.8737726405369468,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,pyKAN,pyKAN-scorergram,prediction,prediction,mse,mse_lt,56,20,0,0,56,0.0,0.0,0.06419614448811528,,,0.6066138744354248
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,sparse_lasso,pair_feature_lasso,selected_interactions,pair,pair_feature_lasso,binary_true,12,12,0,11,12,0.9166666666666666,0.6461140782014047,0.9851352905492264,,-0.0144538581371307,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,sparse_lasso,pair_feature_lasso,selected_variables,endpoints,pair_feature_lasso,binary_true,12,12,0,11,12,0.9166666666666666,0.6461140782014047,0.9851352905492264,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,sparse_lasso,pair_feature_lasso,selected_variables,support,pair_feature_lasso,contains_all,12,12,0,11,12,0.9166666666666666,0.6461140782014047,0.9851352905492264,,,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_gate,endpoints,path_pair_endpoint,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,candidate_pairs,candidate_pair,path_pair_endpoint,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.32041737256001757
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,tree_gate,TreeGate-extra-path_pair_endpoint,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,108.0,,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,tree_gate,TreeGate-tree-gate,candidate_gate,endpoints,gate,binary_true,60,60,0,60,60,1.0,0.9398260695220669,0.9999999999999999,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,tree_gate,TreeGate-tree-gate,candidate_pairs,candidate_pair,gate,binary_true,60,60,0,60,60,1.0,0.9398260695220669,0.9999999999999999,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,tree_gate,TreeGate-tree-gate,prediction,prediction,mse,mse_lt,60,60,0,0,60,0.0,0.0,0.06017393047793289,,,0.33267959141249814
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024,tree_gate,TreeGate-tree-gate,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,60,60,0,0,60,0.0,0.0,0.06017393047793289,22.5,,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,epim_endpoint_proposal,endpoints,EPIM,binary_true,750,150,0,5,750,0.006666666666666667,0.0028508226803531014,0.015510594360043714,1101.5,,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,epim_pair_proposal,candidate_pair,EPIM,binary_true,750,150,0,13,750,0.017333333333333333,0.010157138092289483,0.029428896958044695,1101.5,,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,pairverify_practical,pair,candidate_functional_anova,binary_true,750,150,0,0,750,0.0,0.0,0.0050960307841859615,73.0,-0.0580922880520423,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,pairverify_probe,pair,candidate_functional_anova_oracle,binary_true,750,150,0,0,750,0.0,0.0,0.0050960307841859615,73.0,-0.0580922880520423,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,epim_pairverify,EPIM-PairVerify,prediction,prediction,mse,mse_lt,750,150,0,0,750,0.0,0.0,0.0050960307841859615,,,0.6531693935394287
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,pyKAN,pyKAN,exposed_readout,endpoints,KAN-FE,top_m_contains_all,40,40,0,0,40,0.0,0.0,0.08762453925039232,61.0,-0.06634938541025825,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,pyKAN,pyKAN,full_function,pair,functional_anova,rank1,40,40,0,0,40,0.0,0.0,0.08762453925039232,1652.0,-0.05552173266187305,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,pyKAN,pyKAN,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.6343353986740112
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,pyKAN,pyKAN,pruning,endpoints,prune_input,binary_true,40,40,0,35,40,0.875,0.7388757932976187,0.9454058022645873,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,pyKAN,pyKAN,selected_support,support,KAN-FE,contains_all,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,pyKAN,pyKAN,support_refit,pair,functional_anova,rank1,40,40,0,40,40,1.0,0.9123754607496077,1.0,-1.0,,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,pyKAN,pyKAN,symbolic,symbolic_status,pyKAN_symbolic,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,candidate_gate,endpoints,gate,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,candidate_pairs,candidate_pair,gate,binary_true,40,40,0,40,40,1.0,0.9123754607496077,1.0,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,prediction,prediction,mse,mse_lt,40,40,0,0,40,0.0,0.0,0.08762453925039232,,,0.3484485305451412
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n1024_noise0p05,tree_gate,TreeGate-tree-gate,verified_candidate_pairs,pair,candidate_functional_anova,rank_at_budget,40,40,0,0,40,0.0,0.0,0.08762453925039232,23.0,,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n512,epim_pairverify,residual_rff_hsic_pair_screen,hsic_endpoint_proposal,endpoints,residual_rff_hsic,binary_true,12,12,0,0,12,0.0,0.0,0.2425007574992425,,,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n512,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_proposal,candidate_pair,residual_rff_hsic,binary_true,12,12,0,0,12,0.0,0.0,0.2425007574992425,120.5,,0.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n512,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_screen,pair,residual_rff_hsic,rank_at_budget,12,12,0,0,12,0.0,0.0,0.2425007574992425,120.5,-0.00546375264925625,
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n512,sparse_lasso,pair_feature_lasso,selected_interactions,pair,pair_feature_lasso,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,-0.01573597686365245,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n512,sparse_lasso,pair_feature_lasso,selected_variables,endpoints,pair_feature_lasso,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,1.0
claimtransfer_v0_public,public,three_way_product,three_way_product_d100_n512,sparse_lasso,pair_feature_lasso,selected_variables,support,pair_feature_lasso,contains_all,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,epim_pairverify,EPIM-PairVerify,epim_endpoint_proposal,endpoints,EPIM,binary_true,750,150,0,740,750,0.9866666666666667,0.9756313745123627,0.9927418221910297,1.0,,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,epim_pairverify,EPIM-PairVerify,epim_pair_proposal,candidate_pair,EPIM,binary_true,750,150,0,739,750,0.9853333333333333,0.9739290656981493,0.9917910537540008,1.0,,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,epim_pairverify,EPIM-PairVerify,pairverify_practical,pair,candidate_functional_anova,binary_true,750,150,0,739,750,0.9853333333333333,0.9739290656981493,0.9917910537540008,1.0,0.7242303569801152,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,epim_pairverify,EPIM-PairVerify,pairverify_probe,pair,candidate_functional_anova_oracle,binary_true,750,150,0,740,750,0.9866666666666667,0.9756313745123627,0.9927418221910297,1.0,0.7242303569801152,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,epim_pairverify,EPIM-PairVerify,prediction,prediction,mse,mse_lt,750,150,0,395,750,0.5266666666666666,0.49088806892312514,0.5621734761017181,,,0.04824305139482015
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_endpoint_proposal,endpoints,residual_rff_hsic,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_proposal,candidate_pair,residual_rff_hsic,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,1.0,,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,epim_pairverify,residual_rff_hsic_pair_screen,hsic_pair_screen,pair,residual_rff_hsic,rank_at_budget,12,12,0,12,12,1.0,0.7574992425007574,1.0,1.0,0.0133099057576281,
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,pyKAN,pyKAN,exposed_readout,endpoints,KAN-FE,top_m_contains_all,8,8,0,8,8,1.0,0.6755843804891231,1.0,2.0,0.9479587902787886,
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,pyKAN,pyKAN,full_function,pair,functional_anova,rank1,8,8,0,8,8,1.0,0.6755843804891231,1.0,1.0,0.6750170175607005,
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,pyKAN,pyKAN,prediction,prediction,mse,mse_lt,8,8,0,7,8,0.875,0.5291051942301386,0.9775830911367038,,,0.028195692226290647
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,pyKAN,pyKAN,pruning,endpoints,prune_input,binary_true,8,8,0,8,8,1.0,0.6755843804891231,1.0,,,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,pyKAN,pyKAN,selected_support,support,KAN-FE,contains_all,8,8,0,8,8,1.0,0.6755843804891231,1.0,,,
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,pyKAN,pyKAN,support_refit,pair,functional_anova,rank1,8,8,0,8,8,1.0,0.6755843804891231,1.0,1.0,0.6831715843291022,
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,pyKAN,pyKAN,symbolic,symbolic_status,pyKAN_symbolic,binary_true,8,8,0,8,8,1.0,0.6755843804891231,1.0,,,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,sparse_lasso,pair_feature_lasso,selected_interactions,pair,pair_feature_lasso,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,0.0,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,sparse_lasso,pair_feature_lasso,selected_variables,endpoints,pair_feature_lasso,binary_true,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,1.0
claimtransfer_v0_public,public,trig_product,trig_product_d100_n1024,sparse_lasso,pair_feature_lasso,selected_variables,support,pair_feature_lasso,contains_all,12,12,0,12,12,1.0,0.7574992425007574,1.0,,,
