dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0018828205647878,0.0012109181843698,"[0, 1, 2, 3]","[0, 1, 3, 2, 9, 11, 10, 7, 4, 8, 5, 12]",348.48256254196167,1,1.0,1.0,1,1.0,1,0,"[0, 8]",5.0,0.2518752515316009,0.3211575150489807
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.0020218763267621,0.0014785770326852,"[0, 1, 3, 6]","[0, 1, 3, 6, 2, 9, 7, 5, 10, 12, 11, 4]",379.7738058567047,0,0.75,0.75,0,0.5,0,0,"[1, 10]",3.0,0.2191125005483627,0.2682879567146301
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0020218763267621,0.0014785770326852,"[0, 1, 2, 3]","[0, 1, 3, 2, 6, 10, 7, 9, 5, 4, 12, 11]",379.7741310596466,1,1.0,1.0,1,1.0,1,0,"[1, 10]",3.0,0.2191125005483627,0.2682879567146301
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.0023924523731693,0.0018396202940493,"[0, 1, 2, 3]","[0, 1, 3, 2, 12, 7, 11, 4, 5, 6, 10, 9]",371.2908766269684,1,1.0,1.0,1,1.0,1,0,"[1, 10]",9.0,0.2019274830818176,0.2884012460708618
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0023924523731693,0.0018396202940493,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 12, 11, 7, 10, 5, 6, 9]",371.29119348526,1,1.0,1.0,1,1.0,1,0,"[1, 10]",9.0,0.2019274830818176,0.2884012460708618
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.0017857994302175,0.0013279620325192,"[0, 1, 2, 3]","[0, 1, 3, 2, 8, 7, 11, 9, 5, 6, 4, 12]",397.3057925701141,1,1.0,1.0,1,1.0,1,0,"[0, 2]",4.0,0.2586826980113983,0.3192457556724548
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,256,512,13,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0017857994302175,0.0013279620325192,"[0, 1, 2, 3]","[0, 1, 3, 2, 8, 4, 6, 7, 10, 9, 11, 5]",397.3061356544495,1,1.0,1.0,1,1.0,1,0,"[0, 2]",4.0,0.2586826980113983,0.3192457556724548
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.0013145684846676,0.0008215268608182,"[0, 1, 2, 3]","[0, 1, 3, 2, 12, 7, 4, 11, 6, 8, 9, 10]",328.77625608444214,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.2541649043560028,0.2424385249614715
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.0013145684846676,0.0008215268608182,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 7, 12, 11, 8, 6, 10, 9]",328.77656984329224,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.2541649043560028,0.2424385249614715
wine,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.0,384,512,13,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.0014704010274726,0.0010783253237605,"[0, 1, 2, 3]","[0, 1, 3, 2, 10, 11, 9, 12, 8, 6, 5, 4]",309.4786353111267,1,1.0,1.0,1,1.0,1,1,"[2, 3]",1.0,0.2770994007587433,0.2644349336624145
