model,explain_method,seed,function,samples,dimension,noise,test_mse,train_mse,selected_variables,true_variables,variable_precision,variable_recall,variable_f1,formula,score_x0,score_x1,score_x2,score_x3,score_x4,score_x5,score_x6,score_x7,score_x8,score_x9,score_x10,score_x11,score_x12,score_x13,score_x14,score_x15,score_x16,score_x17,score_x18,score_x19,selected_interactions,true_interactions,interaction_precision,interaction_recall,interaction_f1,source_file,lamb,setting,score_x20,score_x21,score_x22,score_x23,score_x24,score_x25,score_x26,score_x27,score_x28,score_x29,score_x30,score_x31,score_x32,score_x33,score_x34,score_x35,score_x36,score_x37,score_x38,score_x39,score_x40,score_x41,score_x42,score_x43,score_x44,score_x45,score_x46,score_x47,score_x48,score_x49,score_x50,score_x51,score_x52,score_x53,score_x54,score_x55,score_x56,score_x57,score_x58,score_x59,score_x60,score_x61,score_x62,score_x63,score_x64,score_x65,score_x66,score_x67,score_x68,score_x69,score_x70,score_x71,score_x72,score_x73,score_x74,score_x75,score_x76,score_x77,score_x78,score_x79,score_x80,score_x81,score_x82,score_x83,score_x84,score_x85,score_x86,score_x87,score_x88,score_x89,score_x90,score_x91,score_x92,score_x93,score_x94,score_x95,score_x96,score_x97,score_x98,score_x99,variable_auroc,variable_auprc,importance_scores,active_score_mean,active_score_median,inactive_score_mean,inactive_score_median,active_score_min,inactive_score_max
MLP,grad,3,core_interaction,512,20,0.01,1.9959988594055176,0.0001346608041785,"[1, 2, 3, 5]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.5720363855361938,1.4446203708648682,0.7272195816040039,0.7755610942840576,0.52528315782547,0.6611239314079285,0.6071836948394775,0.6237553954124451,0.619217038154602,0.5021320581436157,0.5773278474807739,0.612054705619812,0.5458766222000122,0.5698610544204712,0.5145409107208252,0.5670261383056641,0.4300455451011657,0.5755109786987305,0.5696430206298828,0.639467179775238,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,3,core_interaction,512,20,0.01,1.9959988594055176,0.0001346608041785,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.1156968250870704,0.2934373319149017,0.131385251879692,0.1931986808776855,0.0,0.0,0.0,0.0,0.0047221183776855,0.0,0.0043063163757324,0.0,0.0179861392825841,0.0,0.0314655303955078,0.0,0.0883063450455665,0.0270346011966466,0.0074661574326455,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,grad,4,core_interaction,512,20,0.01,0.0359122529625892,3.5934792776970426e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.407432556152344,1.15209698677063,0.6159374713897705,0.5696960687637329,0.1497871577739715,0.138236790895462,0.1494645774364471,0.1236254870891571,0.1799706071615219,0.1839628219604492,0.1923255026340484,0.1616151034832,0.1173988431692123,0.1381389796733856,0.1395656019449234,0.1434016674757003,0.2033818364143371,0.1202808767557144,0.156014859676361,0.1907931119203567,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,perm,4,core_interaction,512,20,0.01,0.0359122529625892,3.5934792776970426e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.544066071510315,0.2641067802906036,0.3331052958965301,0.3387124836444855,0.0,0.0,0.0017385892570018,0.0019854183774441,0.0,0.0017345609376206,0.0,0.0026743460912257,0.0,0.0,0.0002009086310863,0.0,0.000104817248939,0.0008319057524204,0.0,0.0006568071548826,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,grad,4,core_interaction,512,20,0.01,2.012535333633423,0.0002325312816537,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.8524996638298035,1.2684820890426636,0.768031656742096,0.8430122137069702,0.5867104530334473,0.4679404199123382,0.5479309558868408,0.6023260951042175,0.5806119441986084,0.5846441984176636,0.5204143524169922,0.5906187891960144,0.5147683620452881,0.5639982223510742,0.570385754108429,0.6627039313316345,0.5675902962684631,0.4865458905696869,0.5660010576248169,0.6227228045463562,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,4,core_interaction,512,20,0.01,2.012535333633423,0.0002325312816537,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.27439746260643,0.2741859853267669,0.3160567283630371,0.3267522752285003,0.0,0.0501651763916015,0.0094597740098834,0.0,0.0171504411846399,0.0,0.0,0.0,0.0,0.0,0.0083012580871582,0.0,0.0,0.0,0.0,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,grad,0,core_interaction,512,20,0.05,0.0682774633169174,7.3545197665225714e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.5765299797058105,1.0128650665283203,0.5445014834403992,0.604093074798584,0.2269105017185211,0.1221713796257972,0.1830272823572158,0.2329194843769073,0.2042672932147979,0.2140961289405822,0.2303938567638397,0.2328017354011535,0.1584323644638061,0.1632634550333023,0.217457503080368,0.1269539445638656,0.224778413772583,0.1976925581693649,0.1876864731311798,0.3074946403503418,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,perm,0,core_interaction,512,20,0.05,0.0682774633169174,7.3545197665225714e-06,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.2594631910324097,0.2322343587875366,0.2836613655090332,0.2710311412811279,0.0,0.0003104656934738,0.0,0.0,0.0,0.0010935788741335,0.0,0.0002857173385564,0.0,0.0002607951464597,0.0049197995103895,0.0,0.0038162048440426,0.0002258432359667,0.0017770826816558,0.0028238843660801,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,grad,0,core_interaction,512,20,0.05,2.0402653217315674,3.203439700882882e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.6476813554763794,1.3476998805999756,0.8197927474975586,1.1095842123031616,0.453483521938324,0.628242015838623,0.4605201482772827,0.5346276760101318,0.5256743431091309,0.5384243130683899,0.5725998282432556,0.4576511979103088,0.548638105392456,0.5113649964332581,0.6464349627494812,0.5465186238288879,0.4361746907234192,0.5595572590827942,0.6402871608734131,0.5435953140258789,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,0,core_interaction,512,20,0.05,2.0402653217315674,3.203439700882882e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.0882782936096191,0.2102205008268356,0.2788801193237304,0.2924935817718506,0.0,0.0,0.0026657581329345,0.0,0.0,0.0,0.0376053638756275,0.0,0.046644527465105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,grad,1,core_interaction,512,20,0.05,0.2359534204006195,4.079006714619027e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,3.8560657501220703,1.2465415000915527,0.7296358346939087,0.6653372645378113,0.3768464922904968,0.43575519323349,0.4717815518379211,0.462374210357666,0.4872841238975525,0.3161765336990356,0.3375824093818664,0.411140501499176,0.5523464679718018,0.4294379949569702,0.3964573740959167,0.4559198021888733,0.3506774306297302,0.397107869386673,0.391584187746048,0.3261961936950683,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,perm,1,core_interaction,512,20,0.05,0.2359534204006195,4.079006714619027e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.3008757829666138,0.259611576795578,0.2483122944831848,0.2291433811187744,0.0,0.0,0.0,0.0,0.0,0.0,0.002316728234291,0.0,0.0,0.0003749678435269,0.0,0.0,0.002287323353812,0.00509720062837,0.0,0.0038632999639958,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,grad,1,core_interaction,512,20,0.05,1.9800500869750977,0.000108541942609,"[1, 2, 3, 5]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.6910558938980103,1.2961068153381348,0.7864108085632324,0.8251398801803589,0.5461148023605347,0.7022680640220642,0.5477761030197144,0.6290634870529175,0.4945111274719238,0.5382770299911499,0.4864848554134369,0.467136025428772,0.5528264045715332,0.6034799814224243,0.561334490776062,0.6542167663574219,0.6544138193130493,0.5328007936477661,0.6026541590690613,0.6329932808876038,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,1,core_interaction,512,20,0.05,1.9800500869750977,0.000108541942609,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.2394357472658157,0.3990981578826904,0.3017387390136719,0.3596759736537933,0.0348357744514942,0.0171223487704992,0.0191975031048059,0.0,0.0,0.108830414712429,0.0501502342522144,0.0325326919555664,0.0,0.0278733167797327,0.0350598879158496,0.1013695374131202,0.0,0.0,0.0131644802168011,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,grad,2,core_interaction,512,20,0.05,0.9264787435531616,7.956141985232534e-07,"[0, 1, 3, 19]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,4.339326858520508,1.6227794885635376,1.033656120300293,1.1749975681304932,0.8766841292381287,0.5053707957267761,1.0408835411071775,0.9488685727119446,0.6597393751144409,0.8095503449440002,0.931153416633606,1.0478750467300415,0.6930705308914185,0.7719069719314575,0.9086499810218812,0.8853578567504883,0.9108953475952148,0.8115675449371338,1.022022724151611,1.2556118965148926,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,perm,2,core_interaction,512,20,0.05,0.9264787435531616,7.956141985232534e-07,"[0, 1, 3, 4]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,1.2313897609710691,0.0618486404418945,0.0295607838779687,0.1020083799958229,0.0697491988539695,0.0018011132488027,0.005341351032257,0.0259242448955774,0.0,0.0002243717462988,0.0185129642486572,0.0,0.0258011221885681,0.0,0.0,0.0413416437804698,0.0,0.0,0.0027182102203369,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,grad,2,core_interaction,512,20,0.05,1.7992130517959597,0.0002917671226896,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.6954999566078186,1.247610092163086,0.9655597805976868,0.8595412969589233,0.5277482271194458,0.4210277497768402,0.5288518071174622,0.575310230255127,0.4983968138694763,0.4702927470207214,0.5925930738449097,0.437301367521286,0.5719714760780334,0.6319445967674255,0.6000951528549194,0.4805667698383331,0.5821645855903625,0.5201073884963989,0.6275374889373779,0.5538913607597351,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,2,core_interaction,512,20,0.05,1.7992130517959597,0.0002917671226896,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.1874068528413772,0.2901959419250488,0.4275649487972259,0.393080323934555,0.0,0.0474711246788501,0.0066644349135458,0.0894406214356422,0.0,0.0,0.0477109737694263,0.0399538278579711,0.0283873081207275,0.0144822997972369,0.0,0.055082518607378,0.0102480249479413,0.057588655501604,0.0,0.0131760435178875,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,grad,3,core_interaction,512,20,0.05,0.0429613813757896,4.014945443486795e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.798649787902832,1.0938310623168943,0.5784497857093811,0.6244293451309204,0.1129147857427597,0.1444072276353836,0.2656349539756775,0.21873140335083,0.1682560443878173,0.1844315826892852,0.1448791027069091,0.1693612486124038,0.2361633777618408,0.1617702394723892,0.106212630867958,0.1581366956233978,0.192481055855751,0.191225379705429,0.1857985258102417,0.1361783295869827,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,perm,3,core_interaction,512,20,0.05,0.0429613813757896,4.014945443486795e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.4278112649917605,0.2514355778694153,0.2960618138313293,0.3057773411273956,0.0001802705228328,0.0007248955662362,0.0,0.0005202007596381,0.0010836409637704,0.0010021763155236,0.0001029831691994,0.0,0.0010713177034631,0.0,0.0,0.0,0.0,0.0,0.0003000212309416,0.0004274038074072,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,grad,3,core_interaction,512,20,0.05,2.087739944458008,0.0001133424593717,"[1, 2, 3, 5]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.57746422290802,1.46269428730011,0.6858837604522705,0.7787094116210938,0.5833665728569031,0.6918060183525085,0.5792205929756165,0.6661823987960815,0.6664074659347534,0.509071946144104,0.6027156114578247,0.5760232210159302,0.608246922492981,0.5562665462493896,0.4873025119304657,0.5237619876861572,0.4722909927368164,0.583506166934967,0.5520340204238892,0.5803675651550293,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,3,core_interaction,512,20,0.05,2.087739944458008,0.0001133424593717,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.1023499146103859,0.2764151990413666,0.106332778930664,0.1900097578763961,0.0,0.0020272731781005,0.0,0.0235004425048828,0.028771162033081,0.0,0.0305643081665039,0.0,0.0090247793123126,0.0,0.0110737485811114,0.0086665945127606,0.0672454833984375,0.0521806068718433,0.0,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,grad,4,core_interaction,512,20,0.05,0.04727628454566,2.749539635260589e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,4.50858736038208,1.1297837495803833,0.6052608489990234,0.5557261109352112,0.2172713875770568,0.2166704386472702,0.1927882879972458,0.1396357119083404,0.2074756324291229,0.1836530864238739,0.1618164181709289,0.1660446673631668,0.1288711726665496,0.1781285554170608,0.1868107914924621,0.1684828549623489,0.1945613324642181,0.1857635378837585,0.1323283612728119,0.2772740423679352,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,perm,4,core_interaction,512,20,0.05,0.04727628454566,2.749539635260589e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.5220874547958374,0.2563692629337311,0.3130228817462921,0.3073025047779083,0.0,0.0,0.0006460088188759,0.0,0.0,0.0004764944314956,0.0,0.0,0.0013323785969987,0.0006275449995882,0.0001298251299886,0.0,0.0006254576146602,0.0,0.0007078573107719,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,grad,4,core_interaction,512,20,0.05,1.9953296184539795,0.0001935620239237,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.8573789000511169,1.2632453441619873,0.7509452104568481,0.7782005667686462,0.5975461006164551,0.4804589748382568,0.5412887930870056,0.5687510371208191,0.5618628859519958,0.5812636613845825,0.5233022570610046,0.5927422046661377,0.5297974348068237,0.5759249925613403,0.5729480981826782,0.6919316053390503,0.573215126991272,0.4582051038742065,0.5398045778274536,0.6456127166748047,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,4,core_interaction,512,20,0.05,1.9953296184539795,0.0001935620239237,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.2840019762516022,0.2960961759090423,0.3101939260959625,0.297560453414917,0.0,0.0439361333847045,0.0074502229690551,0.0,0.0256181955337524,0.0,0.0021626155357807,0.0104205608367919,0.0036498308181762,0.0082896947860717,0.0,0.0,0.0,0.0,0.0089987916871905,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,grad,0,core_interaction,512,20,0.1,0.6529961228370667,1.850842323847246e-07,"[0, 1, 3, 5]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,4.902030944824219,1.4207708835601809,0.7247051000595093,0.8766342401504517,0.7091825008392334,0.8657902479171753,0.7332941889762878,0.792765736579895,0.5105953216552734,0.7560907602310181,0.5840222835540771,0.6738357543945312,0.6739418506622314,0.7688331007957458,0.632275402545929,0.6426118612289429,0.504956066608429,0.6393440365791321,0.6197708249092102,0.6646731495857239,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,perm,0,core_interaction,512,20,0.1,0.6529961228370667,1.850842323847246e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.2303751707077026,0.2546588182449341,0.1268836855888366,0.0713475570082664,0.0307505931705236,0.0284120235592126,0.0127859711647033,0.0145407123491168,0.0,0.0091077489778399,0.0171140432357788,0.0104432106018066,0.0120248598977923,0.0182741675525903,0.0194442067295312,0.012314180843532,0.0091018676757812,0.0331951789557933,0.0140128135681152,0.0013863643398508,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,grad,0,core_interaction,512,20,0.1,2.0488905906677246,3.9869570173323154e-05,"[1, 2, 3, 18]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.649570107460022,1.3963499069213867,0.8476439118385315,1.0953645706176758,0.405788391828537,0.6155415773391724,0.4771426916122436,0.5420337319374084,0.5213333964347839,0.5334038734436035,0.5772242546081543,0.4888800382614136,0.541706383228302,0.4946731030941009,0.642553985118866,0.536892831325531,0.434051364660263,0.5675053596496582,0.6595616936683655,0.5391807556152344,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,0,core_interaction,512,20,0.1,2.0488905906677246,3.9869570173323154e-05,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.0835909023880958,0.2492619305849075,0.2757316529750824,0.2714574337005615,0.0,0.0,0.0001007715836749,0.0,0.0,0.0,0.0474116802215576,0.0,0.0352750606834888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,grad,1,core_interaction,512,20,0.1,0.5928558707237244,1.3640156737437792e-07,"[0, 1, 2, 12]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,3.542776107788086,1.3302581310272217,0.8914769887924194,0.7945067882537842,0.5642680525779724,0.5567488670349121,0.7370947003364563,0.4158382713794708,0.8568111658096313,0.6894739270210266,0.665977954864502,0.4481251835823059,0.86643385887146,0.6719834208488464,0.7686704397201538,0.6476065516471863,0.6911579370498657,0.5965949892997742,0.5150097012519836,0.4948617219924927,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,perm,1,core_interaction,512,20,0.1,0.5928558707237244,1.3640156737437792e-07,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,1.224785566329956,0.2384098917245865,0.1211006268858909,0.0395533628761768,0.0116901798173785,0.0,0.0,0.0,0.0,0.0148804383352398,0.0,0.0,0.0,0.0324244685471057,0.0001599391252966,0.0,0.0091473059728741,0.0185931529849767,0.0,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,grad,1,core_interaction,512,20,0.1,2.029578447341919,0.0001221594866365,"[1, 2, 3, 5]","[0, 1, 2, 3]",0.75,0.75,0.75,sin(2*pi*x0) + x1^2 + x2*x3,0.6085284352302551,1.2145192623138428,0.7326390743255615,0.7934512495994568,0.5085728168487549,0.7037860155105591,0.5930408239364624,0.6589667797088623,0.5352304577827454,0.5656271576881409,0.4614885449409485,0.4870200753211975,0.5370756983757019,0.5657666325569153,0.5484924912452698,0.6835677027702332,0.653821587562561,0.538338303565979,0.5215239524841309,0.6024339199066162,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLP,perm,1,core_interaction,512,20,0.1,2.029578447341919,0.0001221594866365,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,sin(2*pi*x0) + x1^2 + x2*x3,0.1904078274965286,0.3743102550506592,0.1887081414461136,0.3221727311611175,0.0123066902160644,0.0,0.0132604837417602,0.0,0.0,0.1123636588454246,0.033583641052246,0.0204052533954381,0.0,0.0070536932907998,0.0348836183547973,0.077522836625576,0.015252947807312,0.0,0.0,0.0,,,,,,sweep.csv,,"core_interaction, d=20, n=512, noise=0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
