model,explain_method,seed,function,samples,dimension,noise,variable_index,score,is_active,source_file
KAN,perm,0,correlated_proxy,512,100,0.05,40,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,41,0.0085519151762127,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,42,0.0090641975402832,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,43,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,44,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,45,0.0434714145958423,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,46,0.0124111175537109,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,47,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,48,0.008436600677669,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,49,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,50,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,51,0.0355388335883617,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,52,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,53,0.0004801750183105,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,54,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,55,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,56,0.0001138846055255,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,57,0.0027864773292094,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,58,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,59,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,60,0.0302393436431884,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,61,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,62,0.0316890068352222,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,63,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,64,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,65,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,66,0.0442718677222728,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,67,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,68,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,69,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,70,0.0171717796474695,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,71,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,72,0.0020343463402241,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,73,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,74,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,75,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,76,0.0309704151004552,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,77,0.0128333568572998,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,78,0.0150345964357256,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,79,0.0005345344543457,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,80,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,81,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,82,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,83,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,84,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,85,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,86,0.0183337535709142,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,87,0.0206731166690588,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,88,0.0227080192416906,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,89,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,90,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,91,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,92,0.000295956939226,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,93,0.0054997601546347,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,94,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,95,0.0503158569335937,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,96,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,97,0.0460706539452075,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,98,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,0,correlated_proxy,512,100,0.05,99,0.0096439523622393,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,0,1.1655027866363523,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,1,0.5058161020278931,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,2,0.4887479543685913,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,3,0.356868028640747,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,4,0.9519267082214355,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,5,0.5199868679046631,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,6,0.2424729466438293,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,7,0.3964895904064178,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,8,0.3058447539806366,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,9,0.357461154460907,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,10,0.2553000748157501,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,11,0.3173927068710327,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,12,0.4129474759101867,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,13,0.2787442803382873,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,14,0.2120083272457122,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,15,0.1705372035503387,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,16,0.2616525292396545,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,17,0.3811162710189819,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,18,0.3476461172103882,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,19,0.3003460168838501,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,20,0.3119322955608368,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,21,0.1508787721395492,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,22,0.2990556955337524,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,23,0.2045445442199707,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,24,0.3974942564964294,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,25,0.1655686795711517,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,26,0.2415947318077087,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,27,0.3617392182350158,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,28,0.2698308825492859,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,29,0.5166200399398804,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,30,0.3030144572257995,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,31,0.3779723048210144,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,32,0.3657881915569305,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,33,0.1473587751388549,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,34,0.3863268494606018,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,35,0.4227525591850281,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,36,0.412996232509613,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,37,0.3347333669662475,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,38,0.3108579218387604,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,39,0.2901217937469482,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,40,0.2275275886058807,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,41,0.2334815263748169,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,42,0.5480197668075562,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,43,0.2677009105682373,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,44,0.201986014842987,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,45,0.2781470417976379,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,46,0.5572552680969238,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,47,0.454211413860321,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,48,0.578176736831665,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,49,0.2748408615589142,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,50,0.4391227960586548,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,51,0.2534066438674927,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,52,0.2312272638082504,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,53,0.3582583665847778,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,54,0.3423354923725128,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,55,0.3247286081314087,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,56,0.5676460266113281,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,57,0.4538294672966003,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,58,0.2953739166259765,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,59,0.5188091993331909,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,60,0.4437249302864074,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,61,0.1655209362506866,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,62,0.3391804695129394,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,63,0.4611648321151733,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,64,0.5495063066482544,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,65,0.2906785011291504,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,66,0.4830461740493774,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,67,0.3798921704292297,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,68,0.2237928211688995,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,69,0.4299033284187317,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,70,0.4108943939208984,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,71,0.5694493055343628,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,72,0.4579825401306152,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,73,0.5864426493644714,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,74,0.2788169980049133,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,75,0.5234775543212891,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,76,0.4846215546131134,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,77,0.5130752325057983,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,78,0.4228774309158325,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,79,0.4139322638511657,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,80,0.1183732822537422,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,81,0.3878456950187683,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,82,0.2377953827381134,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,83,0.2781069278717041,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,84,0.3065017461776733,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,85,0.1180140227079391,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,86,0.3890248537063598,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,87,0.3044252097606659,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,88,0.4836190044879913,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,89,0.4992567300796509,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,90,0.3698062896728515,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,91,0.4042479395866394,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,92,0.1526953279972076,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,93,0.3062265515327453,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,94,0.2250789999961853,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,95,0.5256016254425049,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,96,0.3302021920681,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,97,0.4135670065879822,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,98,0.4977609515190124,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,grad,1,correlated_proxy,512,100,0.05,99,0.4422488808631897,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,0,0.0653425082564354,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,1,0.0032976467628031,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,2,0.0,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,3,0.0,1,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,4,0.0129493474960327,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,5,0.0338691882789135,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,6,0.0460808686912059,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,7,0.0284869279712438,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,8,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,9,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,10,0.009674072265625,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,11,0.038285493850708,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,12,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,13,0.005799651145935,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,14,0.0023061037063598,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,15,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,16,0.0108319520950317,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,17,0.0209813509136438,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,18,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,19,0.0182172451168298,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,20,1.0251998901367188e-05,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,21,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,22,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,23,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,24,0.0198016967624425,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,25,0.0008292992715723,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,26,0.0296799335628747,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,27,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,28,0.0096637802198529,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,29,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,30,0.008720357902348,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,31,0.0042458772659301,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,32,0.0222876872867345,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,33,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,34,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,35,0.0061728954315185,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,36,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,37,0.0071906247176229,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,38,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,39,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,40,0.0104380054399371,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,41,0.0153278904035687,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,42,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,43,0.0030447244644165,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,44,0.0111361341550946,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,45,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,46,0.0244531240314245,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,47,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,48,0.0164698362350463,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,49,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,50,0.0043106875382363,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,51,0.0048451027832925,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,52,0.0169383287429809,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,53,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,54,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,55,0.0132807893678545,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,56,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,57,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,58,0.0305178556591272,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,59,0.0495006255805492,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,60,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,61,0.0133752822875976,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,62,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,63,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,64,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,65,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,66,0.028885206207633,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,67,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,68,0.009618560783565,0,correlated_proxy_d100_n512_noise005_scores.csv
KAN,perm,1,correlated_proxy,512,100,0.05,69,0.0,0,correlated_proxy_d100_n512_noise005_scores.csv
