function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
correlated_proxy,rf,4,20,ok,,rf,20,256,3,softplus,0.00025547236643068795,0.0,0.0,0.7461792826652527,652,1353,0.5211106538772583,0.8234941959381104
correlated_proxy,rf,4,21,ok,,rf,20,512,2,softplus,0.009356786895001306,0.0001,0.0,0.9803571701049805,8,709,1.0043598413467407,0.9828710556030273
correlated_proxy,rf,4,22,ok,,rf,20,512,3,gelu,0.0022038555719775194,0.0,0.0,0.7139843702316284,24,725,1.1059572311775123e-13,1.5592124462127686
correlated_proxy,rf,4,23,ok,,rf,20,128,2,silu,0.00046979522905081234,0.001,0.0,0.7759671807289124,183,884,0.0033919825218617916,1.254679560661316
correlated_proxy,rf,4,24,ok,,rf,20,128,2,gelu,0.0025148479866773984,0.0001,0.0,0.8071489930152893,45,746,5.794379467261024e-05,1.4724723100662231
correlated_proxy,rf,4,25,ok,,rf,20,128,3,softplus,2.0265341413993875e-05,1e-06,0.0,0.8321583867073059,4999,5000,0.631298303604126,0.8321583867073059
correlated_proxy,rf,4,26,ok,,rf,20,128,3,softplus,0.0005088790583197486,0.001,0.0,0.7344960570335388,739,1440,0.30484381318092346,1.0012590885162354
correlated_proxy,rf,4,27,ok,,rf,20,128,3,silu,6.317339979503016e-05,1e-06,0.0,0.7379628419876099,772,1473,0.33475053310394287,0.910079300403595
correlated_proxy,rf,4,28,ok,,rf,20,64,2,gelu,0.003965060280588468,0.0,0.0,0.7472345232963562,42,743,8.504184023649941e-09,1.5255763530731201
correlated_proxy,rf,4,29,ok,,rf,20,256,3,gelu,0.001068155788180473,1e-05,0.0,0.7425245046615601,40,741,9.45696301641874e-05,1.8127814531326294
correlated_proxy,rf,4,30,ok,,rf,20,64,3,softplus,0.0004677403146116991,0.0001,0.0,0.7464367151260376,738,1439,0.32275673747062683,0.9308279752731323
correlated_proxy,rf,4,31,ok,,rf,20,128,3,silu,0.0021659906973482477,0.01,0.0,0.7281192541122437,50,751,0.0005759629420936108,1.6790908575057983
correlated_proxy,rf,4,32,ok,,rf,20,64,4,softplus,8.865841218968438e-05,1e-05,0.0,0.7579888105392456,1780,2481,0.4817340672016144,0.785397469997406
correlated_proxy,rf,4,33,ok,,rf,20,256,4,tanh,0.00014090969125622537,0.0001,0.0,0.8137632012367249,164,865,1.077952560990525e-06,1.13860023021698
correlated_proxy,rf,4,34,ok,,rf,20,256,2,softplus,3.4868707419312025e-05,0.001,0.0,0.7519257068634033,4058,4759,0.4940897524356842,0.7683115005493164
correlated_proxy,rf,4,35,ok,,rf,20,256,4,tanh,0.007872010773646377,1e-05,0.0,0.9160465002059937,34,735,7.800511525601905e-07,1.1527929306030273
correlated_proxy,rf,4,36,ok,,rf,20,256,2,silu,1.1705435229148027e-05,0.01,0.0,0.7406218647956848,4008,4709,0.4910758137702942,0.751756489276886
correlated_proxy,rf,4,37,ok,,rf,20,128,4,softplus,0.0021345354858917226,0.001,0.0,0.7299742102622986,268,969,0.11789184808731079,1.1819945573806763
correlated_proxy,rf,4,38,ok,,rf,20,256,3,gelu,0.0001396870699124591,0.0,0.0,0.7547350525856018,183,884,0.01489570364356041,1.3712549209594727
correlated_proxy,rf,4,39,ok,,rf,20,256,4,gelu,0.000455999430590949,0.001,0.0,0.7348241806030273,58,759,0.0042989724315702915,1.5231759548187256
correlated_proxy,rf,4,40,ok,,rf,20,256,3,silu,0.00021254912059761298,1e-05,0.0,0.727226197719574,155,856,0.046449340879917145,1.2215309143066406
correlated_proxy,rf,4,41,ok,,rf,20,64,2,gelu,0.00011958137175163133,0.01,0.0,0.7795512676239014,742,1443,0.2890807092189789,0.9215996265411377
correlated_proxy,rf,4,42,ok,,rf,20,256,2,softplus,0.003018101186455292,0.0001,0.0,0.7242239713668823,257,958,0.016838613897562027,1.26541268825531
correlated_proxy,rf,4,43,ok,,rf,20,256,3,gelu,0.008520268304160175,0.001,0.0,0.7016141414642334,14,715,7.177462890695097e-08,1.3340246677398682
correlated_proxy,rf,4,44,ok,,rf,20,256,3,tanh,4.187921880786166e-05,0.0001,0.0,0.9043974280357361,19,720,0.23311126232147217,0.9329911470413208
correlated_proxy,rf,4,45,ok,,rf,20,128,3,tanh,0.0010516582585036202,0.0001,0.0,0.7925831079483032,87,788,3.8519365261890925e-06,1.3194252252578735
correlated_proxy,rf,4,46,ok,,rf,20,128,2,gelu,5.4788566193547306e-05,0.0,0.0,0.7771008610725403,1010,1711,0.39374062418937683,0.8450153470039368
correlated_proxy,rf,4,47,ok,,rf,20,256,2,gelu,9.197876550683238e-05,1e-06,0.0,0.7442129254341125,411,1112,0.2365007996559143,0.9666354060173035
