function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
pairwise_interaction,rf,0,14,ok,,rf,20,256,4,gelu,1.1781537129822441e-05,1e-05,0.0,0.8109710216522217,1060,1561,0.5027616024017334,0.8876956105232239
pairwise_interaction,rf,0,15,ok,,rf,20,512,2,tanh,0.0011225952246286786,0.0,0.0,0.9039967656135559,72,573,0.0010510850697755814,1.2903000116348267
pairwise_interaction,oracle_support,0,0,ok,,forced_true_support_random_fill,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.8606217503547668,915,1416,0.5213759541511536,0.9322500824928284
pairwise_interaction,oracle_support,0,1,ok,,forced_true_support_random_fill,20,64,2,gelu,0.0003310434625022034,1e-05,0.0,0.8412497043609619,275,776,0.0639706626534462,1.2819453477859497
pairwise_interaction,oracle_support,0,2,ok,,forced_true_support_random_fill,20,64,4,tanh,6.324189476773881e-05,1e-05,0.0,0.9065640568733215,601,1102,0.215983584523201,1.102957010269165
pairwise_interaction,oracle_support,0,3,ok,,forced_true_support_random_fill,20,256,3,tanh,0.005311675135441827,0.0,0.0,0.8600994348526001,41,542,0.0009090297971852124,1.1405216455459595
pairwise_interaction,oracle_support,0,4,ok,,forced_true_support_random_fill,20,256,2,gelu,4.7106206879653964e-05,0.0001,0.0,0.8356748819351196,702,1203,0.5031007528305054,0.8954617977142334
pairwise_interaction,oracle_support,0,5,ok,,forced_true_support_random_fill,20,512,4,gelu,7.742869855697112e-05,0.0001,0.0,0.8185293078422546,129,630,0.08280916512012482,1.4509953260421753
pairwise_interaction,oracle_support,0,6,ok,,forced_true_support_random_fill,20,64,5,tanh,1.4762309070652127e-05,0.0001,0.0,0.9232524037361145,431,932,0.8243106007575989,0.9255316257476807
pairwise_interaction,oracle_support,0,7,ok,,forced_true_support_random_fill,20,512,4,tanh,5.803366074357145e-05,1e-05,0.0,0.9120458364486694,156,657,0.0006879865541122854,1.5239784717559814
pairwise_interaction,oracle_support,0,8,ok,,forced_true_support_random_fill,20,64,5,silu,0.0007016403869229619,0.0,0.0,0.9179983735084534,43,544,0.028418419882655144,2.165820837020874
pairwise_interaction,oracle_support,0,9,ok,,forced_true_support_random_fill,20,128,3,tanh,1.3894022515785571e-05,0.0,0.0,0.9248722791671753,322,823,0.8387066721916199,0.9257761240005493
pairwise_interaction,oracle_support,0,10,ok,,forced_true_support_random_fill,20,256,3,gelu,0.0003848743347067445,0.0,0.0,0.8424444198608398,58,559,0.003564112586900592,2.2222654819488525
pairwise_interaction,oracle_support,0,11,ok,,forced_true_support_random_fill,20,512,4,silu,0.00013730157158841326,1e-06,0.0,0.7932907342910767,102,603,0.2427491545677185,1.1724512577056885
pairwise_interaction,oracle_support,0,12,ok,,forced_true_support_random_fill,20,128,4,tanh,0.0038616442380064093,0.0,0.0,0.9180566072463989,13,514,1.643103314563632e-05,1.2929943799972534
pairwise_interaction,oracle_support,0,13,ok,,forced_true_support_random_fill,20,128,2,silu,0.00034210103537090286,1e-05,0.0,0.8761923909187317,250,751,0.04310789704322815,1.838842749595642
pairwise_interaction,oracle_support,0,14,ok,,forced_true_support_random_fill,20,128,3,gelu,0.0010942014733914048,1e-05,0.0,0.8418871760368347,59,560,3.694034967338666e-05,2.1666135787963867
pairwise_interaction,oracle_support,0,15,ok,,forced_true_support_random_fill,20,64,5,silu,0.007682371802779143,0.0,0.0,0.8307625651359558,23,524,6.379984824889107e-07,1.7390694618225098
