function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
core_interaction,oracle_support,1,30,ok,,forced_true_support_random_fill,20,128,2,tanh,0.0010013342042192144,1e-06,0.0,0.8532992005348206,127,1128,1.5858539654800552e-06,1.3124914169311523
core_interaction,oracle_support,1,31,ok,,forced_true_support_random_fill,20,1024,4,gelu,0.00010279197061415846,1e-05,0.0,0.8035269379615784,75,1076,0.054448213428258896,1.385105013847351
core_interaction_c5,rf,1,0,ok,,rf,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.15538781881332397,1659,2660,0.0686170756816864,0.1594102829694748
core_interaction_c5,rf,1,1,ok,,rf,20,256,2,gelu,0.0006569329360431602,1e-06,0.0,0.15583758056163788,113,1114,9.455835242988542e-05,0.27750101685523987
core_interaction_c5,rf,1,2,ok,,rf,20,512,6,tanh,0.00018396344084127496,0.0001,0.0,0.21873953938484192,95,1096,2.0939110981998965e-05,0.33554553985595703
core_interaction_c5,rf,1,3,ok,,rf,20,512,5,gelu,2.236269960128673e-05,1e-07,0.0,0.15427996218204498,545,1546,0.014345472678542137,0.22707398235797882
core_interaction_c5,rf,1,4,ok,,rf,20,512,2,gelu,0.0011102378690150006,0.0001,0.0,0.15245290100574493,65,1066,1.1664118346743635e-06,0.28747934103012085
core_interaction_c5,rf,1,5,ok,,rf,20,128,2,silu,0.005319414699157164,1e-05,0.0,0.15799149870872498,49,1050,5.180429525353247e-06,0.32187217473983765
core_interaction_c5,rf,1,6,ok,,rf,20,512,5,tanh,0.00022441965758062632,1e-07,0.0,0.22180801630020142,79,1080,0.00010455020674271509,0.319857120513916
core_interaction_c5,rf,1,7,ok,,rf,20,256,2,softplus,3.0391156897274047e-05,0.0,0.0,0.9814134836196899,178,1179,0.9349691867828369,0.9887284636497498
core_interaction_c5,rf,1,8,ok,,rf,20,1024,2,gelu,0.029388887174059745,0.0,0.0,0.18426227569580078,187,1188,4.629146985735133e-07,0.27975258231163025
core_interaction_c5,rf,1,9,ok,,rf,20,128,2,softplus,0.0005670392034393245,0.0001,0.0,0.15332245826721191,699,1700,0.06667238473892212,0.1674744337797165
core_interaction_c5,rf,1,10,ok,,rf,20,1024,6,softplus,0.0015009237918646914,1e-05,0.0,0.14969734847545624,1744,2745,0.0613999143242836,0.17219506204128265
core_interaction_c5,rf,1,11,ok,,rf,20,512,6,tanh,0.025404067572125048,1e-07,0.0,0.9757491946220398,217,1218,0.894348680973053,1.0622467994689941
core_interaction_c5,rf,1,12,ok,,rf,20,512,6,tanh,0.0017434345283525617,1e-06,0.0,0.21867941319942474,69,1070,2.5117171797289783e-12,0.3524535298347473
core_interaction_c5,rf,1,13,ok,,rf,20,256,6,softplus,0.006164308326719634,0.0001,0.0,0.1495812088251114,735,1736,0.04183473065495491,0.2193572223186493
core_interaction_c5,rf,1,14,ok,,rf,20,512,5,silu,0.006599830158823723,1e-05,0.0,0.16391710937023163,92,1093,0.00032655248651281,0.37205007672309875
core_interaction_c5,rf,1,15,ok,,rf,20,256,4,tanh,1.6249825100485124e-05,0.0001,0.0,0.2630023658275604,1239,2240,0.004329529125243425,0.3227694034576416
core_interaction_c5,rf,1,16,ok,,rf,20,256,2,silu,0.0024193630152845582,0.0001,0.0,0.15610265731811523,63,1064,8.286971933557652e-06,0.31998366117477417
core_interaction_c5,rf,1,17,ok,,rf,20,1024,5,softplus,1.7664757316300557e-05,1e-05,0.0,0.9879739284515381,451,1452,0.9448017477989197,0.9999667406082153
core_interaction_c5,rf,1,18,ok,,rf,20,256,3,silu,0.003075885190899615,1e-07,0.0,0.1505792886018753,66,1067,0.0009250931325368583,0.3802691102027893
core_interaction_c5,rf,1,19,ok,,rf,20,1024,3,silu,0.0013646307355009765,1e-05,0.0,0.1433936506509781,125,1126,0.02228565141558647,0.39860936999320984
