function,seed,mc_rep,samples,test_samples,dimension,noise,update_grid,width_hidden,grid,lamb,steps,anova_points,anova_background,candidate_pairs,train_mse,test_mse,train_runtime_sec,score_runtime_sec,true_pair_score,max_false_pair_score,true_minus_max_false,true_pair_rank,true_pair_rank1,top_pair,top_pair_score
core_interaction_c025,10,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00021129200467839837,0.00040893576806411147,16.28425359725952,42.18187189102173,0.09358089556917548,0.0014467982109636068,0.09213409735821187,1,1,"(2, 3)",0.09358089556917548
core_interaction_c025,10,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00021129200467839837,0.00040893576806411147,16.28425359725952,42.21440362930298,0.057457443326711655,0.0023973360657691956,0.05506010726094246,1,1,"(2, 3)",0.057457443326711655
core_interaction_c025,10,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00021129200467839837,0.00040893576806411147,16.28425359725952,42.16734075546265,0.09924816247075796,0.0016386359930038452,0.09760952647775412,1,1,"(2, 3)",0.09924816247075796
core_interaction_c025,10,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00021129200467839837,0.00040893576806411147,16.28425359725952,42.25369167327881,0.08267044136300683,0.0020734909921884537,0.08059695037081838,1,1,"(2, 3)",0.08267044136300683
core_interaction_c025,10,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00021129200467839837,0.00040893576806411147,16.28425359725952,42.302117109298706,0.07302180863916874,0.0016266768798232079,0.07139513175934553,1,1,"(2, 3)",0.07302180863916874
core_interaction_c025,11,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.274208784103394,0.07915513403713703,0.001602422446012497,0.07755271159112453,1,1,"(2, 3)",0.07915513403713703
core_interaction_c025,11,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.1654999256134,0.08915566746145487,0.002148612402379513,0.08700705505907536,1,1,"(2, 3)",0.08915566746145487
core_interaction_c025,11,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.139957666397095,0.08615621738135815,0.0019163340330123901,0.08423988334834576,1,1,"(2, 3)",0.08615621738135815
core_interaction_c025,11,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.15910840034485,0.09944602847099304,0.0012272484600543976,0.09821878001093864,1,1,"(2, 3)",0.09944602847099304
core_interaction_c025,11,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.155882120132446,0.04618886858224869,0.0017914995551109314,0.044397369027137756,1,1,"(2, 3)",0.04618886858224869
core_interaction_c025,11,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.170690298080444,0.10120359808206558,0.0016457750461995602,0.09955782303586602,1,1,"(2, 3)",0.10120359808206558
core_interaction_c025,11,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.15192151069641,0.09601355157792568,0.002209765836596489,0.0938037857413292,1,1,"(2, 3)",0.09601355157792568
core_interaction_c025,11,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.18811297416687,0.10075621586292982,0.0016707805916666985,0.09908543527126312,1,1,"(2, 3)",0.10075621586292982
core_interaction_c025,11,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.18468117713928,0.07687552832067013,0.002056606113910675,0.07481892220675945,1,1,"(2, 3)",0.07687552832067013
core_interaction_c025,11,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015555802383460104,0.0002191698586102575,18.31173610687256,42.16214632987976,0.12341313995420933,0.0012446939945220947,0.12216844595968723,1,1,"(2, 3)",0.12341313995420933
core_interaction_c025,12,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.189497232437134,0.0010863468050956726,0.025070161558687687,-0.023983814753592014,385,0,"(0, 1)",0.025070161558687687
core_interaction_c025,12,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.096413135528564,0.000940052792429924,0.02884218841791153,-0.027902135625481606,471,0,"(0, 1)",0.02884218841791153
core_interaction_c025,12,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.091596364974976,0.0011948887258768082,0.0176133681088686,-0.01641847938299179,289,0,"(0, 1)",0.0176133681088686
core_interaction_c025,12,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.12539577484131,0.0014690645039081573,0.02577417716383934,-0.024305112659931183,258,0,"(0, 1)",0.02577417716383934
core_interaction_c025,12,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.16436958312988,0.001211872324347496,0.019686833024024963,-0.018474960699677467,335,0,"(0, 1)",0.019686833024024963
core_interaction_c025,12,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.144837856292725,0.0009471382945775986,0.023333249613642693,-0.022386111319065094,483,0,"(0, 1)",0.023333249613642693
core_interaction_c025,12,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.135918855667114,0.0011953292414546013,0.023618480190634727,-0.022423150949180126,317,0,"(0, 1)",0.023618480190634727
core_interaction_c025,12,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.11774969100952,0.0010254555381834507,0.012528762221336365,-0.011503306683152914,442,0,"(0, 1)",0.012528762221336365
core_interaction_c025,12,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.15113949775696,0.001306629739701748,0.014463196974247694,-0.013156567234545946,265,0,"(0, 30)",0.014463196974247694
core_interaction_c025,12,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005319472402334213,0.02659451775252819,18.006378412246704,42.14321565628052,0.0009286161512136459,0.014938929118216038,-0.014010312967002392,482,0,"(0, 1)",0.014938929118216038
core_interaction_c025,13,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.21272897720337,0.08273216662928462,0.004044071305543184,0.07868809532374144,1,1,"(2, 3)",0.08273216662928462
core_interaction_c025,13,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.06742978096008,0.1000952017493546,0.005133956670761108,0.09496124507859349,1,1,"(2, 3)",0.1000952017493546
core_interaction_c025,13,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.082722902297974,0.08604886382818222,0.003291584551334381,0.08275727927684784,1,1,"(2, 3)",0.08604886382818222
core_interaction_c025,13,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.164138317108154,0.08665210008621216,0.0032785292714834213,0.08337357081472874,1,1,"(2, 3)",0.08665210008621216
core_interaction_c025,13,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.17134976387024,0.08227412845008075,0.0034061786718666553,0.0788679497782141,1,1,"(2, 3)",0.08227412845008075
core_interaction_c025,13,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.09134030342102,0.06916893133893609,0.0035974187776446342,0.06557151256129146,1,1,"(2, 3)",0.06916893133893609
core_interaction_c025,13,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.116350173950195,0.12141810357570648,0.00395921990275383,0.11745888367295265,1,1,"(2, 3)",0.12141810357570648
core_interaction_c025,13,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.20137548446655,0.08233514707535505,0.003466853406280279,0.07886829366907477,1,1,"(2, 3)",0.08233514707535505
core_interaction_c025,13,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.17700910568237,0.06215521087870002,0.003637836314737797,0.05851737456396222,1,1,"(2, 3)",0.06215521087870002
core_interaction_c025,13,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00019833831174764782,0.0003395244712010026,18.004575729370117,42.09141755104065,0.07236984372138977,0.004347996786236763,0.06802184693515301,1,1,"(2, 3)",0.07236984372138977
core_interaction_c025,14,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.16629147529602,0.11119181988760829,0.014216933399438858,0.09697488648816943,1,1,"(2, 3)",0.11119181988760829
core_interaction_c025,14,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.296486616134644,0.07933776266872883,0.02191419806331396,0.05742356460541487,1,1,"(2, 3)",0.07933776266872883
core_interaction_c025,14,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.16384506225586,0.10422250255942345,0.020269883796572685,0.08395261876285076,1,1,"(2, 3)",0.10422250255942345
core_interaction_c025,14,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.18599510192871,0.0864034746773541,0.015193669125437737,0.07120980555191636,1,1,"(2, 3)",0.0864034746773541
core_interaction_c025,14,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.21271347999573,0.10384221700951457,0.013457817025482655,0.09038439998403192,1,1,"(2, 3)",0.10384221700951457
core_interaction_c025,14,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.191434383392334,0.08218010514974594,0.011386467143893242,0.0707936380058527,1,1,"(2, 3)",0.08218010514974594
core_interaction_c025,14,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.25658440589905,0.08249598927795887,0.011802218854427338,0.07069377042353153,1,1,"(2, 3)",0.08249598927795887
core_interaction_c025,14,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.17948389053345,0.10044581908732653,0.015312036499381065,0.08513378258794546,1,1,"(2, 3)",0.10044581908732653
core_interaction_c025,14,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.19305777549744,0.09445069637149572,0.017472485546022654,0.07697821082547307,1,1,"(2, 3)",0.09445069637149572
core_interaction_c025,14,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0005437142681330442,0.001436543883755803,18.078715324401855,42.2082998752594,0.059765830636024475,0.019795436412096024,0.03997039422392845,1,1,"(2, 3)",0.059765830636024475
core_interaction_c025,15,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.09735369682312,0.07425741665065289,0.0029664691537618637,0.07129094749689102,1,1,"(2, 3)",0.07425741665065289
core_interaction_c025,15,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.2361319065094,0.0871459087356925,0.004256455227732658,0.08288945350795984,1,1,"(2, 3)",0.0871459087356925
core_interaction_c025,15,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.11369276046753,0.0972382752224803,0.002662693616002798,0.0945755816064775,1,1,"(2, 3)",0.0972382752224803
core_interaction_c025,15,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.02990007400513,0.0950087122619152,0.0027657048776745796,0.09224300738424063,1,1,"(2, 3)",0.0950087122619152
core_interaction_c025,15,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.0167281627655,0.07283204793930054,0.0026356205344200134,0.07019642740488052,1,1,"(2, 3)",0.07283204793930054
core_interaction_c025,15,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.03520059585571,0.0759868435561657,0.0031030140817165375,0.07288382947444916,1,1,"(2, 3)",0.0759868435561657
core_interaction_c025,15,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.0536904335022,0.0882118409499526,0.002789938822388649,0.08542190212756395,1,1,"(2, 3)",0.0882118409499526
core_interaction_c025,15,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.051551818847656,0.1014995938166976,0.0027213506400585175,0.09877824317663908,1,1,"(2, 3)",0.1014995938166976
core_interaction_c025,15,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.0701265335083,0.09502650424838066,0.0039566392078995705,0.09106986504048109,1,1,"(2, 3)",0.09502650424838066
core_interaction_c025,15,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00017092669440899044,0.00024085583572741598,16.71167016029358,42.08812189102173,0.0748144700191915,0.0020649218931794167,0.07274954812601209,1,1,"(2, 3)",0.0748144700191915
core_interaction_c025,16,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.11550545692444,0.05326221394352615,0.0025236750952899456,0.0507385388482362,1,1,"(2, 3)",0.05326221394352615
core_interaction_c025,16,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.02594780921936,0.08408929221332073,0.0027121752500534058,0.08137711696326733,1,1,"(2, 3)",0.08408929221332073
core_interaction_c025,16,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.01377272605896,0.07707199594005942,0.002569837961345911,0.07450215797871351,1,1,"(2, 3)",0.07707199594005942
core_interaction_c025,16,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.095617055892944,0.08573910687118769,0.003889016341418028,0.08185009052976966,1,1,"(2, 3)",0.08573910687118769
core_interaction_c025,16,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.13857865333557,0.10716146416962147,0.0020041409879922867,0.10515732318162918,1,1,"(2, 3)",0.10716146416962147
core_interaction_c025,16,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.181933879852295,0.08121750457212329,0.002360895276069641,0.07885660929605365,1,1,"(2, 3)",0.08121750457212329
core_interaction_c025,16,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.13422727584839,0.09801638033241034,0.002550124190747738,0.0954662561416626,1,1,"(2, 3)",0.09801638033241034
core_interaction_c025,16,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.07385516166687,0.05938902124762535,0.00257829949259758,0.05681072175502777,1,1,"(2, 3)",0.05938902124762535
core_interaction_c025,16,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.05120277404785,0.09771161526441574,0.00231926329433918,0.09539235197007656,1,1,"(2, 3)",0.09771161526441574
core_interaction_c025,16,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0001739857834763825,0.00026624806923791766,18.282978296279907,42.15939950942993,0.09577178210020065,0.002612653188407421,0.09315912891179323,1,1,"(2, 3)",0.09577178210020065
core_interaction_c025,17,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.14013671875,0.0007958076894283295,0.013107944279909134,-0.012312136590480804,1437,0,"(0, 59)",0.013107944279909134
core_interaction_c025,17,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.16712784767151,0.00102262943983078,0.011076105292886496,-0.010053475853055716,905,0,"(0, 59)",0.011076105292886496
core_interaction_c025,17,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.155181884765625,0.0020030210725963116,0.011907114647328854,-0.009904093574732542,314,0,"(0, 59)",0.011907114647328854
core_interaction_c025,17,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.15293598175049,0.0015432946383953094,0.010659473016858101,-0.009116178378462791,502,0,"(0, 59)",0.010659473016858101
core_interaction_c025,17,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.288525104522705,0.001623520627617836,0.00946107693016529,-0.007837556302547455,482,0,"(0, 44)",0.00946107693016529
core_interaction_c025,17,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.10286235809326,0.00237104669213295,0.009453045204281807,-0.007081998512148857,255,0,"(0, 44)",0.009453045204281807
core_interaction_c025,17,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.10747575759888,0.0010425467044115067,0.010782716795802116,-0.00974017009139061,961,0,"(0, 44)",0.010782716795802116
core_interaction_c025,17,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.22748517990112,0.0008548926562070847,0.013222705572843552,-0.012367812916636467,1149,0,"(0, 59)",0.013222705572843552
core_interaction_c025,17,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.083914279937744,0.0012928284704685211,0.010351993143558502,-0.009059164673089981,625,0,"(0, 44)",0.010351993143558502
core_interaction_c025,17,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00047827803064137697,0.027615029364824295,18.079325437545776,42.17842364311218,0.0007517952471971512,0.010426666587591171,-0.00967487134039402,1529,0,"(0, 55)",0.010426666587591171
core_interaction_c025,18,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.18374466896057,0.07946109492331743,0.005029434338212013,0.07443166058510542,1,1,"(2, 3)",0.07946109492331743
core_interaction_c025,18,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.125375747680664,0.11168454214930534,0.0064658671617507935,0.10521867498755455,1,1,"(2, 3)",0.11168454214930534
core_interaction_c025,18,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.173842430114746,0.10366291925311089,0.00464031845331192,0.09902260079979897,1,1,"(2, 3)",0.10366291925311089
core_interaction_c025,18,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.09994912147522,0.08596626948565245,0.004333098419010639,0.08163317106664181,1,1,"(2, 3)",0.08596626948565245
core_interaction_c025,18,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.13273787498474,0.07883931882679462,0.004855578765273094,0.07398374006152153,1,1,"(2, 3)",0.07883931882679462
core_interaction_c025,18,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.157591104507446,0.0955196525901556,0.0053702183067798615,0.09014943428337574,1,1,"(2, 3)",0.0955196525901556
core_interaction_c025,18,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.1407310962677,0.050972966477274895,0.0035784821957349777,0.04739448428153992,1,1,"(2, 3)",0.050972966477274895
core_interaction_c025,18,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.22289443016052,0.09275623224675655,0.004072804003953934,0.08868342824280262,1,1,"(2, 3)",0.09275623224675655
core_interaction_c025,18,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.11840105056763,0.05480594118125737,0.003663271199911833,0.051142669981345534,1,1,"(2, 3)",0.05480594118125737
core_interaction_c025,18,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.0009259408107027411,0.0042440686374902725,15.328399896621704,42.13509273529053,0.10836211033165455,0.0053343623876571655,0.10302774794399738,1,1,"(2, 3)",0.10836211033165455
core_interaction_c025,19,0,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.29304242134094,0.07158807385712862,0.0019317511469125748,0.06965632271021605,1,1,"(2, 3)",0.07158807385712862
core_interaction_c025,19,1,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.39733815193176,0.10390693694353104,0.003099380061030388,0.10080755688250065,1,1,"(2, 3)",0.10390693694353104
core_interaction_c025,19,2,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.23530435562134,0.08340695197694004,0.0026669942308217287,0.08073995774611831,1,1,"(2, 3)",0.08340695197694004
core_interaction_c025,19,3,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.22062397003174,0.10694173071533442,0.0025909915566444397,0.10435073915868998,1,1,"(2, 3)",0.10694173071533442
core_interaction_c025,19,4,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.237343311309814,0.08385229762643576,0.0029595070518553257,0.08089279057458043,1,1,"(2, 3)",0.08385229762643576
core_interaction_c025,19,5,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.203118085861206,0.07612686604261398,0.0027550403028726578,0.07337182573974133,1,1,"(2, 3)",0.07612686604261398
core_interaction_c025,19,6,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.211702823638916,0.10910255694761872,0.0030677947215735912,0.10603476222604513,1,1,"(2, 3)",0.10910255694761872
core_interaction_c025,19,7,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.20011281967163,0.076916822232306,0.0025590420700609684,0.07435778016224504,1,1,"(2, 3)",0.076916822232306
core_interaction_c025,19,8,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.1897873878479,0.06843327358365059,0.002888822928071022,0.06554445065557957,1,1,"(2, 3)",0.06843327358365059
core_interaction_c025,19,9,1024,2048,100,0.0,0,16,5,0.001,75,16,16,4950,0.00015352011541835964,0.00023133888316806406,18.361427545547485,42.21732783317566,0.10921930894255638,0.003269481472671032,0.10594982746988535,1,1,"(2, 3)",0.10921930894255638
