row_type,model,function,seed,samples,test_samples,dimension,noise,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,target,variable,hidden,pair,baseline_mse,ablated_mse,delta_mse,synergy,is_true_active,is_true_interaction,formula,true_variables,true_interactions
hidden_output_path,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,h7->out,,7,,1.7966303825378418,1.640865683555603,-0.15576469898223877,,,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x0->h0,0,0,,1.7966303825378418,1.79036283493042,-0.006267547607421875,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x0->h1,0,1,,1.7966303825378418,1.8844951391220093,0.08786475658416748,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x0->h2,0,2,,1.7966303825378418,1.7995785474777222,0.002948164939880371,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x0->h3,0,3,,1.7966303825378418,1.798699140548706,0.002068758010864258,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x0->h4,0,4,,1.7966303825378418,1.8034398555755615,0.0068094730377197266,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x0->h5,0,5,,1.7966303825378418,1.7816689014434814,-0.014961481094360352,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x0->h6,0,6,,1.7966303825378418,1.8196046352386475,0.022974252700805664,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x0->h7,0,7,,1.7966303825378418,1.8376717567443848,0.04104137420654297,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1->h0,1,0,,1.7966303825378418,1.7925009727478027,-0.0041294097900390625,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1->h1,1,1,,1.7966303825378418,1.7933037281036377,-0.0033266544342041016,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1->h2,1,2,,1.7966303825378418,1.797528624534607,0.0008982419967651367,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1->h3,1,3,,1.7966303825378418,1.77528977394104,-0.021340608596801758,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1->h4,1,4,,1.7966303825378418,1.7962572574615479,-0.0003731250762939453,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1->h5,1,5,,1.7966303825378418,1.7893240451812744,-0.007306337356567383,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1->h6,1,6,,1.7966303825378418,1.8039038181304932,0.007273435592651367,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x1->h7,1,7,,1.7966303825378418,1.7910170555114746,-0.0056133270263671875,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2->h0,2,0,,1.7966303825378418,1.7959890365600586,-0.0006413459777832031,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2->h1,2,1,,1.7966303825378418,1.7954587936401367,-0.0011715888977050781,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2->h2,2,2,,1.7966303825378418,1.8009653091430664,0.004334926605224609,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2->h3,2,3,,1.7966303825378418,1.796682357788086,5.1975250244140625e-05,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2->h4,2,4,,1.7966303825378418,1.7968541383743286,0.0002237558364868164,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2->h5,2,5,,1.7966303825378418,1.7971192598342896,0.0004888772964477539,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2->h6,2,6,,1.7966303825378418,1.791982889175415,-0.004647493362426758,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x2->h7,2,7,,1.7966303825378418,1.7832597494125366,-0.013370633125305176,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3->h0,3,0,,1.7966303825378418,1.7999444007873535,0.0033140182495117188,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3->h1,3,1,,1.7966303825378418,1.796889066696167,0.0002586841583251953,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3->h2,3,2,,1.7966303825378418,1.8065710067749023,0.009940624237060547,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,correlated_proxy,1,512,2048,100,0.05,8,5,3,50,0.0,x3->h3,3,3,,1.7966303825378418,1.7942440509796143,-0.002386331558227539,,1,,sin(2*pi*x0) + x1^2 + x2*x3 with x4~x0 and x5~x1 proxies,"[0, 1, 2, 3]","[(2, 3)]"
