row_type,model,function,seed,samples,test_samples,dimension,noise,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,target,variable,hidden,pair,baseline_mse,ablated_mse,delta_mse,synergy,is_true_active,is_true_interaction,formula,true_variables,true_interactions
feature_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,x2,2,,,1.9523802620824426e-05,0.28088003396987915,0.2808605101672583,,1,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,x3,3,,,1.9523802620824426e-05,0.32326000928878784,0.323240485486167,,1,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,x4,4,,,1.9523802620824426e-05,1.959566907316912e-05,7.186645234469324e-08,,0,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
feature_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,x5,5,,,1.9523802620824426e-05,2.1924503016634844e-05,2.400700395810418e-06,,0,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,h0->out,,0,,1.9523802620824426e-05,0.32278376817703247,0.32276424437441165,,,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,h1->out,,1,,1.9523802620824426e-05,1.9976670955657028e-05,4.5286833483260125e-07,,,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,h2->out,,2,,1.9523802620824426e-05,1.5766501426696777,1.576630618867057,,,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,h3->out,,3,,1.9523802620824426e-05,2.198065703851171e-05,2.456854417687282e-06,,,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,h4->out,,4,,1.9523802620824426e-05,3.7517624150495976e-05,1.799382152967155e-05,,,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,h5->out,,5,,1.9523802620824426e-05,0.32699769735336304,0.3269781735507422,,,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,h6->out,,6,,1.9523802620824426e-05,0.0004918158520013094,0.00047229204938048497,,,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
hidden_output_path,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,h7->out,,7,,1.9523802620824426e-05,0.5663331747055054,0.5663136509028845,,,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
single_edge,KAN,core_interaction,1,1024,2048,20,0.0,8,5,3,50,0.0,x0->h0,0,0,,1.9523802620824426e-05,0.02796664834022522,0.027947124537604395,,1,,sin(2*pi*x0) + x1^2 + x2*x3,"[0, 1, 2, 3]","[(2, 3)]"
