function,seed,mc_rep,samples,test_samples,dimension,noise,update_grid,width_hidden,grid,lamb,steps,anova_points,anova_background,candidate_pairs,train_mse,test_mse,train_runtime_sec,score_runtime_sec,true_pair_score,max_false_pair_score,true_minus_max_false,true_pair_rank,true_pair_rank1,top_pair,top_pair_score
core_interaction_c025,9,1,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.08317422866821,0.0788517976179719,0.012872524559497833,0.06597927305847406,1,1,"(2, 3)",0.0788517976179719
core_interaction_c025,9,2,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.127206325531006,0.08377857506275177,0.013150667306035757,0.07062790775671601,1,1,"(2, 3)",0.08377857506275177
core_interaction_c025,9,3,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.239864349365234,0.06638315878808498,0.019391515757888556,0.04699164303019643,1,1,"(2, 3)",0.06638315878808498
core_interaction_c025,9,4,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.08478379249573,0.058752674609422684,0.014324476942420006,0.04442819766700268,1,1,"(2, 3)",0.058752674609422684
core_interaction_c025,9,5,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.12471604347229,0.05731679126620293,0.012433391530066729,0.0448833997361362,1,1,"(2, 3)",0.05731679126620293
core_interaction_c025,9,6,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.219393253326416,0.07303628092631698,0.010856425389647484,0.06217985553666949,1,1,"(2, 3)",0.07303628092631698
core_interaction_c025,9,7,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.064236879348755,0.057960739359259605,0.01454603299498558,0.043414706364274025,1,1,"(2, 3)",0.057960739359259605
core_interaction_c025,9,8,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.19658875465393,0.06131475977599621,0.017478001303970814,0.043836758472025394,1,1,"(2, 3)",0.06131475977599621
core_interaction_c025,9,9,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004176597576588392,0.03648264333605766,20.096389532089233,42.107874393463135,0.08090075850486755,0.018204262480139732,0.06269649602472782,1,1,"(2, 3)",0.08090075850486755
core_interaction_c025,10,0,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.103381633758545,0.004950441885739565,0.021651964634656906,-0.01670152274891734,30,0,"(0, 1)",0.021651964634656906
core_interaction_c025,10,1,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.19755816459656,0.008259984664618969,0.014909151010215282,-0.0066491663455963135,9,0,"(0, 1)",0.014909151010215282
core_interaction_c025,10,2,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.046138763427734,0.004159136675298214,0.019327091984450817,-0.015167955309152603,69,0,"(0, 1)",0.019327091984450817
core_interaction_c025,10,3,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.01407337188721,0.003116790670901537,0.01565929315984249,-0.012542502488940954,131,0,"(0, 82)",0.01565929315984249
core_interaction_c025,10,4,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.198333978652954,0.0063287802040576935,0.01545567438006401,-0.009126894176006317,20,0,"(0, 1)",0.01545567438006401
core_interaction_c025,10,5,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.017420530319214,0.0061994935385882854,0.014610864687711,-0.008411371149122715,24,0,"(0, 1)",0.014610864687711
core_interaction_c025,10,6,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.10459780693054,0.003979848697781563,0.02642763964831829,-0.022447790950536728,97,0,"(0, 1)",0.02642763964831829
core_interaction_c025,10,7,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.15525794029236,0.005502467975020409,0.016502367332577705,-0.010999899357557297,23,0,"(0, 1)",0.016502367332577705
core_interaction_c025,10,8,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.012861251831055,0.0062186094000935555,0.019080939702689648,-0.012862330302596092,18,0,"(0, 1)",0.019080939702689648
core_interaction_c025,10,9,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0003553995629772544,0.05563445761799812,20.424299240112305,42.10977840423584,0.004530355799943209,0.015989675652235746,-0.011459319852292538,41,0,"(0, 1)",0.015989675652235746
core_interaction_c025,11,0,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.081239223480225,0.00047333259135484695,0.015102915931493044,-0.014629583340138197,3347,0,"(0, 90)",0.015102915931493044
core_interaction_c025,11,1,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.16342520713806,0.0003179721534252167,0.014387160539627075,-0.014069188386201859,3968,0,"(0, 90)",0.014387160539627075
core_interaction_c025,11,2,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,41.95834541320801,0.00033127889037132263,0.01730419136583805,-0.016972912475466728,3692,0,"(0, 94)",0.01730419136583805
core_interaction_c025,11,3,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.01495671272278,0.00017151981592178345,0.02197159454226494,-0.021800074726343155,4398,0,"(0, 90)",0.02197159454226494
core_interaction_c025,11,4,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.059149980545044,0.00046964455395936966,0.01577331218868494,-0.01530366763472557,3175,0,"(0, 90)",0.01577331218868494
core_interaction_c025,11,5,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.13387870788574,0.0006648050621151924,0.01880794297903776,-0.01814313791692257,2755,0,"(0, 90)",0.01880794297903776
core_interaction_c025,11,6,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.02829694747925,0.00031365640461444855,0.015066334046423435,-0.014752677641808987,3945,0,"(0, 89)",0.015066334046423435
core_interaction_c025,11,7,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.11923360824585,0.00044283969327807426,0.011630821973085403,-0.01118798227980733,3220,0,"(0, 98)",0.011630821973085403
core_interaction_c025,11,8,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.00364923477173,0.0003904663026332855,0.015063466969877481,-0.014673000667244196,3568,0,"(0, 90)",0.015063466969877481
core_interaction_c025,11,9,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.0004617645754478872,0.06384922564029694,17.98756742477417,42.11215686798096,0.0011168327182531357,0.016995933838188648,-0.015879101119935513,1477,0,"(0, 90)",0.016995933838188648
core_interaction_c025,12,0,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00039635447319597006,0.07181678712368011,18.2620632648468,42.16869378089905,0.0009423904120922089,0.013234935700893402,-0.012292545288801193,1961,0,"(0, 36)",0.013234935700893402
core_interaction_c025,12,1,1024,2048,100,0.1,0,16,5,0.001,75,16,16,4950,0.00039635447319597006,0.07181678712368011,18.2620632648468,42.011948585510254,0.0017693396657705307,0.0277763232588768,-0.02600698359310627,972,0,"(0, 1)",0.0277763232588768
