function,dimension,noise,screen_method,top_m,row_type,target,original_variable,local_variable,hidden,pair,pair_in_screened_set,is_true_active,is_true_interaction,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,test_mse_mean,test_mse_std,test_mse_min,test_mse_max,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_contains_all_true_vars_min,screen_contains_all_true_vars_max,screen_true_var_recall_mean,screen_true_var_recall_std,screen_true_var_recall_min,screen_true_var_recall_max,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,screen_contains_true_interactions_min,screen_contains_true_interactions_max,baseline_mse_mean,baseline_mse_std,baseline_mse_min,baseline_mse_max,ablated_mse_mean,ablated_mse_std,ablated_mse_min,ablated_mse_max,delta_mse_mean,delta_mse_std,delta_mse_min,delta_mse_max,synergy_mean,synergy_std,synergy_min,synergy_max,setting_label
core_interaction_c5,100,0.0,rf,20,single_edge,x1->h2,1.0,1.0,2.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0236215148130819,0.0399051187958924,4.237490065861493e-05,0.0696957260370254,0.0231810160233483,0.0401488321562401,4.992180038243532e-07,0.0695408941246569,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x1->h3,1.0,1.0,3.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0007718634624325,0.0011276657115223,4.603611523634754e-05,0.0020709987729787,0.0003313646726989,0.0005328389926269,4.160432581556961e-06,0.0009462099988013,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x1->h4,1.0,1.0,4.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0004748481381587,0.0005721913003289,5.0707876653177664e-05,0.001125645590946,3.434934842516668e-05,5.125923281933098e-05,8.568167686462402e-07,9.335903450846672e-05,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x1->h5,1.0,1.0,5.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0055944034781229,0.0082480403477431,4.31910011684522e-05,0.0150721138343214,0.0051539046883893,0.0076527468739397,1.315318513661623e-06,0.013947325060144,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x1->h6,1.0,1.0,6.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0398089993056297,0.0674567945694426,0.0001556303614052,0.1176970899105072,0.0393685005158962,0.0677986540326354,7.984490366652608e-07,0.1176552142278524,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x1->h7,1.0,1.0,7.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0013618059917159,0.0013670790192182,4.219137917971239e-05,0.0027718585915863,0.0009213072019823,0.0014703559652097,3.156965249218047e-07,0.0026170266792178,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x2->h0,2.0,2.0,0.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0004420291697897,0.0005976438817133,4.189193350612186e-05,0.0011290226830169,1.5303800561620544e-06,2.346947644153625e-06,1.6250851331278682e-08,4.233908839523792e-06,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x2->h1,2.0,2.0,1.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.605992048047483,0.9142646416699534,0.0011240513995289,1.6577463150024414,0.6055515492577493,0.9145580389799683,-7.373746484518051e-07,1.6575914830900729,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x2->h2,2.0,2.0,2.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0047765554336365,0.0072837768171855,4.19190910179168e-05,0.0131639083847403,0.0043360566439029,0.0075110555154019,-9.49949026107788e-07,0.0130090764723718,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x2->h3,2.0,2.0,3.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0012506511945199,0.0009361047745465,0.0002336709148949,0.002076325006783,0.0008101524047863,0.0006718726002353,7.883900252636522e-05,0.0014000819792272,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x2->h4,2.0,2.0,4.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0025192138855345,0.0031964355681672,0.0002571194781921,0.0061760079115629,0.0020787150958009,0.0035124686243917,-2.745073288679123e-07,0.0061341322289081,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x2->h5,2.0,2.0,5.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.6923994459211826,1.1594788659968287,0.0190435089170932,2.031242609024048,0.691958947131449,1.158886066536232,0.0190016332344384,2.0301178202498704,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x2->h6,2.0,2.0,6.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.4730946276831673,0.8031390241849145,0.0001547759020468,1.4004178047180176,0.4726541288934338,0.8025471061826317,-5.601032171398401e-08,1.39929301594384,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x2->h7,2.0,2.0,7.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.2493295907819022,1.805606378680312,0.0011342882644385,3.3197054862976074,1.248889091992169,1.8059159931428208,9.49949026107788e-06,3.319550654385239,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x3->h0,3.0,3.0,0.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0004405660195819,0.0005952230938669,4.2222600313834846e-05,0.0011247969232499,6.722984835505487e-08,2.5532652951768066e-07,-1.5337718650698664e-07,3.4691765904426575e-07,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x3->h1,3.0,3.0,1.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.5711671890846143,0.7425514915648881,0.0011244958732277,1.4108697175979614,0.5707266902948808,0.7429034453198531,-2.92900949716568e-07,1.410714885685593,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x3->h2,3.0,3.0,2.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0161605866002598,0.0269941917219945,4.195440487819724e-05,0.0473246350884437,0.0157200878105262,0.0272362528799283,-9.618466719985008e-06,0.0471698031760752,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x3->h3,3.0,3.0,3.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.0009101273317355,0.0008740474894836,0.0002018043596763,0.0018869186751544,0.0004696285420019,0.0003749236419689,4.697244730778039e-05,0.000762129900977,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x3->h4,3.0,3.0,4.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.002807072092158,0.0029636816760964,0.0010672943899407,0.006229075603187,0.0023665733024245,0.0033400616046469,5.75091689825058e-08,0.0061871999205322,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x3->h5,3.0,3.0,5.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.785847384793063,1.3360721558848194,0.0137816853821277,2.328610420227051,0.7854068860033294,1.33547951571232,0.0137398096994729,2.3274856314528733,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x3->h6,3.0,3.0,6.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.4944994814577512,0.8536823364592556,0.0001552091562189,1.4802454710006714,0.4940589826680177,0.8530898241041713,3.7724385038018237e-07,1.479120682226494,,,,,core_c5_d100_rf
core_interaction_c5,100,0.0,rf,20,single_edge,x3->h7,3.0,3.0,7.0,,,1.0,,0.0001340292819804,0.0001741254232374,1.68517781276023e-05,0.0003341162228025,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335,0.0005952977108686,4.187568265479058e-05,0.0011247887741774,0.369703028195848,0.32096619622758,0.0011319327168166,0.5876903533935547,0.3692625294061145,0.3215614631601087,7.143942639231682e-06,0.5876484777108999,,,,,core_c5_d100_rf
correlated_proxy,100,0.05,rf,10,feature_pair_path,"x0,x1",,,,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.01773206392924,0.2547827381241751,0.8026743531227112,1.2991197109222412,1.0032723974436522,0.2486445043631139,0.7931680316105485,1.2777831479907036,-0.0338273228456576,0.2094347816736635,-0.2661086851730943,0.140596754848957,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_pair_path,"x0,x4",,,,"(0, 4)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.7924927075703939,0.0267611011771771,0.7716318964958191,0.8226658701896667,0.7780330410848061,0.0304514620946022,0.7590957814827561,0.8131595486775041,-0.0375004615634679,0.052563843535648,-0.0919568473473191,0.0129405334591865,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_pair_path,"x1,x5",,,,"(1, 5)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.326660876472791,0.2120587406201187,0.1684934496879577,0.5676279067993164,0.3122012099872033,0.2064829040452398,0.1559573346748948,0.5462913438677788,0.0288455976794163,0.0568493435397358,-0.0130234444513916,0.0935646519064903,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_pair_path,"x2,x3",,,,"(2, 3)",1.0,,1.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.7132809559504191,0.2641712669171061,0.427131712436676,0.9478728771209716,0.6988212894648314,0.2617317735906684,0.4176253909245133,0.9353367621079088,0.0294163543730974,0.1385848291437701,-0.0991647625342011,0.1762049561366439,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_path,x0,0.0,0.0,,,,1.0,,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.7956600586573283,0.0476086787708449,0.7503811120986938,0.8452985882759094,0.7812003921717405,0.0534155360400094,0.7290445491671562,0.8357922667637467,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_path,x1,1.0,1.0,,,,1.0,,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.270358994603157,0.1441157929348991,0.1486078053712844,0.4294784069061279,0.2558993281175692,0.1389013511949177,0.1360716903582215,0.4081418439745903,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_path,x2,2.0,2.0,,,,1.0,,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.3191057791312535,0.0923755151363505,0.2323007136583328,0.4161916077136993,0.3046461126456658,0.0916431851503938,0.2227943921461701,0.4036554927006364,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_path,x3,3.0,3.0,,,,1.0,,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.3792184889316559,0.0818964748196076,0.303502082824707,0.4661409556865692,0.3647588224460681,0.0758316198022505,0.2939957613125443,0.4448043927550316,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_path,x4,4.0,4.0,,,,0.0,,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.0487927769621213,0.0328975448247298,0.0203586742281913,0.0848243832588195,0.0343331104765335,0.0331771626416915,0.0108523527160286,0.0722882682457566,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,feature_path,x5,5.0,5.0,,,,0.0,,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.0419159506758054,0.0210797553716686,0.0264261737465858,0.0659214109182357,0.0274562841902176,0.0156543991471899,0.0138900587335228,0.0445848479866981,,,,,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x1->h0",,,0.0,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.0298003827532132,0.0166538005642548,0.0128390491008758,0.0461285933852195,0.0153407162676254,0.0131656913486588,0.0003029340878129,0.0247920304536819,-0.0002275481820106,0.0006384575879669,-0.0009378306567668,0.0002986257895827,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x1->h1",,,1.0,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.063782458504041,0.0558886023990222,0.0097975581884384,0.1213977560400962,0.0493227920184532,0.0550425797938811,0.0002912366762757,0.1088616410270333,-0.0038342600067456,0.0040197686422086,-0.0079779811203479,4.887674003839493e-05,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x1->h2",,,2.0,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.1598802469670772,0.2038236496473351,0.0260152034461498,0.3944558203220367,0.1454205804814895,0.2084961192384679,0.0046786405146121,0.384949498809874,-0.0823790462066729,0.1563793971047043,-0.2627409035339951,0.0153328953310847,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x1->h3",,,3.0,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.7384232673794031,0.650547418941335,0.0302077513188123,1.3094066381454468,0.7239636008938154,0.6479940253325962,0.0207014298066496,1.2968705231323838,0.0984452497214078,0.1606567110689194,0.0022738547995686,0.2839131727814674,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x1->h4",,,4.0,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.1272565402711431,0.1984190009832884,0.0121665447950363,0.3563702404499054,0.1127968737855553,0.1924736142348558,-0.0003695702180266,0.3350336775183677,-0.000301983517905,0.0003115362997511,-0.0004933280870318,5.749799311161041e-05,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x1->h5",,,5.0,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.1111052148044109,0.1637782738829818,0.0123206060379743,0.3001561164855957,0.0966455483188231,0.1578729420926536,-0.0002155089750885,0.2788195535540581,-0.0003451347971955,0.0014870798721988,-0.0019824439659714,0.0009216498583555,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x1->h6",,,6.0,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.4019973526398341,0.647181616197631,0.0207746885716915,1.1492468118667605,0.3875376861542463,0.6489435665990033,-0.0005618743598461,1.1367106968536973,0.0345374972869952,0.0603000984957777,-0.0005691507831215,0.1041652327403426,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x1->h7",,,7.0,"(0, 1)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.0165328591441114,0.0060974907709997,0.0096292486414313,0.0211823768913745,0.0020731926585237,0.0036205982100489,-0.000154186040163,0.0062508368864655,6.543161968390147e-06,0.0002783570435778,-0.0003135856240987,0.0001915236935019,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x4->h0",,,0.0,"(0, 4)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.0238390875359376,0.0105684192392585,0.0134615823626518,0.0345885977149009,0.0093794210503498,0.0136124128163766,0.0009254673495888,0.0250822762027382,0.0013084892804423,0.0071179913769802,-0.0052915178239345,0.0088506303727626,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x4->h1",,,1.0,"(0, 4)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.0155384829267859,0.0056666635250548,0.0098835891112685,0.0212168432772159,0.0010788164411981,0.0016641788245627,-0.0001197196543216,0.0029789013788104,-0.0608830380563934,0.0947518535218636,-0.1700556939467787,-5.8749690651893616e-05,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x4->h2",,,2.0,"(0, 4)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.1763321620722611,0.2583875506779075,0.0266615636646747,0.4746918678283691,0.1618724955866734,0.2627223375346723,0.0053250007331371,0.4651855463162064,-0.0228411251058181,0.0414510232435103,-0.0706713004037737,0.0026209196075797,proxy_d100_rf
correlated_proxy,100,0.05,rf,10,shared_hidden_pair_edges,"x0,x4->h3",,,3.0,"(0, 4)",1.0,,0.0,0.00060649732283,0.0001768433789678,0.0004841990303248,0.0008092654170468,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0144596664855877,0.0061452168969665,0.0095063215121626,0.0213365629315376,0.5466813438882431,0.6692223618359806,0.0250042658299207,1.301228642463684,0.5322216774026552,0.6696007181140069,0.015497944317758,1.2886925274506211,0.0003592791035771,0.0077303450989073,-0.0084143131971359,0.0061695547774434,proxy_d100_rf
