dataset,function,formula,c,noise,samples,test_samples,dimension,outer_seed,method,R,top_m,width_hidden,grid,lamb,probe_steps,num_ok_probes,probe_test_mse_mean,probe_test_mse_min,selected_screen_features,top_selection_variables,runtime_sec,screen_contains_all_true_vars,screen_true_var_recall,screen_true_var_f1,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,residual_top1_pair,residual_top_pair,residual_true_pair_rank_worst,residual_true_pair_score_mean,residual_max_false_pair_score
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2006,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.005826334282755852,0.004596363753080368,"[0, 1, 2, 3]","[0, 1, 2, 3, 16, 18, 15, 17, 8, 9, 27, 4]",363.24579405784607,1,1.0,1.0,1,1.0,1,0,"[21, 26]",375.0,0.011070859618484974,0.24766653776168823
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2007,feature_stability_var,20,4,16,5,0.001,75,20,0.006803447823040187,0.004520365037024021,"[0, 1, 2, 3]","[0, 1, 3, 2, 27, 9, 18, 24, 11, 8, 28, 26]",391.0553357601166,1,1.0,1.0,1,1.0,1,0,"[18, 21]",387.0,0.007700871676206589,0.18403282761573792
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2007,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.006803447823040187,0.004520365037024021,"[0, 1, 2, 3]","[0, 1, 3, 2, 27, 9, 18, 24, 11, 8, 28, 7]",391.05581164360046,1,1.0,1.0,1,1.0,1,0,"[18, 21]",387.0,0.007700871676206589,0.18403282761573792
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2008,feature_stability_var,20,4,16,5,0.001,75,20,0.006231195665895939,0.004580817185342312,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 26, 24, 21, 18, 11, 5, 8]",399.5961513519287,1,1.0,1.0,1,1.0,1,0,"[10, 28]",313.0,0.021784771233797073,0.23115666210651398
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2008,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.006231195665895939,0.004580817185342312,"[0, 1, 2, 3]","[0, 1, 3, 2, 4, 26, 24, 21, 18, 5, 8, 11]",399.5966217517853,1,1.0,1.0,1,1.0,1,0,"[10, 28]",313.0,0.021784771233797073,0.23115666210651398
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2009,feature_stability_var,20,4,16,5,0.001,75,20,0.006633741408586502,0.004915674217045307,"[0, 1, 2, 3]","[0, 1, 3, 2, 19, 17, 24, 27, 4, 9, 11, 18]",388.7995488643646,1,1.0,1.0,1,1.0,1,0,"[1, 24]",422.0,0.002561811124905944,0.25638142228126526
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,256,512,30,2009,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.006633741408586502,0.004915674217045307,"[0, 1, 2, 3]","[0, 1, 3, 2, 17, 24, 19, 27, 11, 9, 4, 28]",388.80001616477966,1,1.0,1.0,1,1.0,1,0,"[1, 24]",422.0,0.002561811124905944,0.25638142228126526
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2000,feature_stability_var,20,4,16,5,0.001,75,20,0.004578556341584772,0.0034877387806773186,"[0, 1, 2, 3]","[0, 1, 3, 2, 8, 5, 25, 4, 24, 29, 6, 28]",329.82698917388916,1,1.0,1.0,1,1.0,1,0,"[4, 21]",401.0,0.003344840370118618,0.17985090613365173
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2000,feature_edge_hybrid,20,4,16,5,0.001,75,20,0.004578556341584772,0.0034877387806773186,"[0, 1, 2, 3]","[0, 1, 3, 2, 8, 25, 5, 29, 4, 24, 17, 6]",329.827431678772,1,1.0,1.0,1,1.0,1,0,"[4, 21]",401.0,0.003344840370118618,0.17985090613365173
breast_cancer,semisynthetic_real_covariates,sin(pi*x0)+x1^2+c*x2*x3 on tanh-standardized real covariates,0.1,0.05,384,512,30,2001,feature_stability_var,20,4,16,5,0.001,75,20,0.004425864783115685,0.003687818069010973,"[0, 1, 2, 3]","[0, 1, 3, 2, 5, 12, 26, 25, 28, 15, 27, 24]",340.5316596031189,1,1.0,1.0,1,1.0,1,0,"[1, 21]",369.0,0.008613991551101208,0.1440838873386383
