model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,grad,1,correlated_proxy,512,100,0.05,42,0.5480197668075562,0
KAN,grad,1,correlated_proxy,512,100,0.05,43,0.2677009105682373,0
KAN,grad,1,correlated_proxy,512,100,0.05,44,0.20198601484298706,0
KAN,grad,1,correlated_proxy,512,100,0.05,45,0.27814704179763794,0
KAN,grad,1,correlated_proxy,512,100,0.05,46,0.5572552680969238,0
KAN,grad,1,correlated_proxy,512,100,0.05,47,0.45421141386032104,0
KAN,grad,1,correlated_proxy,512,100,0.05,48,0.578176736831665,0
KAN,grad,1,correlated_proxy,512,100,0.05,49,0.2748408615589142,0
KAN,grad,1,correlated_proxy,512,100,0.05,50,0.4391227960586548,0
KAN,grad,1,correlated_proxy,512,100,0.05,51,0.2534066438674927,0
KAN,grad,1,correlated_proxy,512,100,0.05,52,0.23122726380825043,0
KAN,grad,1,correlated_proxy,512,100,0.05,53,0.35825836658477783,0
KAN,grad,1,correlated_proxy,512,100,0.05,54,0.3423354923725128,0
KAN,grad,1,correlated_proxy,512,100,0.05,55,0.3247286081314087,0
KAN,grad,1,correlated_proxy,512,100,0.05,56,0.5676460266113281,0
KAN,grad,1,correlated_proxy,512,100,0.05,57,0.45382946729660034,0
KAN,grad,1,correlated_proxy,512,100,0.05,58,0.29537391662597656,0
KAN,grad,1,correlated_proxy,512,100,0.05,59,0.5188091993331909,0
KAN,grad,1,correlated_proxy,512,100,0.05,60,0.44372493028640747,0
KAN,grad,1,correlated_proxy,512,100,0.05,61,0.16552093625068665,0
KAN,grad,1,correlated_proxy,512,100,0.05,62,0.33918046951293945,0
KAN,grad,1,correlated_proxy,512,100,0.05,63,0.46116483211517334,0
KAN,grad,1,correlated_proxy,512,100,0.05,64,0.5495063066482544,0
KAN,grad,1,correlated_proxy,512,100,0.05,65,0.2906785011291504,0
KAN,grad,1,correlated_proxy,512,100,0.05,66,0.48304617404937744,0
KAN,grad,1,correlated_proxy,512,100,0.05,67,0.37989217042922974,0
KAN,grad,1,correlated_proxy,512,100,0.05,68,0.22379282116889954,0
KAN,grad,1,correlated_proxy,512,100,0.05,69,0.4299033284187317,0
KAN,grad,1,correlated_proxy,512,100,0.05,70,0.41089439392089844,0
KAN,grad,1,correlated_proxy,512,100,0.05,71,0.5694493055343628,0
KAN,grad,1,correlated_proxy,512,100,0.05,72,0.45798254013061523,0
KAN,grad,1,correlated_proxy,512,100,0.05,73,0.5864426493644714,0
KAN,grad,1,correlated_proxy,512,100,0.05,74,0.27881699800491333,0
KAN,grad,1,correlated_proxy,512,100,0.05,75,0.5234775543212891,0
KAN,grad,1,correlated_proxy,512,100,0.05,76,0.4846215546131134,0
KAN,grad,1,correlated_proxy,512,100,0.05,77,0.5130752325057983,0
KAN,grad,1,correlated_proxy,512,100,0.05,78,0.4228774309158325,0
KAN,grad,1,correlated_proxy,512,100,0.05,79,0.41393226385116577,0
KAN,grad,1,correlated_proxy,512,100,0.05,80,0.11837328225374222,0
KAN,grad,1,correlated_proxy,512,100,0.05,81,0.3878456950187683,0
KAN,grad,1,correlated_proxy,512,100,0.05,82,0.2377953827381134,0
KAN,grad,1,correlated_proxy,512,100,0.05,83,0.2781069278717041,0
KAN,grad,1,correlated_proxy,512,100,0.05,84,0.30650174617767334,0
KAN,grad,1,correlated_proxy,512,100,0.05,85,0.11801402270793915,0
KAN,grad,1,correlated_proxy,512,100,0.05,86,0.38902485370635986,0
KAN,grad,1,correlated_proxy,512,100,0.05,87,0.3044252097606659,0
KAN,grad,1,correlated_proxy,512,100,0.05,88,0.48361900448799133,0
KAN,grad,1,correlated_proxy,512,100,0.05,89,0.4992567300796509,0
KAN,grad,1,correlated_proxy,512,100,0.05,90,0.36980628967285156,0
KAN,grad,1,correlated_proxy,512,100,0.05,91,0.4042479395866394,0
KAN,grad,1,correlated_proxy,512,100,0.05,92,0.15269532799720764,0
KAN,grad,1,correlated_proxy,512,100,0.05,93,0.30622655153274536,0
KAN,grad,1,correlated_proxy,512,100,0.05,94,0.2250789999961853,0
KAN,grad,1,correlated_proxy,512,100,0.05,95,0.5256016254425049,0
KAN,grad,1,correlated_proxy,512,100,0.05,96,0.3302021920681,0
KAN,grad,1,correlated_proxy,512,100,0.05,97,0.4135670065879822,0
KAN,grad,1,correlated_proxy,512,100,0.05,98,0.49776095151901245,0
KAN,grad,1,correlated_proxy,512,100,0.05,99,0.4422488808631897,0
KAN,perm,1,correlated_proxy,512,100,0.05,0,0.0653425082564354,1
KAN,perm,1,correlated_proxy,512,100,0.05,1,0.003297646762803197,1
KAN,perm,1,correlated_proxy,512,100,0.05,2,0.0,1
KAN,perm,1,correlated_proxy,512,100,0.05,3,0.0,1
KAN,perm,1,correlated_proxy,512,100,0.05,4,0.012949347496032715,0
KAN,perm,1,correlated_proxy,512,100,0.05,5,0.0338691882789135,0
KAN,perm,1,correlated_proxy,512,100,0.05,6,0.04608086869120598,0
KAN,perm,1,correlated_proxy,512,100,0.05,7,0.02848692797124386,0
KAN,perm,1,correlated_proxy,512,100,0.05,8,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,9,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,10,0.009674072265625,0
KAN,perm,1,correlated_proxy,512,100,0.05,11,0.03828549385070801,0
KAN,perm,1,correlated_proxy,512,100,0.05,12,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,13,0.005799651145935059,0
KAN,perm,1,correlated_proxy,512,100,0.05,14,0.0023061037063598633,0
KAN,perm,1,correlated_proxy,512,100,0.05,15,0.0,0
KAN,perm,1,correlated_proxy,512,100,0.05,16,0.010831952095031738,0
KAN,perm,1,correlated_proxy,512,100,0.05,17,0.020981350913643837,0
KAN,perm,1,correlated_proxy,512,100,0.05,18,0.0,0
