model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,perm,0,core_interaction,1024,100,0.0,66,0.04976248741149902,0
KAN,perm,0,core_interaction,1024,100,0.0,67,0.005152225494384766,0
KAN,perm,0,core_interaction,1024,100,0.0,68,0.022424697875976562,0
KAN,perm,0,core_interaction,1024,100,0.0,69,0.0022008419036865234,0
KAN,perm,0,core_interaction,1024,100,0.0,70,0.02879389189183712,0
KAN,perm,0,core_interaction,1024,100,0.0,71,0.10487119108438492,0
KAN,perm,0,core_interaction,1024,100,0.0,72,0.010472297668457031,0
KAN,perm,0,core_interaction,1024,100,0.0,73,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,74,0.02397123910486698,0
KAN,perm,0,core_interaction,1024,100,0.0,75,0.004980484489351511,0
KAN,perm,0,core_interaction,1024,100,0.0,76,0.06583666801452637,0
KAN,perm,0,core_interaction,1024,100,0.0,77,0.07431808859109879,0
KAN,perm,0,core_interaction,1024,100,0.0,78,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,79,0.09788918495178223,0
KAN,perm,0,core_interaction,1024,100,0.0,80,0.12877631187438965,0
KAN,perm,0,core_interaction,1024,100,0.0,81,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,82,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,83,0.006163835525512695,0
KAN,perm,0,core_interaction,1024,100,0.0,84,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,85,0.053977251052856445,0
KAN,perm,0,core_interaction,1024,100,0.0,86,0.016389766708016396,0
KAN,perm,0,core_interaction,1024,100,0.0,87,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,88,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,89,0.06377808004617691,0
KAN,perm,0,core_interaction,1024,100,0.0,90,0.025484004989266396,0
KAN,perm,0,core_interaction,1024,100,0.0,91,0.08334914594888687,0
KAN,perm,0,core_interaction,1024,100,0.0,92,0.0005278587341308594,0
KAN,perm,0,core_interaction,1024,100,0.0,93,6.620088970521465e-05,0
KAN,perm,0,core_interaction,1024,100,0.0,94,0.01891724206507206,0
KAN,perm,0,core_interaction,1024,100,0.0,95,0.0,0
KAN,perm,0,core_interaction,1024,100,0.0,96,0.04708806797862053,0
KAN,perm,0,core_interaction,1024,100,0.0,97,0.004016796592622995,0
KAN,perm,0,core_interaction,1024,100,0.0,98,0.004193385597318411,0
KAN,perm,0,core_interaction,1024,100,0.0,99,0.020097574219107628,0
KAN,grad,1,core_interaction,1024,100,0.0,0,3.560910701751709,1
KAN,grad,1,core_interaction,1024,100,0.0,1,1.03201425075531,1
KAN,grad,1,core_interaction,1024,100,0.0,2,0.29509204626083374,1
KAN,grad,1,core_interaction,1024,100,0.0,3,0.24229025840759277,1
KAN,grad,1,core_interaction,1024,100,0.0,4,0.23126889765262604,0
KAN,grad,1,core_interaction,1024,100,0.0,5,0.4515400230884552,0
KAN,grad,1,core_interaction,1024,100,0.0,6,0.24916671216487885,0
KAN,grad,1,core_interaction,1024,100,0.0,7,0.2712094783782959,0
KAN,grad,1,core_interaction,1024,100,0.0,8,0.09559257328510284,0
KAN,grad,1,core_interaction,1024,100,0.0,9,0.2679504156112671,0
KAN,grad,1,core_interaction,1024,100,0.0,10,0.29310813546180725,0
KAN,grad,1,core_interaction,1024,100,0.0,11,0.2117822766304016,0
KAN,grad,1,core_interaction,1024,100,0.0,12,0.3168845474720001,0
KAN,grad,1,core_interaction,1024,100,0.0,13,0.2375885546207428,0
KAN,grad,1,core_interaction,1024,100,0.0,14,0.13690443336963654,0
KAN,grad,1,core_interaction,1024,100,0.0,15,0.26974987983703613,0
KAN,grad,1,core_interaction,1024,100,0.0,16,0.2793240547180176,0
KAN,grad,1,core_interaction,1024,100,0.0,17,0.29297947883605957,0
KAN,grad,1,core_interaction,1024,100,0.0,18,0.3258228003978729,0
KAN,grad,1,core_interaction,1024,100,0.0,19,0.15738235414028168,0
KAN,grad,1,core_interaction,1024,100,0.0,20,0.40587306022644043,0
KAN,grad,1,core_interaction,1024,100,0.0,21,0.21862080693244934,0
KAN,grad,1,core_interaction,1024,100,0.0,22,0.38569289445877075,0
KAN,grad,1,core_interaction,1024,100,0.0,23,0.17614014446735382,0
KAN,grad,1,core_interaction,1024,100,0.0,24,0.2901715338230133,0
