source_file,function,explain_method,variable,is_true_active,selection_frequency,mean_importance
core_d100_noise00_interactions.csv,core_interaction,grad,2,1,0.0,0.4147209882736206
core_d100_noise00_interactions.csv,core_interaction,grad,3,1,0.0,0.3173092305660248
core_d100_noise00_interactions.csv,core_interaction,grad,4,0,0.0,0.4449177384376526
core_d100_noise00_interactions.csv,core_interaction,grad,5,0,0.0,0.4490734338760376
core_d100_noise00_interactions.csv,core_interaction,grad,6,0,0.0,0.481796658039093
core_d100_noise00_interactions.csv,core_interaction,grad,7,0,0.0,0.49554800391197207
core_d100_noise00_interactions.csv,core_interaction,grad,8,0,0.0,0.34482056498527525
core_d100_noise00_interactions.csv,core_interaction,grad,9,0,0.0,0.3987280070781708
core_d100_noise00_interactions.csv,core_interaction,grad,10,0,0.0,0.35214666128158567
core_d100_noise00_interactions.csv,core_interaction,grad,11,0,0.0,0.38037349581718444
core_d100_noise00_interactions.csv,core_interaction,grad,12,0,0.0,0.31280954778194425
core_d100_noise00_interactions.csv,core_interaction,grad,13,0,0.0,0.36298500299453734
core_d100_noise00_interactions.csv,core_interaction,grad,14,0,0.0,0.3831019848585129
core_d100_noise00_interactions.csv,core_interaction,grad,15,0,0.0,0.3699959278106689
core_d100_noise00_interactions.csv,core_interaction,grad,16,0,0.0,0.39528266787528993
core_d100_noise00_interactions.csv,core_interaction,grad,17,0,0.2,0.5047908127307892
core_d100_noise00_interactions.csv,core_interaction,grad,18,0,0.0,0.42029009461402894
core_d100_noise00_interactions.csv,core_interaction,grad,19,0,0.0,0.44257121086120604
core_d100_noise00_interactions.csv,core_interaction,grad,20,0,0.2,0.420406711101532
core_d100_noise00_interactions.csv,core_interaction,grad,21,0,0.0,0.3617206037044525
core_d100_noise00_interactions.csv,core_interaction,grad,22,0,0.0,0.422987300157547
core_d100_noise00_interactions.csv,core_interaction,grad,23,0,0.0,0.3754593521356583
core_d100_noise00_interactions.csv,core_interaction,grad,24,0,0.0,0.34458025097846984
core_d100_noise00_interactions.csv,core_interaction,grad,25,0,0.0,0.4015210747718811
core_d100_noise00_interactions.csv,core_interaction,grad,26,0,0.0,0.4499279856681824
core_d100_noise00_interactions.csv,core_interaction,grad,27,0,0.2,0.4647634506225586
core_d100_noise00_interactions.csv,core_interaction,grad,28,0,0.0,0.43366420865058897
core_d100_noise00_interactions.csv,core_interaction,grad,29,0,0.0,0.4385557293891907
core_d100_noise00_interactions.csv,core_interaction,grad,30,0,0.0,0.4725091576576233
core_d100_noise00_interactions.csv,core_interaction,grad,31,0,0.0,0.4263834893703461
core_d100_noise00_interactions.csv,core_interaction,grad,32,0,0.2,0.48118107914924624
core_d100_noise00_interactions.csv,core_interaction,grad,33,0,0.0,0.3247178435325623
core_d100_noise00_interactions.csv,core_interaction,grad,34,0,0.0,0.3716990649700165
core_d100_noise00_interactions.csv,core_interaction,grad,35,0,0.2,0.41406368613243105
core_d100_noise00_interactions.csv,core_interaction,grad,36,0,0.0,0.36322358846664426
core_d100_noise00_interactions.csv,core_interaction,grad,37,0,0.0,0.3427970349788666
core_d100_noise00_interactions.csv,core_interaction,grad,38,0,0.0,0.3410882234573364
core_d100_noise00_interactions.csv,core_interaction,grad,39,0,0.0,0.395470055937767
core_d100_noise00_interactions.csv,core_interaction,grad,40,0,0.0,0.39632768034934995
core_d100_noise00_interactions.csv,core_interaction,grad,41,0,0.0,0.3964779555797577
core_d100_noise00_interactions.csv,core_interaction,grad,42,0,0.0,0.43654823303222656
core_d100_noise00_interactions.csv,core_interaction,grad,43,0,0.0,0.39268158078193666
core_d100_noise00_interactions.csv,core_interaction,grad,44,0,0.0,0.529412305355072
core_d100_noise00_interactions.csv,core_interaction,grad,45,0,0.2,0.4703273713588715
core_d100_noise00_interactions.csv,core_interaction,grad,46,0,0.0,0.37298558950424193
core_d100_noise00_interactions.csv,core_interaction,grad,47,0,0.0,0.357596218585968
core_d100_noise00_interactions.csv,core_interaction,grad,48,0,0.0,0.4302246332168579
core_d100_noise00_interactions.csv,core_interaction,grad,49,0,0.0,0.4389361500740051
core_d100_noise00_interactions.csv,core_interaction,grad,50,0,0.0,0.4731288552284241
core_d100_noise00_interactions.csv,core_interaction,grad,51,0,0.0,0.40158758461475375
core_d100_noise00_interactions.csv,core_interaction,grad,52,0,0.0,0.386680668592453
core_d100_noise00_interactions.csv,core_interaction,grad,53,0,0.0,0.35167432725429537
core_d100_noise00_interactions.csv,core_interaction,grad,54,0,0.0,0.44447609782218933
core_d100_noise00_interactions.csv,core_interaction,grad,55,0,0.0,0.3324423462152481
core_d100_noise00_interactions.csv,core_interaction,grad,56,0,0.0,0.39739700257778166
core_d100_noise00_interactions.csv,core_interaction,grad,57,0,0.0,0.3793953776359558
core_d100_noise00_interactions.csv,core_interaction,grad,58,0,0.0,0.3754087179899216
core_d100_noise00_interactions.csv,core_interaction,grad,59,0,0.0,0.4079777181148529
core_d100_noise00_interactions.csv,core_interaction,grad,60,0,0.0,0.3204235315322876
core_d100_noise00_interactions.csv,core_interaction,grad,61,0,0.0,0.3999430775642395
core_d100_noise00_interactions.csv,core_interaction,grad,62,0,0.0,0.397239625453949
core_d100_noise00_interactions.csv,core_interaction,grad,63,0,0.0,0.36826162934303286
core_d100_noise00_interactions.csv,core_interaction,grad,64,0,0.0,0.44450953006744387
core_d100_noise00_interactions.csv,core_interaction,grad,65,0,0.0,0.44967800974845884
core_d100_noise00_interactions.csv,core_interaction,grad,66,0,0.0,0.3867577761411667
core_d100_noise00_interactions.csv,core_interaction,grad,67,0,0.0,0.3895238280296326
core_d100_noise00_interactions.csv,core_interaction,grad,68,0,0.0,0.3925128042697906
core_d100_noise00_interactions.csv,core_interaction,grad,69,0,0.0,0.3348034918308258
core_d100_noise00_interactions.csv,core_interaction,grad,70,0,0.0,0.4278505265712738
core_d100_noise00_interactions.csv,core_interaction,grad,71,0,0.0,0.44679090976715086
core_d100_noise00_interactions.csv,core_interaction,grad,72,0,0.2,0.4720780372619629
core_d100_noise00_interactions.csv,core_interaction,grad,73,0,0.0,0.3766441583633423
core_d100_noise00_interactions.csv,core_interaction,grad,74,0,0.0,0.3753661662340164
core_d100_noise00_interactions.csv,core_interaction,grad,75,0,0.0,0.4166554093360901
core_d100_noise00_interactions.csv,core_interaction,grad,76,0,0.0,0.35208513140678405
core_d100_noise00_interactions.csv,core_interaction,grad,77,0,0.0,0.4257232427597046
core_d100_noise00_interactions.csv,core_interaction,grad,78,0,0.0,0.36853067278862
core_d100_noise00_interactions.csv,core_interaction,grad,79,0,0.0,0.4451948404312134
core_d100_noise00_interactions.csv,core_interaction,grad,80,0,0.0,0.3940020978450775
core_d100_noise00_interactions.csv,core_interaction,grad,81,0,0.0,0.3740713596343994
core_d100_noise00_interactions.csv,core_interaction,grad,82,0,0.0,0.3592401921749115
core_d100_noise00_interactions.csv,core_interaction,grad,83,0,0.0,0.3567879557609558
core_d100_noise00_interactions.csv,core_interaction,grad,84,0,0.0,0.37673468589782716
core_d100_noise00_interactions.csv,core_interaction,grad,85,0,0.0,0.40598573684692385
core_d100_noise00_interactions.csv,core_interaction,grad,86,0,0.0,0.40335184931755064
core_d100_noise00_interactions.csv,core_interaction,grad,87,0,0.0,0.4638791441917419
core_d100_noise00_interactions.csv,core_interaction,grad,88,0,0.0,0.4243410497903824
core_d100_noise00_interactions.csv,core_interaction,grad,89,0,0.2,0.4367344737052917
core_d100_noise00_interactions.csv,core_interaction,grad,90,0,0.0,0.36455480456352235
core_d100_noise00_interactions.csv,core_interaction,grad,91,0,0.2,0.4273604333400726
core_d100_noise00_interactions.csv,core_interaction,grad,92,0,0.0,0.451236879825592
core_d100_noise00_interactions.csv,core_interaction,grad,93,0,0.0,0.3767352759838104
core_d100_noise00_interactions.csv,core_interaction,grad,94,0,0.0,0.3359218418598175
core_d100_noise00_interactions.csv,core_interaction,grad,95,0,0.2,0.39895049929618837
core_d100_noise00_interactions.csv,core_interaction,grad,96,0,0.0,0.4667630553245544
core_d100_noise00_interactions.csv,core_interaction,grad,97,0,0.2,0.5009369790554047
core_d100_noise00_interactions.csv,core_interaction,grad,98,0,0.0,0.491087281703949
core_d100_noise00_interactions.csv,core_interaction,grad,99,0,0.0,0.39295918941497804
core_d100_noise00_interactions.csv,core_interaction,perm,0,1,1.0,0.7867917120456696
core_d100_noise00_interactions.csv,core_interaction,perm,1,1,0.6,0.1062808245420456
core_d100_noise00_interactions.csv,core_interaction,perm,2,1,0.0,0.030608177185058594
core_d100_noise00_interactions.csv,core_interaction,perm,3,1,0.0,0.0031135479221120477
core_d100_noise00_interactions.csv,core_interaction,perm,4,0,0.0,0.00437016487121582
core_d100_noise00_interactions.csv,core_interaction,perm,5,0,0.0,0.009086278965696692
core_d100_noise00_interactions.csv,core_interaction,perm,6,0,0.0,0.011020286567509174
core_d100_noise00_interactions.csv,core_interaction,perm,7,0,0.0,0.01053530375356786
core_d100_noise00_interactions.csv,core_interaction,perm,8,0,0.0,0.004185732151381671
core_d100_noise00_interactions.csv,core_interaction,perm,9,0,0.0,0.002314523793756962
core_d100_noise00_interactions.csv,core_interaction,perm,10,0,0.2,0.021225253492593764
core_d100_noise00_interactions.csv,core_interaction,perm,11,0,0.0,0.004229895304888487
core_d100_noise00_interactions.csv,core_interaction,perm,12,0,0.0,0.014235699083656073
core_d100_noise00_interactions.csv,core_interaction,perm,13,0,0.0,0.00345584936439991
core_d100_noise00_interactions.csv,core_interaction,perm,14,0,0.2,0.020541651546955107
core_d100_noise00_interactions.csv,core_interaction,perm,15,0,0.0,0.0261354292742908
core_d100_noise00_interactions.csv,core_interaction,perm,16,0,0.0,0.012649488309398294
core_d100_noise00_interactions.csv,core_interaction,perm,17,0,0.0,0.000969878863543272
core_d100_noise00_interactions.csv,core_interaction,perm,18,0,0.2,0.040539324039127675
core_d100_noise00_interactions.csv,core_interaction,perm,19,0,0.0,0.03108821373898536
core_d100_noise00_interactions.csv,core_interaction,perm,20,0,0.0,0.029297474399209024
core_d100_noise00_interactions.csv,core_interaction,perm,21,0,0.0,0.023554785922169686
core_d100_noise00_interactions.csv,core_interaction,perm,22,0,0.0,0.007494441606104374
core_d100_noise00_interactions.csv,core_interaction,perm,23,0,0.0,0.02727799452841282
core_d100_noise00_interactions.csv,core_interaction,perm,24,0,0.0,0.003244066145271063
core_d100_noise00_interactions.csv,core_interaction,perm,25,0,0.0,0.010673074051737785
core_d100_noise00_interactions.csv,core_interaction,perm,26,0,0.0,0.02146960496902466
core_d100_noise00_interactions.csv,core_interaction,perm,27,0,0.0,0.030203083902597426
core_d100_noise00_interactions.csv,core_interaction,perm,28,0,0.0,0.012841748958453535
core_d100_noise00_interactions.csv,core_interaction,perm,29,0,0.0,0.014477784931659698
core_d100_noise00_interactions.csv,core_interaction,perm,30,0,0.0,0.021950999414548276
core_d100_noise00_interactions.csv,core_interaction,perm,31,0,0.0,0.035601623728871344
core_d100_noise00_interactions.csv,core_interaction,perm,32,0,0.2,0.04809342212975025
core_d100_noise00_interactions.csv,core_interaction,perm,33,0,0.0,0.004877936746925116
core_d100_noise00_interactions.csv,core_interaction,perm,34,0,0.0,0.008264477923512458
core_d100_noise00_interactions.csv,core_interaction,perm,35,0,0.0,0.012500159163028001
core_d100_noise00_interactions.csv,core_interaction,perm,36,0,0.0,0.030387000367045402
core_d100_noise00_interactions.csv,core_interaction,perm,37,0,0.0,0.006613624282181263
core_d100_noise00_interactions.csv,core_interaction,perm,38,0,0.0,0.005813896469771862
core_d100_noise00_interactions.csv,core_interaction,perm,39,0,0.0,0.027554376889020203
core_d100_noise00_interactions.csv,core_interaction,perm,40,0,0.0,0.016256412118673326
core_d100_noise00_interactions.csv,core_interaction,perm,41,0,0.0,0.003254222869873047
core_d100_noise00_interactions.csv,core_interaction,perm,42,0,0.0,0.019210958480834962
core_d100_noise00_interactions.csv,core_interaction,perm,43,0,0.0,0.029881648486480117
core_d100_noise00_interactions.csv,core_interaction,perm,44,0,0.0,0.015208871802315116
core_d100_noise00_interactions.csv,core_interaction,perm,45,0,0.0,0.015340852178633213
core_d100_noise00_interactions.csv,core_interaction,perm,46,0,0.0,0.011003820116457064
core_d100_noise00_interactions.csv,core_interaction,perm,47,0,0.0,0.010762973641976713
core_d100_noise00_interactions.csv,core_interaction,perm,48,0,0.2,0.021045970916748046
core_d100_noise00_interactions.csv,core_interaction,perm,49,0,0.0,0.014871907141059636
core_d100_noise00_interactions.csv,core_interaction,perm,50,0,0.0,0.004142606141977012
core_d100_noise00_interactions.csv,core_interaction,perm,51,0,0.2,0.022571909055113793
core_d100_noise00_interactions.csv,core_interaction,perm,52,0,0.0,0.006941727641969919
core_d100_noise00_interactions.csv,core_interaction,perm,53,0,0.0,0.018753787502646446
core_d100_noise00_interactions.csv,core_interaction,perm,54,0,0.0,0.00850347657687962
core_d100_noise00_interactions.csv,core_interaction,perm,55,0,0.0,0.010468268673866988
core_d100_noise00_interactions.csv,core_interaction,perm,56,0,0.2,0.01857549287378788
core_d100_noise00_interactions.csv,core_interaction,perm,57,0,0.0,0.00591625776141882
core_d100_noise00_interactions.csv,core_interaction,perm,58,0,0.0,0.005194397829473019
core_d100_noise00_interactions.csv,core_interaction,perm,59,0,0.0,0.02040077787823975
core_d100_noise00_interactions.csv,core_interaction,perm,60,0,0.0,0.011082633398473263
core_d100_noise00_interactions.csv,core_interaction,perm,61,0,0.0,0.0024738669395446776
core_d100_noise00_interactions.csv,core_interaction,perm,62,0,0.0,0.01662913179025054
core_d100_noise00_interactions.csv,core_interaction,perm,63,0,0.0,0.0065543729695491494
core_d100_noise00_interactions.csv,core_interaction,perm,64,0,0.0,0.008883738331496716
core_d100_noise00_interactions.csv,core_interaction,perm,65,0,0.0,0.023983522690832614
core_d100_noise00_interactions.csv,core_interaction,perm,66,0,0.0,0.010253770928829908
core_d100_noise00_interactions.csv,core_interaction,perm,67,0,0.0,0.003475451353006065
core_d100_noise00_interactions.csv,core_interaction,perm,68,0,0.0,0.014755451679229736
core_d100_noise00_interactions.csv,core_interaction,perm,69,0,0.0,0.014809056435478852
core_d100_noise00_interactions.csv,core_interaction,perm,70,0,0.0,0.013481175526976585
core_d100_noise00_interactions.csv,core_interaction,perm,71,0,0.2,0.034930114168673754
core_d100_noise00_interactions.csv,core_interaction,perm,72,0,0.0,0.0024367650970816613
core_d100_noise00_interactions.csv,core_interaction,perm,73,0,0.0,0.013389332716178615
core_d100_noise00_interactions.csv,core_interaction,perm,74,0,0.0,0.008321197738405317
core_d100_noise00_interactions.csv,core_interaction,perm,75,0,0.0,0.011216048151254654
core_d100_noise00_interactions.csv,core_interaction,perm,76,0,0.0,0.0026861668564379217
core_d100_noise00_interactions.csv,core_interaction,perm,77,0,0.2,0.035633197193965314
core_d100_noise00_interactions.csv,core_interaction,perm,78,0,0.0,0.00011407533893361687
core_d100_noise00_interactions.csv,core_interaction,perm,79,0,0.2,0.05690175723284483
core_d100_noise00_interactions.csv,core_interaction,perm,80,0,0.0,0.016075026709586382
core_d100_noise00_interactions.csv,core_interaction,perm,81,0,0.0,0.01667542867362499
core_d100_noise00_interactions.csv,core_interaction,perm,82,0,0.0,0.007583824638277292
core_d100_noise00_interactions.csv,core_interaction,perm,83,0,0.0,0.0
core_d100_noise00_interactions.csv,core_interaction,perm,84,0,0.0,0.00264132022857666
core_d100_noise00_interactions.csv,core_interaction,perm,85,0,0.0,0.03108953982591629
core_d100_noise00_interactions.csv,core_interaction,perm,86,0,0.0,0.017053854698315263
core_d100_noise00_interactions.csv,core_interaction,perm,87,0,0.0,0.004254988953471183
core_d100_noise00_interactions.csv,core_interaction,perm,88,0,0.2,0.012391436100006103
core_d100_noise00_interactions.csv,core_interaction,perm,89,0,0.0,0.006087716296315193
core_d100_noise00_interactions.csv,core_interaction,perm,90,0,0.0,0.006664951704442501
core_d100_noise00_interactions.csv,core_interaction,perm,91,0,0.0,0.017476415331475436
core_d100_noise00_interactions.csv,core_interaction,perm,92,0,0.2,0.026284468546509742
core_d100_noise00_interactions.csv,core_interaction,perm,93,0,0.0,0.0008015473373234272
core_d100_noise00_interactions.csv,core_interaction,perm,94,0,0.0,0.011349352076649666
core_d100_noise00_interactions.csv,core_interaction,perm,95,0,0.0,0.013566199876368045
core_d100_noise00_interactions.csv,core_interaction,perm,96,0,0.0,0.00986391305923462
core_d100_noise00_interactions.csv,core_interaction,perm,97,0,0.0,0.021921929344534873
core_d100_noise00_interactions.csv,core_interaction,perm,98,0,0.0,0.031415064819157124
core_d100_noise00_interactions.csv,core_interaction,perm,99,0,0.0,0.016174474824219943
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,0,1,1.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,1,1,0.8,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,2,1,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,3,1,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,4,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,5,0,0.2,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,6,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,7,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,8,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,9,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,10,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,11,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,12,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,13,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,14,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,15,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,16,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,17,0,0.2,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,18,0,0.2,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,19,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,20,0,0.2,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,21,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,22,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,23,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,24,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,25,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,26,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,27,0,0.2,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,28,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,29,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,30,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,31,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,32,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,33,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,34,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,35,0,0.2,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,36,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,37,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,38,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,39,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,40,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,41,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,42,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,43,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,44,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,45,0,0.2,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,46,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,47,0,0.0,
core_d100_noise00_lamb0.0001.csv,core_interaction,grad,48,0,0.0,
