function,dimension,noise,screen_method,top_m,row_type,target,original_variable,local_variable,hidden,pair,pair_in_screened_set,is_true_active,is_true_interaction,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,test_mse_mean,test_mse_std,test_mse_min,test_mse_max,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_contains_all_true_vars_min,screen_contains_all_true_vars_max,screen_true_var_recall_mean,screen_true_var_recall_std,screen_true_var_recall_min,screen_true_var_recall_max,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,screen_contains_true_interactions_min,screen_contains_true_interactions_max,baseline_mse_mean,baseline_mse_std,baseline_mse_min,baseline_mse_max,ablated_mse_mean,ablated_mse_std,ablated_mse_min,ablated_mse_max,delta_mse_mean,delta_mse_std,delta_mse_min,delta_mse_max,synergy_mean,synergy_std,synergy_min,synergy_max
core_interaction_c5,100,0.0,rf,10,single_edge,x1->h0,1,1,0,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.0007982383734391382,0.0006537477178095708,5.780512583442032e-05,0.001295753987506032,0.0003434389351847737,0.000568801964479259,8.37371771922335e-07,0.0010000270558521152,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x1->h1,1,1,1,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.0015170802750314276,0.0010627509213562072,0.0004142917459830642,0.0025346640031784773,0.001062280836777063,0.0008173584932859823,0.00011856481432914734,0.0015453173218702432,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x1->h2,1,1,2,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.004234565266718467,0.0027877587839329728,0.0010203849524259567,0.005994569510221481,0.0037797658284641025,0.0032660271463805708,8.681323379278183e-06,0.0056988425785675645,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x1->h3,1,1,3,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.05046441281835238,0.07240657199951148,0.006128331646323204,0.1340201199054718,0.05000961338009802,0.0719289270188112,0.005832604714669287,0.13300841627642512,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x1->h4,1,1,4,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.004983942257240415,0.004932457831279636,0.0014542911667376757,0.010619854554533958,0.00452914281898605,0.00533373904195457,0.0004425875376909971,0.01056288680047146,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x1->h5,1,1,5,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.0005222674808464944,0.0004240890115263837,0.0002612128737382591,0.0010115974582731724,6.746804259212998e-05,0.00011845522249841386,-1.7348211258649826e-06,0.0002042451196757611,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x1->h6,1,1,6,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.0004715077872485078,0.0004993310962696624,5.999095810693689e-05,0.0010270117782056332,1.6708348994143307e-05,1.4436263005916452e-05,3.0232040444388986e-06,3.17936937790364e-05,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x1->h7,1,1,7,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.0010856028190270688,0.0015452177691757183,9.258750651497394e-05,0.0028659089002758265,0.0006308033807727043,0.0010596258589413243,2.5851186364889145e-06,0.001854205271229148,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x2->h0,2,2,0,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.09672950215948124,0.1659276132673443,0.000834505190141499,0.2883261740207672,0.09627470272122689,0.1662723228192799,1.61236384883523e-05,0.2882692062667047,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x2->h1,2,2,1,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.1924310604420801,0.16573635668660275,0.002328807022422552,0.30657118558883667,0.19197626100382573,0.16620178165347138,0.0013171033933758736,0.30627545865718275,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x2->h2,2,2,2,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.0042901808774331585,0.0060910311744711955,6.516223947983235e-05,0.011272246018052101,0.003835381439178794,0.005598192658994945,8.194485417334363e-06,0.010260542389005423,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x2->h3,2,2,3,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.0015950710512697697,0.0015185438637080994,0.0003531391266733408,0.003288034815341234,0.0011402716130154051,0.0010218553767394924,0.0002961713726108428,0.0022763311862945557,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x2->h4,2,2,4,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.08756232403296356,0.15078178770730938,0.0003911625826731324,0.2616700828075409,0.0871075245947092,0.15029944893269298,0.0003299997770227492,0.2606583791784942,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x2->h5,2,2,5,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.1154510797932744,0.19894317150818547,9.111850522458553e-05,0.34517014026641846,0.11499628035502003,0.19908030427090737,3.4150751162087545e-05,0.34487441333476454,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x2->h6,2,2,6,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.11683933353075797,0.20204834968186236,5.8469526265980676e-05,0.350144624710083,0.1163845340925036,0.20156601601571553,1.5017722034826875e-06,0.34913292108103633,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x2->h7,2,2,7,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.051088582161658756,0.08334401817450725,0.0002950534108094871,0.14727544784545898,0.05063378272340439,0.08367758536235231,-6.735208444297314e-07,0.1472184800913965,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x3->h0,3,3,0,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.09398920822422951,0.16079542129287813,0.001005368074402213,0.2796596884727478,0.09353440878597515,0.16114068127228823,-6.3355546444654465e-06,0.2796027207186853,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x3->h1,3,3,1,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.18649605754762888,0.16383468446597022,0.00583993922919035,0.32544848322868347,0.18604125810937452,0.1642600176627672,0.004828235600143671,0.32515275629702955,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x3->h2,3,3,2,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.003608543374866713,0.004357408493728595,7.521788211306557e-05,0.008477417752146721,0.0031537439366123485,0.0038606026071395677,1.8250128050567582e-05,0.007465714123100042,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x3->h3,3,3,3,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.0017831738223321736,0.0018646342959713522,0.0003718764637596905,0.0038970273453742266,0.001328374384077809,0.0013686815522084505,0.00031490870969719253,0.002885323716327548,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x3->h4,3,3,4,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.11134161355827625,0.18969946194708287,0.0006962010520510375,0.330383837223053,0.11088681412002188,0.18921650558453915,0.0006392332979885396,0.3293721335940063,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x3->h5,3,3,5,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.10357877015970492,0.17835509578975203,0.00011481558613013476,0.3095247149467468,0.10312397072145056,0.17849218134292902,5.784783206763677e-05,0.3092289880150929,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x3->h6,3,3,6,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.10430585347906647,0.18035741444974052,5.7109496992779896e-05,0.3125646114349365,0.10385105404081212,0.17987508177367845,1.1257361620664597e-07,0.31155290780588984,,,,
core_interaction_c5,100,0.0,rf,10,single_edge,x3->h7,3,3,7,,,1,,0.00021444503727252595,0.00024894407733580103,2.2040130716050044e-05,0.0004956026677973568,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004547994382543645,0.0004968482610541817,5.696775406249799e-05,0.0010117036290466785,0.07243859168374911,0.09596271935897537,0.00030584324849769473,0.18135064840316772,0.07198379224549474,0.09623630939377188,1.0116316843777895e-05,0.18129368064910523,,,,
core_interaction_c5,100,0.0,rf,20,feature_pair_path,"x0,x1",,,,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.4976038138071696,0.1922896746039178,0.3188963830471039,0.7010761499404907,0.497163315017436,0.19176943604152405,0.31874155113473535,0.6999513611663133,0.06888876169978175,0.06282551662993002,0.026155148399993777,0.14102390750485938
core_interaction_c5,100,0.0,rf,20,feature_pair_path,"x2,x3",,,,"(2, 3)",1,,1,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,5.269010742505391,4.044913281962529,0.8564964532852173,8.80139446258545,5.268570243715658,4.044746185277112,0.8564545776025625,8.80123963067308,0.9374694631502886,1.735317820422071,-0.9358514215127798,2.4900272875092924
core_interaction_c5,100,0.0,rf,20,feature_path,x0,0,0,,,,1,,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.3397149195273717,0.2681254438369426,0.1586703658103943,0.6477421522140503,0.33927442073763814,0.2675415694793955,0.15851553389802575,0.6466173634398729,,,,
core_interaction_c5,100,0.0,rf,20,feature_path,x1,1,1,,,,1,,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.08944063136974971,0.05295357670169157,0.028303638100624084,0.12089361995458603,0.08900013258001611,0.05354520430673687,0.027178849326446652,0.12073878804221749,,,,
core_interaction_c5,100,0.0,rf,20,feature_path,x2,2,2,,,,1,,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,2.640878438949585,1.9124865065880685,0.9285199642181396,4.704731464385986,2.6404379401598512,1.9125251646069703,0.9284780885354849,4.704576632473618,,,,
core_interaction_c5,100,0.0,rf,20,feature_path,x3,3,3,,,,1,,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.6911033391952515,0.8724507854601841,0.8638697862625122,2.602649688720703,1.690662840405518,0.8718905468059884,0.8638279105798574,2.6015248999465257,,,,
core_interaction_c5,100,0.0,rf,20,feature_path,x4,4,,,,,0,,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,,,,,,,,,,,,
core_interaction_c5,100,0.0,rf,20,feature_path,x5,5,,,,,0,,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,,,,,,,,,,,,
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h0",,,0,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.0004414723419661944,0.0005941887550366662,4.517655179370195e-05,0.0011246692156419158,9.735522326081991e-07,2.016749851279552e-06,-2.6065390557050705e-07,3.3008691389113665e-06,1.5274902883296212e-07,1.7465881654032618e-07,-3.3542164601385593e-08,3.1280796974897385e-07
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h1",,,1,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.004672646920274322,0.0067577144384168035,0.0004289620846975595,0.012465473264455795,0.004232148130540736,0.007095339754952327,-1.2833625078201294e-06,0.012423597581801005,2.3075928766047582e-05,7.794772692677994e-05,-4.094472387805581e-05,0.00010987553469021805
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h2",,,2,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.056547973309837594,0.09693041333207215,4.2383806430734694e-05,0.1684718132019043,0.056107474520104006,0.09717628343364848,5.081237759441137e-07,0.16831698128953576,0.008358732838435875,0.01447844551057349,-8.221250027418137e-07,0.02507700165733695
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h3",,,3,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.09647283229666452,0.15451532117176514,0.0003726452123373747,0.2747095227241516,0.09603233350693093,0.15392076481249767,0.0003307695296825841,0.2735847339499742,-0.0017339894293399993,0.002861304596524923,-0.005034731002524495,4.24479840148706e-05
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h4",,,4,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.0009846927714534104,0.00041615369955449744,0.0005182350869290531,0.0013179057277739048,0.0005441939817198241,0.0006602727520008954,-6.851274520158768e-06,0.0012760300451191142,-2.715424974060928e-06,1.107656892968565e-05,-1.4784276572754607e-05,6.986083462834358e-06
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h5",,,5,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.07255678251385689,0.06000556823180388,0.01313178613781929,0.13312654197216034,0.0721162837241233,0.059515907421964526,0.012976954225450754,0.1320017531979829,0.005656086509892096,0.006614149839968938,0.00015798554522916675,0.012995904078707099
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h6",,,6,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.09873080271063372,0.14489543192440305,0.0001561553799547255,0.2650948762893677,0.09829030392090014,0.1451881029891311,1.3234675861895084e-06,0.2650530006067129,0.02919345944246743,0.05096896781364932,-0.00046662334352731705,0.08804673670965713
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x0,x1->h7",,,7,"(0, 1)",1,,0,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.0013158730677484225,0.0011197533440545375,4.2345229303464293e-05,0.002146138111129403,0.0008753742780148362,0.0008118206310959602,4.695466486737132e-07,0.0016043039504438639,-0.0004598359907201181,0.0007672719198977578,-0.0013455883599817753,1.8248101696372032e-08
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x2,x3->h0",,,0,"(2, 3)",1,,1,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.0004422313140821643,0.0005974657593801372,4.218672256683931e-05,0.0011290169786661863,1.7325243485781054e-06,2.1682866248605366e-06,3.110399120487273e-07,4.2282044887542725e-06,1.3491444406099617e-07,2.91449777121751e-07,-5.2128598326817155e-08,4.707253538072109e-07
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x2,x3->h1",,,1,"(2, 3)",1,,1,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0452488894419123,1.5235186123707996,0.0011238858569413424,2.793468475341797,1.0448083906521788,1.523824970579641,-9.029172360897064e-07,2.7933136434294283,-0.13146984890045132,0.13789206489802536,-0.2749927253462374,1.273583620786667e-07
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x2,x3->h2",,,2,"(2, 3)",1,,1,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.03131030603253748,0.053232981260926744,4.20194846810773e-05,0.09277534484863281,0.030869807242803898,0.05347768013479652,-1.1235009878873825e-05,0.09262051293626428,0.010813662788374737,0.01873037188797899,-6.665941327810287e-07,0.03244163328781724
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x2,x3->h3",,,3,"(2, 3)",1,,1,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.0015666745021007955,0.0012628713859526288,0.00026680604787543416,0.002788972808048129,0.0011261757123672094,0.0008788679676038576,0.00011197413550689816,0.001664184033870697,-0.00015360523442116877,0.00021196644225216578,-0.00039749628922436386,-1.383731432724744e-05
core_interaction_c5,100,0.0,rf,20,shared_hidden_pair_edges,"x2,x3->h4",,,4,"(2, 3)",1,,1,0.00013402928198047448,0.00017412542323749954,1.68517781276023e-05,0.0003341162228025496,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,0.0004404987897335862,0.0005952977108686084,4.187568265479058e-05,0.001124788774177432,0.004764805897139013,0.006261882211966413,0.0011245751520618796,0.01199534721672535,0.004324307107405427,0.006626699757580086,-2.1362211555242538e-07,0.011953471534070559,-0.00012098129082005471,0.00021381786097071764,-0.0003678606153698638,4.913366865366697e-06
