row_type,model,function,seed,samples,test_samples,dimension,noise,kan_width,kan_grid,kan_k,kan_steps,kan_lamb,intervention_method,variable,pair,baseline_mse,ablated_mse,delta_mse,synergy,is_true_active,true_variables,true_interactions,formula,is_true_interaction
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,97,,0.9039376974105835,0.9126368165016174,0.008699119091033936,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,0,,0.9039376974105835,2.034205436706543,1.1302677392959595,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,1,,0.9039376974105835,1.0096521377563477,0.10571444034576416,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,2,,0.9039376974105835,0.9320172071456909,0.028079509735107422,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,3,,0.9039376974105835,0.9279587268829346,0.024021029472351074,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,4,,0.9039376974105835,0.8877667188644409,-0.016170978546142578,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,5,,0.9039376974105835,0.8975516557693481,-0.0063860416412353516,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,20,,0.9039376974105835,0.9248324632644653,0.020894765853881836,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,48,,0.9039376974105835,0.9192864894866943,0.01534879207611084,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,79,,0.9039376974105835,0.89940345287323,-0.004534244537353516,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,91,,0.9039376974105835,0.9170410633087158,0.013103365898132324,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,97,,0.9039376974105835,0.8951864242553711,-0.008751273155212402,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
pair,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(2, 3)",0.9039376974105835,0.9319674372673035,0.02802973985671997,0.005839347839355469,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1.0
pair,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(0, 1)",0.9039376974105835,1.7299771308898926,0.8260394334793091,0.04199254512786865,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(0, 91)",0.9039376974105835,1.5562342405319214,0.6522965431213379,0.0009788274765014648,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(0, 79)",0.9039376974105835,1.5451152324676514,0.6411775350570679,0.015836238861083984,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(2, 3)",0.9039376974105835,0.9131875038146973,0.00924980640411377,-0.04285073280334473,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1.0
pair,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 1)",0.9039376974105835,2.0797667503356934,1.1758290529251099,-0.06015312671661377,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 91)",0.9039376974105835,2.085960865020752,1.1820231676101685,0.03865206241607666,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,1,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 79)",0.9039376974105835,1.9829864501953125,1.079048752784729,-0.04668474197387695,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,0,,1.1596766710281372,1.6980656385421753,0.5383889675140381,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,1,,1.1596766710281372,1.2625854015350342,0.10290873050689697,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,2,,1.1596766710281372,1.1346238851547241,-0.025052785873413086,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,3,,1.1596766710281372,1.1144590377807617,-0.04521763324737549,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,4,,1.1596766710281372,1.147110939025879,-0.0125657320022583,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,5,,1.1596766710281372,1.1778860092163086,0.018209338188171387,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,20,,1.1596766710281372,1.091606616973877,-0.06807005405426025,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,48,,1.1596766710281372,1.139015793800354,-0.020660877227783203,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,79,,1.1596766710281372,1.1551567316055298,-0.004519939422607422,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,91,,1.1596766710281372,1.146801471710205,-0.012875199317932129,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,97,,1.1596766710281372,1.1674115657806396,0.007734894752502441,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,0,,1.1596766710281372,2.1519763469696045,0.9922996759414673,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,1,,1.1596766710281372,1.2552576065063477,0.09558093547821045,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,2,,1.1596766710281372,1.160496711730957,0.0008200407028198242,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,3,,1.1596766710281372,1.1606733798980713,0.000996708869934082,,1,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,4,,1.1596766710281372,1.1554392576217651,-0.00423741340637207,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,5,,1.1596766710281372,1.1751915216445923,0.015514850616455078,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,20,,1.1596766710281372,1.1584227085113525,-0.001253962516784668,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,48,,1.1596766710281372,1.146547555923462,-0.013129115104675293,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,79,,1.1596766710281372,1.1445024013519287,-0.015174269676208496,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,91,,1.1596766710281372,1.1652354001998901,0.00555872917175293,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
single_variable,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,97,,1.1596766710281372,1.1155012845993042,-0.04417538642883301,,0,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,
pair,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(2, 3)",1.1596766710281372,1.0977277755737305,-0.06194889545440674,0.008321523666381836,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1.0
pair,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(0, 1)",1.1596766710281372,1.7892208099365234,0.6295441389083862,-0.011753559112548828,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(0, 91)",1.1596766710281372,1.6777186393737793,0.5180419683456421,-0.007471799850463867,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,zero,,"(0, 79)",1.1596766710281372,1.6882696151733398,0.5285929441452026,-0.005276083946228027,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(2, 3)",1.1596766710281372,1.186095952987671,0.02641928195953369,0.024602532386779785,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,1.0
pair,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 1)",1.1596766710281372,2.3889291286468506,1.2292524576187134,0.14137184619903564,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 91)",1.1596766710281372,2.1237528324127197,0.9640761613845825,-0.033782243728637695,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
pair,KAN,core_interaction,2,1024,2048,100,0.0,8,5,3,50,0.0,permute,,"(0, 79)",1.1596766710281372,2.119339942932129,0.9596632719039917,-0.01746213436126709,,"[0, 1, 2, 3]","[(2, 3)]",sin(2*pi*x0) + x1^2 + x2*x3,0.0
