function,samples,dimension,noise,nuisance_correlation,n_correlated_proxies,width_hidden,grid,k,lamb,probe_steps,method,top_m,heldout_seed,num_probe_rows,selected_screen_features,top_selection_variables,top_edge_pairs,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,true_endpoint_rank_mean,true_endpoint_rank_worst,true_endpoint_score_mean,max_nuisance_score,endpoint_minus_max_nuisance
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,10,all,30,"[0, 1, 3, 2, 33, 84, 29, 83, 96, 39]","[0, 1, 3, 2, 33, 84, 29, 83, 96, 39, 51, 49]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",10,1,1.0,1,1.0,1,3.5,4.0,0.020728274761958036,0.0119254315482669,0.008802843213691135
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,20,all,30,"[0, 1, 3, 2, 33, 84, 29, 83, 96, 39, 51, 49, 72, 98, 66, 48, 8, 59, 44, 77]","[0, 1, 3, 2, 33, 84, 29, 83, 96, 39, 51, 49]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",20,1,1.0,1,1.0,1,3.5,4.0,0.020728274761958036,0.0119254315482669,0.008802843213691135
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,all,30,"[0, 1, 2, 3]","[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",4,1,1.0,1,1.0,1,3.5,4.0,0.019559672553348326,0.012702775952519358,0.006856896600828968
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,6,all,30,"[0, 1, 2, 3, 68, 44]","[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",6,1,1.0,1,1.0,1,3.5,4.0,0.019559672553348326,0.012702775952519358,0.006856896600828968
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,10,all,30,"[0, 1, 2, 3, 68, 44, 29, 84, 8, 39]","[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",10,1,1.0,1,1.0,1,3.5,4.0,0.019559672553348326,0.012702775952519358,0.006856896600828968
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,20,all,30,"[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96, 33, 91, 89, 63, 49, 72, 42, 48]","[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",20,1,1.0,1,1.0,1,3.5,4.0,0.019559672553348326,0.012702775952519358,0.006856896600828968
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,4,all,30,"[0, 1, 2, 3]","[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",4,1,1.0,1,1.0,1,3.5,4.0,0.019559672553348326,0.012702775952519358,0.006856896600828968
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,6,all,30,"[0, 1, 2, 3, 44, 68]","[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",6,1,1.0,1,1.0,1,3.5,4.0,0.019559672553348326,0.012702775952519358,0.006856896600828968
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,10,all,30,"[0, 1, 2, 3, 8, 29, 39, 44, 68, 84]","[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",10,1,1.0,1,1.0,1,3.5,4.0,0.019559672553348326,0.012702775952519358,0.006856896600828968
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,20,all,30,"[0, 1, 2, 3, 8, 17, 29, 33, 39, 42, 44, 48, 49, 63, 68, 72, 84, 89, 91, 96]","[0, 1, 2, 3, 68, 44, 29, 84, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",20,1,1.0,1,1.0,1,3.5,4.0,0.019559672553348326,0.012702775952519358,0.006856896600828968
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,4,all,30,"[0, 1, 3, 2]","[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",4,1,1.0,1,1.0,1,3.5,4.0,0.023688123925406125,0.01276436027412478,0.010923763651281344
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,6,all,30,"[0, 1, 3, 2, 29, 68]","[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",6,1,1.0,1,1.0,1,3.5,4.0,0.023688123925406125,0.01276436027412478,0.010923763651281344
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,10,all,30,"[0, 1, 3, 2, 29, 68, 44, 39, 84, 8]","[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",10,1,1.0,1,1.0,1,3.5,4.0,0.023688123925406125,0.01276436027412478,0.010923763651281344
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,20,all,30,"[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33, 49, 83, 17, 48, 63, 51, 72, 81]","[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",20,1,1.0,1,1.0,1,3.5,4.0,0.023688123925406125,0.01276436027412478,0.010923763651281344
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,4,all,30,"[0, 1, 2, 3]","[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",4,1,1.0,1,1.0,1,3.5,4.0,0.023688123925406125,0.01276436027412478,0.010923763651281344
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,6,all,30,"[0, 1, 2, 3, 29, 68]","[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",6,1,1.0,1,1.0,1,3.5,4.0,0.023688123925406125,0.01276436027412478,0.010923763651281344
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,10,all,30,"[0, 1, 2, 3, 8, 29, 39, 44, 68, 84]","[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",10,1,1.0,1,1.0,1,3.5,4.0,0.023688123925406125,0.01276436027412478,0.010923763651281344
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,20,all,30,"[0, 1, 2, 3, 8, 17, 29, 33, 39, 44, 48, 49, 51, 63, 68, 72, 81, 83, 84, 96]","[0, 1, 3, 2, 29, 68, 44, 39, 84, 8, 96, 33]","[[0, 1, 1.0], [0, 2, 0.057574503720695516], [0, 3, 0.051135990950422386], [0, 68, 0.04504907642037705], [0, 44, 0.042850366148703745], [0, 17, 0.040534411672684977], [0, 89, 0.04041376839716797], [0, 8, 0.03924434075952974], [0, 42, 0.03742029417760414], [0, 29, 0.037361441850280654]]",20,1,1.0,1,1.0,1,3.5,4.0,0.023688123925406125,0.01276436027412478,0.010923763651281344
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,4,1800,29,"[0, 1, 2, 3]","[0, 1, 2, 3, 29, 33, 20, 48, 60, 44, 39, 49]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",4,1,1.0,1,1.0,1,3.5,4.0,0.012391586998870694,0.010254398710536622,0.002137188288334072
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,6,1800,29,"[0, 1, 2, 3, 29, 33]","[0, 1, 2, 3, 29, 33, 20, 48, 60, 44, 39, 49]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",6,1,1.0,1,1.0,1,3.5,4.0,0.012391586998870694,0.010254398710536622,0.002137188288334072
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,10,1800,29,"[0, 1, 2, 3, 29, 33, 20, 48, 60, 44]","[0, 1, 2, 3, 29, 33, 20, 48, 60, 44, 39, 49]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",10,1,1.0,1,1.0,1,3.5,4.0,0.012391586998870694,0.010254398710536622,0.002137188288334072
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,20,1800,29,"[0, 1, 2, 3, 29, 33, 20, 48, 60, 44, 39, 49, 31, 59, 77, 84, 46, 21, 81, 45]","[0, 1, 2, 3, 29, 33, 20, 48, 60, 44, 39, 49]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",20,1,1.0,1,1.0,1,3.5,4.0,0.012391586998870694,0.010254398710536622,0.002137188288334072
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,4,1800,29,"[0, 1, 3, 2]","[0, 1, 3, 2, 29, 49, 83, 39, 33, 77, 48, 51]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",4,1,1.0,1,1.0,1,3.5,4.0,0.03248364521159045,0.01439975777829218,0.018083887433298272
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,6,1800,29,"[0, 1, 3, 2, 29, 49]","[0, 1, 3, 2, 29, 49, 83, 39, 33, 77, 48, 51]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",6,1,1.0,1,1.0,1,3.5,4.0,0.03248364521159045,0.01439975777829218,0.018083887433298272
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,10,1800,29,"[0, 1, 3, 2, 29, 49, 83, 39, 33, 77]","[0, 1, 3, 2, 29, 49, 83, 39, 33, 77, 48, 51]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",10,1,1.0,1,1.0,1,3.5,4.0,0.03248364521159045,0.01439975777829218,0.018083887433298272
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,20,1800,29,"[0, 1, 3, 2, 29, 49, 83, 39, 33, 77, 48, 51, 20, 96, 84, 63, 60, 4, 72, 44]","[0, 1, 3, 2, 29, 49, 83, 39, 33, 77, 48, 51]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",20,1,1.0,1,1.0,1,3.5,4.0,0.03248364521159045,0.01439975777829218,0.018083887433298272
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,4,1800,29,"[0, 1, 3, 2]","[0, 1, 3, 2, 84, 29, 49, 96, 83, 39, 33, 51]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",4,1,1.0,1,1.0,1,3.5,4.0,0.020892851916482547,0.01210182541677084,0.008791026499711706
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,6,1800,29,"[0, 1, 3, 2, 84, 29]","[0, 1, 3, 2, 84, 29, 49, 96, 83, 39, 33, 51]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",6,1,1.0,1,1.0,1,3.5,4.0,0.020892851916482547,0.01210182541677084,0.008791026499711706
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,10,1800,29,"[0, 1, 3, 2, 84, 29, 49, 96, 83, 39]","[0, 1, 3, 2, 84, 29, 49, 96, 83, 39, 33, 51]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",10,1,1.0,1,1.0,1,3.5,4.0,0.020892851916482547,0.01210182541677084,0.008791026499711706
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,20,1800,29,"[0, 1, 3, 2, 84, 29, 49, 96, 83, 39, 33, 51, 98, 48, 72, 8, 44, 20, 66, 77]","[0, 1, 3, 2, 84, 29, 49, 96, 83, 39, 33, 51]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",20,1,1.0,1,1.0,1,3.5,4.0,0.020892851916482547,0.01210182541677084,0.008791026499711706
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,1800,29,"[0, 1, 2, 3]","[0, 1, 2, 3, 68, 44, 84, 29, 8, 39, 17, 96]","[[0, 1, 1.0], [0, 2, 0.05851921082288378], [0, 3, 0.05126355888917749], [0, 68, 0.04575468183668094], [0, 44, 0.04375243181870405], [0, 17, 0.04158811837514529], [0, 89, 0.04063543738909356], [0, 8, 0.040041483565701703], [0, 29, 0.03804756529131836], [0, 91, 0.037918366521313474]]",4,1,1.0,1,1.0,1,3.5,4.0,0.019666296130893757,0.01278089420806219,0.0068854019228315674
