function,samples,dimension,noise,nuisance_correlation,n_correlated_proxies,width_hidden,grid,k,lamb,probe_steps,method,top_m,screen_contains_all_true_vars_mean,screen_contains_all_true_vars_std,screen_true_var_recall_mean,screen_true_var_recall_std,screen_contains_all_interaction_endpoints_mean,screen_contains_all_interaction_endpoints_std,screen_interaction_endpoint_recall_mean,screen_interaction_endpoint_recall_std,screen_contains_true_interactions_mean,screen_contains_true_interactions_std,true_endpoint_rank_mean_mean,true_endpoint_rank_mean_std,true_endpoint_rank_worst_mean,true_endpoint_rank_worst_std,true_endpoint_score_mean_mean,true_endpoint_score_mean_std,max_nuisance_score_mean,max_nuisance_score_std,endpoint_minus_max_nuisance_mean,endpoint_minus_max_nuisance_std,num_support_evals,setting
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95,3.1632316517698515,78.8,5.326576179226524,0.0184301424510555,0.0004242697025946,0.0225008117775209,0.0005049430868529,-0.0040706693264653,0.000321023736893,30,gridupdate_w16_n512
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,6,0.0,0.0,0.5083333333333333,0.0456435464587638,0.0,0.0,0.0166666666666666,0.0912870929175276,0.0,0.0,45.95,3.1632316517698515,78.8,5.326576179226524,0.0184301424510555,0.0004242697025946,0.0225008117775209,0.0005049430868529,-0.0040706693264653,0.000321023736893,30,gridupdate_w16_n512
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,10,0.0,0.0,0.5333333333333333,0.0864364759104401,0.0,0.0,0.0666666666666666,0.1728729518208802,0.0,0.0,45.95,3.1632316517698515,78.8,5.326576179226524,0.0184301424510555,0.0004242697025946,0.0225008117775209,0.0005049430868529,-0.0040706693264653,0.000321023736893,30,gridupdate_w16_n512
core_interaction_c025,512,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,20,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,45.95,3.1632316517698515,78.8,5.326576179226524,0.0184301424510555,0.0004242697025946,0.0225008117775209,0.0005049430868529,-0.0040706693264653,0.000321023736893,30,gridupdate_w16_n512
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,0.1,0.3051285766293646,0.775,0.0762821441573411,0.1,0.3051285766293646,0.55,0.1525642883146823,0.1,0.3051285766293646,4.533333333333333,1.2382783747337809,6.066666666666666,2.4765567494675613,0.0119593194485249,0.0002855697305613,0.0110158291327957,0.0002160962566034,0.0009434903157292,0.0003855257614939,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,6,0.9333333333333332,0.2537081317024624,0.9833333333333332,0.0634270329256156,0.9333333333333332,0.2537081317024624,0.9666666666666668,0.1268540658512312,0.9333333333333332,0.2537081317024624,4.533333333333333,1.2382783747337809,6.066666666666666,2.4765567494675613,0.0119593194485249,0.0002855697305613,0.0110158291327957,0.0002160962566034,0.0009434903157292,0.0003855257614939,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,10,0.9333333333333332,0.2537081317024624,0.9833333333333332,0.0634270329256156,0.9333333333333332,0.2537081317024624,0.9666666666666668,0.1268540658512312,0.9333333333333332,0.2537081317024624,4.533333333333333,1.2382783747337809,6.066666666666666,2.4765567494675613,0.0119593194485249,0.0002855697305613,0.0110158291327957,0.0002160962566034,0.0009434903157292,0.0003855257614939,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.533333333333333,1.2382783747337809,6.066666666666666,2.4765567494675613,0.0119593194485249,0.0002855697305613,0.0110158291327957,0.0002160962566034,0.0009434903157292,0.0003855257614939,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,4,0.1,0.3051285766293646,0.775,0.0762821441573411,0.1,0.3051285766293646,0.55,0.1525642883146823,0.1,0.3051285766293646,4.533333333333333,1.2382783747337809,6.066666666666666,2.4765567494675613,0.0119593194485249,0.0002855697305613,0.0110158291327957,0.0002160962566034,0.0009434903157292,0.0003855257614939,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,6,0.9333333333333332,0.2537081317024624,0.9833333333333332,0.0634270329256156,0.9333333333333332,0.2537081317024624,0.9666666666666668,0.1268540658512312,0.9333333333333332,0.2537081317024624,4.533333333333333,1.2382783747337809,6.066666666666666,2.4765567494675613,0.0119593194485249,0.0002855697305613,0.0110158291327957,0.0002160962566034,0.0009434903157292,0.0003855257614939,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,10,0.9333333333333332,0.2537081317024624,0.9833333333333332,0.0634270329256156,0.9333333333333332,0.2537081317024624,0.9666666666666668,0.1268540658512312,0.9333333333333332,0.2537081317024624,4.533333333333333,1.2382783747337809,6.066666666666666,2.4765567494675613,0.0119593194485249,0.0002855697305613,0.0110158291327957,0.0002160962566034,0.0009434903157292,0.0003855257614939,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.533333333333333,1.2382783747337809,6.066666666666666,2.4765567494675613,0.0119593194485249,0.0002855697305613,0.0110158291327957,0.0002160962566034,0.0009434903157292,0.0003855257614939,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0160648388103773,0.000429525210879,0.0124301709844779,0.0001761041860902,0.0036346678258993,0.0005048832759662,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0160648388103773,0.000429525210879,0.0124301709844779,0.0001761041860902,0.0036346678258993,0.0005048832759662,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0160648388103773,0.000429525210879,0.0124301709844779,0.0001761041860902,0.0036346678258993,0.0005048832759662,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0160648388103773,0.000429525210879,0.0124301709844779,0.0001761041860902,0.0036346678258993,0.0005048832759662,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0113510677080294,0.0003474664065342,0.0086124750716675,0.0001322839314653,0.0027385926363619,0.000397316778505,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0113510677080294,0.0003474664065342,0.0086124750716675,0.0001322839314653,0.0027385926363619,0.000397316778505,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0113510677080294,0.0003474664065342,0.0086124750716675,0.0001322839314653,0.0027385926363619,0.000397316778505,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,edge_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0113510677080294,0.0003474664065342,0.0086124750716675,0.0001322839314653,0.0027385926363619,0.000397316778505,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0160648388103773,0.000429525210879,0.0124301709844779,0.0001761041860902,0.0036346678258993,0.0005048832759662,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0160648388103773,0.000429525210879,0.0124301709844779,0.0001761041860902,0.0036346678258993,0.0005048832759662,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0160648388103773,0.000429525210879,0.0124301709844779,0.0001761041860902,0.0036346678258993,0.0005048832759662,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0160648388103773,0.000429525210879,0.0124301709844779,0.0001761041860902,0.0036346678258993,0.0005048832759662,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.024275877534082,0.0007725356033758,0.0161830240716428,0.0002475421613262,0.0080928534624392,0.0009143017936847,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.024275877534082,0.0007725356033758,0.0161830240716428,0.0002475421613262,0.0080928534624392,0.0009143017936847,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.024275877534082,0.0007725356033758,0.0161830240716428,0.0002475421613262,0.0080928534624392,0.0009143017936847,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,feature_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.024275877534082,0.0007725356033758,0.0161830240716428,0.0002475421613262,0.0080928534624392,0.0009143017936847,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,4,0.9,0.3051285766293647,0.975,0.0762821441573411,0.9,0.3051285766293647,0.95,0.1525642883146823,0.9,0.3051285766293647,3.6,0.3051285766293647,4.2,0.6102571532587294,0.0124618905571677,0.0001938299491562,0.0118814587338007,0.0001863744303669,0.000580431823367,0.0002849747104056,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.3051285766293647,4.2,0.6102571532587294,0.0124618905571677,0.0001938299491562,0.0118814587338007,0.0001863744303669,0.000580431823367,0.0002849747104056,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.3051285766293647,4.2,0.6102571532587294,0.0124618905571677,0.0001938299491562,0.0118814587338007,0.0001863744303669,0.000580431823367,0.0002849747104056,30,gridupdate_w16_n768
core_interaction_c025,768,100,0.0,0.0,0,16,5,3,0.001,75,grad_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.3051285766293647,4.2,0.6102571532587294,0.0124618905571677,0.0001938299491562,0.0118814587338007,0.0001863744303669,0.000580431823367,0.0002849747104056,30,gridupdate_w16_n768
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,0.2,0.4068381021724861,0.8,0.1017095255431215,0.2,0.4068381021724861,0.6,0.2034190510862431,0.2,0.4068381021724861,4.233333333333333,0.5040069329937309,5.466666666666667,1.0080138659874618,0.0160302327412552,0.0003007858467415,0.0151846795042098,0.0002424237439307,0.0008455532370453,0.0004516699814115,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,6,0.8333333333333334,0.3790490217894517,0.9583333333333334,0.0947622554473629,0.8333333333333334,0.3790490217894517,0.9166666666666666,0.1895245108947258,0.8333333333333334,0.3790490217894517,4.233333333333333,0.5040069329937309,5.466666666666667,1.0080138659874618,0.0160302327412552,0.0003007858467415,0.0151846795042098,0.0002424237439307,0.0008455532370453,0.0004516699814115,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.233333333333333,0.5040069329937309,5.466666666666667,1.0080138659874618,0.0160302327412552,0.0003007858467415,0.0151846795042098,0.0002424237439307,0.0008455532370453,0.0004516699814115,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.233333333333333,0.5040069329937309,5.466666666666667,1.0080138659874618,0.0160302327412552,0.0003007858467415,0.0151846795042098,0.0002424237439307,0.0008455532370453,0.0004516699814115,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,4,0.2,0.4068381021724861,0.8,0.1017095255431215,0.2,0.4068381021724861,0.6,0.2034190510862431,0.2,0.4068381021724861,4.233333333333333,0.5040069329937309,5.466666666666667,1.0080138659874618,0.0160302327412552,0.0003007858467415,0.0151846795042098,0.0002424237439307,0.0008455532370453,0.0004516699814115,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,6,0.8333333333333334,0.3790490217894517,0.9583333333333334,0.0947622554473629,0.8333333333333334,0.3790490217894517,0.9166666666666666,0.1895245108947258,0.8333333333333334,0.3790490217894517,4.233333333333333,0.5040069329937309,5.466666666666667,1.0080138659874618,0.0160302327412552,0.0003007858467415,0.0151846795042098,0.0002424237439307,0.0008455532370453,0.0004516699814115,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.233333333333333,0.5040069329937309,5.466666666666667,1.0080138659874618,0.0160302327412552,0.0003007858467415,0.0151846795042098,0.0002424237439307,0.0008455532370453,0.0004516699814115,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.233333333333333,0.5040069329937309,5.466666666666667,1.0080138659874618,0.0160302327412552,0.0003007858467415,0.0151846795042098,0.0002424237439307,0.0008455532370453,0.0004516699814115,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0198922197143291,0.0004856794469734,0.0162756121175871,0.0002211286005228,0.0036166075967419,0.0006015623240531,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0198922197143291,0.0004856794469734,0.0162756121175871,0.0002211286005228,0.0036166075967419,0.0006015623240531,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0198922197143291,0.0004856794469734,0.0162756121175871,0.0002211286005228,0.0036166075967419,0.0006015623240531,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0198922197143291,0.0004856794469734,0.0162756121175871,0.0002211286005228,0.0036166075967419,0.0006015623240531,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_stability_var,4,0.8,0.4068381021724861,0.95,0.1017095255431215,0.8,0.4068381021724861,0.9,0.203419051086243,0.8,0.4068381021724861,3.6,0.2034190510862431,4.2,0.4068381021724862,0.0185765133829509,0.0003720071805507,0.0166974103672807,0.0002833881254177,0.0018791030156701,0.0005446239736122,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.2034190510862431,4.2,0.4068381021724862,0.0185765133829509,0.0003720071805507,0.0166974103672807,0.0002833881254177,0.0018791030156701,0.0005446239736122,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.2034190510862431,4.2,0.4068381021724862,0.0185765133829509,0.0003720071805507,0.0166974103672807,0.0002833881254177,0.0018791030156701,0.0005446239736122,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,edge_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.6,0.2034190510862431,4.2,0.4068381021724862,0.0185765133829509,0.0003720071805507,0.0166974103672807,0.0002833881254177,0.0018791030156701,0.0005446239736122,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0198922197143291,0.0004856794469734,0.0162756121175871,0.0002211286005228,0.0036166075967419,0.0006015623240531,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0198922197143291,0.0004856794469734,0.0162756121175871,0.0002211286005228,0.0036166075967419,0.0006015623240531,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0198922197143291,0.0004856794469734,0.0162756121175871,0.0002211286005228,0.0036166075967419,0.0006015623240531,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,feature_edge_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0198922197143291,0.0004856794469734,0.0162756121175871,0.0002211286005228,0.0036166075967419,0.0006015623240531,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,feature_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0276161936604769,0.000892039235789,0.0186020506796489,0.0002083714997899,0.0090141429808279,0.0009623111465418,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,feature_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0276161936604769,0.000892039235789,0.0186020506796489,0.0002083714997899,0.0090141429808279,0.0009623111465418,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,feature_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0276161936604769,0.000892039235789,0.0186020506796489,0.0002083714997899,0.0090141429808279,0.0009623111465418,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,feature_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0276161936604769,0.000892039235789,0.0186020506796489,0.0002083714997899,0.0090141429808279,0.0009623111465418,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,grad_stability_var,4,0.0,0.0,0.55,0.1017095255431215,0.0,0.0,0.1,0.203419051086243,0.0,0.0,6.233333333333333,0.858359836662575,7.233333333333333,1.1043279539543758,0.0125096168131531,0.0001842373856121,0.0138817482451966,0.0003424462701315,-0.0013721314320434,0.0004361544035309,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,grad_stability_var,6,0.2333333333333333,0.4301830671520762,0.7916666666666666,0.1326671576263081,0.2333333333333333,0.4301830671520762,0.5833333333333334,0.2653343152526162,0.2333333333333333,0.4301830671520762,6.233333333333333,0.858359836662575,7.233333333333333,1.1043279539543758,0.0125096168131531,0.0001842373856121,0.0138817482451966,0.0003424462701315,-0.0013721314320434,0.0004361544035309,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,grad_stability_var,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.233333333333333,0.858359836662575,7.233333333333333,1.1043279539543758,0.0125096168131531,0.0001842373856121,0.0138817482451966,0.0003424462701315,-0.0013721314320434,0.0004361544035309,30,noise005_w16_n512
core_interaction_c025,512,100,0.05,0.0,0,16,5,3,0.001,75,grad_stability_var,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.233333333333333,0.858359836662575,7.233333333333333,1.1043279539543758,0.0125096168131531,0.0001842373856121,0.0138817482451966,0.0003424462701315,-0.0013721314320434,0.0004361544035309,30,noise005_w16_n512
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0289158435190602,0.000644602351415,0.0163190150621193,0.0005022763427422,0.0125968284569409,0.0010405668292167,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0289158435190602,0.000644602351415,0.0163190150621193,0.0005022763427422,0.0125968284569409,0.0010405668292167,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0289158435190602,0.000644602351415,0.0163190150621193,0.0005022763427422,0.0125968284569409,0.0010405668292167,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_endpoint_mass,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0289158435190602,0.000644602351415,0.0163190150621193,0.0005022763427422,0.0125968284569409,0.0010405668292167,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0289158435190602,0.000644602351415,0.0163190150621193,0.0005022763427422,0.0125968284569409,0.0010405668292167,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0289158435190602,0.000644602351415,0.0163190150621193,0.0005022763427422,0.0125968284569409,0.0010405668292167,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0289158435190602,0.000644602351415,0.0163190150621193,0.0005022763427422,0.0125968284569409,0.0010405668292167,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_endpoint,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0289158435190602,0.000644602351415,0.0163190150621193,0.0005022763427422,0.0125968284569409,0.0010405668292167,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0496936216943483,0.0008278334386536,0.0185245236698795,0.0004321751189799,0.0311690980244687,0.0011405047789061,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0496936216943483,0.0008278334386536,0.0185245236698795,0.0004321751189799,0.0311690980244687,0.0011405047789061,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0496936216943483,0.0008278334386536,0.0185245236698795,0.0004321751189799,0.0311690980244687,0.0011405047789061,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_pair_hybrid,20,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0496936216943483,0.0008278334386536,0.0185245236698795,0.0004321751189799,0.0311690980244687,0.0011405047789061,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0374505482128074,0.0006565548515423,0.0134371367646985,0.0002103751651171,0.0240134114481088,0.0007104888196521,30,noise010_w16_n1024
core_interaction_c025,1024,100,0.1,0.0,0,16,5,3,0.001,75,edge_stability_var,6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.5,0.0,4.0,0.0,0.0374505482128074,0.0006565548515423,0.0134371367646985,0.0002103751651171,0.0240134114481088,0.0007104888196521,30,noise010_w16_n1024
