model,function,screen_mode,dimension,samples,noise,grid,k,width_hidden,lamb,steps,opt,update_grid,interaction_method,train_mse_mean,train_mse_std,test_mse_mean,test_mse_std,effective_dim_mean,screen_contains_all_true_vars_mean,screen_true_var_recall_mean,screen_contains_all_interaction_endpoints_mean,screen_interaction_endpoint_recall_mean,screen_contains_true_interactions_mean,variable_f1_mean,variable_f1_std,variable_auroc_mean,variable_auroc_std,variable_auprc_mean,variable_auprc_std,interaction_f1_mean,interaction_f1_std,true_interaction_score_mean_mean,true_interaction_score_mean_std,max_nontrue_interaction_score_mean,max_nontrue_interaction_score_std,function_tag,c,n,d,test_mse,variable_f1,interaction_f1
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1278108336031437,0.0383722341999924,2.6367201268672944,0.8581863568198906,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,117.5537452697754,38.69310236558825,core_interaction_c025,0.25,512,100,2.6367201268672944,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0011836302204756,0.0028149744992319,0.0016141937143402,0.0039889120547089,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7,0.4830458915396479,0.2488518849015236,0.0831106857189299,0.2632463738322258,0.1955782857464213,core_interaction_c025,0.25,512,100,0.0016141937143402,1.0,0.7
KAN_tuned_fixed,core_interaction_c025,random,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1376529812812805,0.0510754865519069,2.4520871520042418,0.8125076105939022,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5057291666666667,0.0560020308084288,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,137.3962776184082,47.25240273954145,core_interaction_c025,0.25,512,100,2.4520871520042418,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,raw,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004611254815245,0.000152048025793,0.0322680855169892,0.0096987988600723,100.0,1.0,1.0,1.0,1.0,1.0,0.575,0.1687371394276382,0.7791666666666667,0.1289335747788252,0.6129828514334896,0.1541972732163349,0.0,0.0,0.0154695115052163,0.0338768752470357,0.9108832657337188,0.4431026741931566,core_interaction_c025,0.25,512,100,0.0322680855169892,0.575,0.0
KAN_tuned_fixed,core_interaction_c025,rf,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0106888928450644,0.0007743841882851,0.0133179526776075,0.0006224395192074,4.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.6882149815559387,0.4256075590981376,core_interaction_c025,0.25,512,100,0.0133179526776075,0.5,0.0
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1199203625321388,0.0401297197788477,2.636528807878494,0.8374837894663916,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,130.09191970825196,37.82979917163405,core_interaction_c01,0.1,512,100,2.636528807878494,0.05,0.0
KAN_tuned_fixed,core_interaction_c01,oracle_support,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0016413279576227,0.000614816628374,0.0019506634038407,0.0007091866200176,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0161425126018002,0.0314499400969891,0.4475631289184093,0.2745736134276383,core_interaction_c01,0.1,512,100,0.0019506634038407,1.0,0.0
KAN_tuned_fixed,core_interaction_c01,random,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1243224680423736,0.0323825138952025,2.652037793397904,0.8765417326123949,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,137.14640693664552,61.9044525515395,core_interaction_c01,0.1,512,100,2.652037793397904,0.05,0.0
KAN_tuned_fixed,core_interaction_c01,raw,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004920219071209,8.094650064510246e-05,0.0047133145621046,0.0014841517367644,100.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6802083333333333,0.0970034120048692,0.5356644446911243,0.0222296107270576,0.0,0.0,0.001642209093552,0.0003295742327337,0.4526371508836746,0.2398576749893919,core_interaction_c01,0.1,512,100,0.0047133145621046,0.5,0.0
KAN_tuned_fixed,core_interaction_c01,rf,100,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0021628558053635,0.0007688510390002,0.0025405935011804,0.0007363078210822,4.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.4478388551622629,0.3210733812984452,core_interaction_c01,0.1,512,100,0.0025405935011804,0.5,0.0
KAN_tuned_fixed,core_interaction_c05,exclude_interaction,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4405634000897407,0.1229360660548109,1.556740403175354,0.4660529777629678,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,126.82785110473633,43.46600468640748,core_interaction_c05,0.5,1024,100,1.556740403175354,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,oracle_support,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002559162589022,8.631544723959226e-05,0.0002874162630178,9.661313996951496e-05,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9,0.3162277660168379,0.5892839372158051,0.015540309054167,0.2892219215631485,0.179055962991626,core_interaction_c05,0.5,1024,100,0.0002874162630178,1.0,0.9
KAN_tuned_fixed,core_interaction_c05,random,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4678322590887546,0.1330227555632264,1.5250240594148636,0.4642136396742037,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,121.70941581726076,61.22263331538387,core_interaction_c05,0.5,1024,100,1.5250240594148636,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,raw,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004080351704033,0.0003491441568714,0.0114498378374264,0.0321145096104892,100.0,1.0,1.0,1.0,1.0,1.0,0.95,0.1581138830084189,0.9903645833333334,0.030469862871414,0.9675641025641026,0.1025713138490512,0.9,0.3162277660168379,0.5078458301723003,0.173758825754641,0.3646493300795555,0.4391413189993045,core_interaction_c05,0.5,1024,100,0.0114498378374264,0.95,0.9
KAN_tuned_fixed,core_interaction_c05,rf,100,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.034923277956841,0.0124980013384747,0.0458286145847523,0.0162712604542697,4.0,0.1,0.775,0.1,0.55,0.1,0.775,0.0790569415042094,0.8852864583333334,0.0403269967623712,0.759,0.090194234849019,0.1,0.3162277660168379,0.0590393304824829,0.1866987558560537,1.4207022458314895,1.022823746662911,core_interaction_c05,0.5,1024,100,0.0458286145847523,0.775,0.1
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.4312687188386917,0.1754872834751664,1.4160726457834245,0.6818477100621675,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,126.39641604423522,88.23047148181013,core_interaction_c01,0.1,1024,50,1.4160726457834245,0.05,0.0
KAN_tuned_fixed,core_interaction_c01,oracle_support,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0017507199896499,0.0007089731764463,0.0018886006670072,0.0007444517733457,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0162897049915045,0.0315945025613653,0.3815990820527076,0.2283614867968877,core_interaction_c01,0.1,1024,50,0.0018886006670072,1.0,0.0
KAN_tuned_fixed,core_interaction_c01,random,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.432253535091877,0.1740206067531016,1.3947184890508653,0.6641699101137175,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,101.65285778045654,52.53155419646144,core_interaction_c01,0.1,1024,50,1.3947184890508653,0.05,0.0
KAN_tuned_fixed,core_interaction_c01,raw,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0013440395880024,0.0003873506294087,0.0022232118702959,0.0006939232393759,50.0,1.0,1.0,1.0,1.0,1.0,0.55,0.1581138830084189,0.7565217391304349,0.1421333910844444,0.6247333906049539,0.1417510930356383,0.0,0.0,0.0097732482594437,0.0261974809986946,0.2305575743317604,0.1215440395353509,core_interaction_c01,0.1,1024,50,0.0022232118702959,0.55,0.0
KAN_tuned_fixed,core_interaction_c01,rf,50,1024,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.002063189076984,0.0001377060352696,0.002195073899606,0.000151144563006,4.0,0.0,0.5,0.0,0.0,0.0,0.45,0.1581138830084189,0.7391304347826088,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.3106819767918851,0.2197677223731506,core_interaction_c01,0.1,1024,50,0.002195073899606,0.45,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0029994040436577,0.002612919579597,3.487938648462296,1.1081454126795809,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5057291666666667,0.0560020308084288,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,90.25394134521484,31.60175317042965,core_interaction_c025,0.25,256,100,3.487938648462296,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0003088453842792,0.0001494688112232,0.000548793238704,0.0002997071163274,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.5163977794943222,0.2775141075253486,0.0207491078941762,0.2482501085847616,0.1948619401888903,core_interaction_c025,0.25,256,100,0.000548793238704,1.0,0.6
KAN_tuned_fixed,core_interaction_c025,random,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0040091093484079,0.0051798267600923,3.55586861371994,1.1967176426726611,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5059895833333333,0.0565476734370387,0.088,0.1011928851253881,0.0,0.0,0.0,0.0,88.76783752441406,26.134641525304083,core_interaction_c025,0.25,256,100,3.55586861371994,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,raw,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,4.928642592858523e-05,1.668025802007969e-05,0.3543893590569496,0.5803300282802719,100.0,1.0,1.0,1.0,1.0,1.0,0.5,0.1178511301977579,0.7018229166666667,0.0999904298323758,0.5287522704118943,0.0964167570467312,0.0,0.0,0.0080254686065018,0.0105899057029062,2.50027529001236,2.214007300171035,core_interaction_c025,0.25,256,100,0.3543893590569496,0.5,0.0
KAN_tuned_fixed,core_interaction_c025,rf,100,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0067800074350088,0.0015975974827525,0.0187500542029738,0.0034185498062719,4.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.7447916666666666,0.0,0.52,0.0,0.0,0.0,0.0,0.0,1.7535436570644378,0.7136434807060521,core_interaction_c025,0.25,256,100,0.0187500542029738,0.5,0.0
KAN_tuned_fixed,core_interaction_c1,exclude_interaction,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001088233781047,6.906548555834209e-05,2.39201996922493,0.6282766488268144,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5057291666666667,0.0560020308084288,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,38.276289558410646,16.128179747831247,core_interaction_c1,1.0,128,100,2.39201996922493,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,oracle_support,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0003253920585848,0.0001923391932501,0.0017508916091173,0.0015398851449982,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0806120872497558,0.0730481738580368,0.4562072745058685,0.2923858908522163,core_interaction_c1,1.0,128,100,0.0017508916091173,1.0,1.0
KAN_tuned_fixed,core_interaction_c1,random,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,7.886947059887461e-05,2.3893541178491207e-05,2.603547763824463,0.615744288321933,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,44.39022789001465,17.034881267076095,core_interaction_c1,1.0,128,100,2.603547763824463,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,raw,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,2.458528720126196e-05,3.140886604602539e-05,1.646858996152878,0.4597750845633391,100.0,1.0,1.0,1.0,1.0,1.0,0.35,0.1290994448735805,0.7747395833333334,0.113726873348578,0.4000969419366881,0.1332191238519454,0.0,0.0,0.0363009227439761,0.0548456725319718,1.4450933337211609,0.9157680305786032,core_interaction_c1,1.0,128,100,1.646858996152878,0.35,0.0
KAN_tuned_fixed,core_interaction_c1,rf,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001745729983667,7.722251282384475e-05,0.8257590383291245,0.2411572947063567,4.0,0.0,0.4,0.0,0.15,0.0,0.4,0.1748014746950252,0.6911458333333333,0.0908887744126639,0.4031666666666667,0.1604400776567953,0.0,0.0,0.0,0.0,22.511810398101808,10.466110573920153,core_interaction_c1,1.0,128,100,0.8257590383291245,0.4,0.0
KAN_tuned_fixed,core_interaction_c1,exclude_interaction,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1289494752883911,0.0467254126467417,2.421935957670212,0.9089215074883582,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,129.58432121276854,56.03049181473094,core_interaction_c1,1.0,512,50,2.421935957670212,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,oracle_support,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004956917866365,0.0006206828543504,0.0006452955203712,0.0007665078537614,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.137338638305664,0.038129130418389,0.366642540693283,0.1862081247301052,core_interaction_c1,1.0,512,50,0.0006452955203712,1.0,1.0
KAN_tuned_fixed,core_interaction_c1,random,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1439742848277092,0.0780009855260599,2.425734317302704,0.96015836443764,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,122.06169738769532,36.21265182426096,core_interaction_c1,1.0,512,50,2.425734317302704,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,raw,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002349738839257,0.0001983840676722,0.1673609011049848,0.1766765860298962,50.0,1.0,1.0,1.0,1.0,1.0,0.775,0.2486072315029383,0.913586956521739,0.1398440428931573,0.8271509627759628,0.1996207844013083,0.5,0.5270462766947299,0.654375422000885,0.4815492574415606,1.3972668781876565,1.6166006292466355,core_interaction_c1,1.0,512,50,0.1673609011049848,0.775,0.5
KAN_tuned_fixed,core_interaction_c1,rf,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0185642030002782,0.0199298771788375,0.2054705847491277,0.2177320436973336,4.0,0.5,0.85,0.5,0.7,0.5,0.85,0.1748014746950252,0.9211956521739132,0.0915975422478775,0.8411666666666667,0.1801007948241658,0.5,0.5270462766947299,0.5786961197853089,0.6103649577983578,13.312712612748149,13.788730409116232,core_interaction_c1,1.0,512,50,0.2054705847491277,0.85,0.5
KAN_tuned_fixed,core_interaction_c1,exclude_interaction,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0042278779146727,0.0054440046337008,3.468661642074585,1.381561394607776,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,115.9018180847168,65.35771546035025,core_interaction_c1,1.0,256,50,3.468661642074585,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,oracle_support,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002599055238533,8.933162292708576e-05,0.0005588243133388,0.0002845149130215,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.1076457738876342,0.0449024353537158,0.2752426896244287,0.179497666549692,core_interaction_c1,1.0,256,50,0.0005588243133388,1.0,1.0
KAN_tuned_fixed,core_interaction_c1,random,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0024706828931812,0.0029658958700702,3.248081195354461,1.115164681257053,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,109.17717704772949,60.223984673595695,core_interaction_c1,1.0,256,50,3.248081195354461,0.05,0.0
KAN_tuned_fixed,core_interaction_c1,raw,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,8.170362598320935e-05,3.729009326849678e-05,0.3083609633147716,0.1226449827729335,50.0,1.0,1.0,1.0,1.0,1.0,0.625,0.1767766952966369,0.8576086956521738,0.1432832447174518,0.727274857044267,0.1544572604543766,0.0,0.0,0.2328790087718516,0.205463571933391,1.78090181350708,1.008374760805941,core_interaction_c1,1.0,256,50,0.3083609633147716,0.625,0.0
KAN_tuned_fixed,core_interaction_c1,rf,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0044085697270929,0.0043078697651032,0.6036058723926544,0.0958412605129073,4.0,0.0,0.625,0.0,0.25,0.0,0.625,0.1317615691736824,0.8040760869565217,0.0719689856318653,0.6341666666666667,0.1484721572601458,0.0,0.0,0.0,0.0,29.80446472167969,11.46291064473066,core_interaction_c1,1.0,256,50,0.6036058723926544,0.625,0.0
KAN_tuned_fixed,core_interaction_c05,exclude_interaction,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001226699987455,9.097696190191824e-05,2.4176355242729186,0.7408528226032277,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.5057291666666667,0.0560020308084288,0.0755,0.0804311299601508,0.0,0.0,0.0,0.0,36.618858909606935,10.04323027403125,core_interaction_c05,0.5,128,100,2.4176355242729186,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,oracle_support,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0003874533125781,0.0003943237283502,0.0015843548258999,0.0015017211716044,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8,0.4216370213557839,0.5600997835397721,0.0352226037353307,0.3528044790029526,0.1776816768064545,core_interaction_c05,0.5,128,100,0.0015843548258999,1.0,0.8
KAN_tuned_fixed,core_interaction_c05,random,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001155281548562,7.541535083770114e-05,2.6577334463596345,0.8563196271563736,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.50546875,0.0554632479665588,0.0713333333333333,0.0768548415304245,0.0,0.0,0.0,0.0,41.673654556274414,11.229575167246924,core_interaction_c05,0.5,128,100,2.6577334463596345,0.05,0.0
KAN_tuned_fixed,core_interaction_c05,raw,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,3.287993404228473e-05,5.742430851771842e-05,1.403941597044468,0.8449799729890389,100.0,1.0,1.0,1.0,1.0,1.0,0.35,0.1748014746950252,0.74375,0.1455550834253369,0.4163849889015908,0.2128927537248097,0.0,0.0,0.0344127701013349,0.0472935412561571,1.579370766878128,0.9926323031184758,core_interaction_c05,0.5,128,100,1.403941597044468,0.35,0.0
KAN_tuned_fixed,core_interaction_c05,rf,100,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.000601884140633,0.0004747218243185,0.2604318141937256,0.1554301641715778,4.0,0.0,0.5,0.0,0.1,0.0,0.5,0.1666666666666666,0.7440104166666667,0.0863795972640262,0.51375,0.1505233924234591,0.0,0.0,0.0,0.0,10.469754266738892,4.411175639927183,core_interaction_c05,0.5,128,100,0.2604318141937256,0.5,0.0
KAN_tuned_fixed,core_interaction_c01,exclude_interaction,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001249057400855,6.164248020178703e-05,2.287449711561203,0.9002659830595962,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,47.349541664123535,21.30263324992493,core_interaction_c01,0.1,128,50,2.287449711561203,0.05,0.0
KAN_tuned_fixed,core_interaction_c01,oracle_support,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0008327020419528,0.0004780857049984,0.0020427411131095,0.0010957706236987,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0349833603482693,0.0354725551193992,0.6011489361524582,0.2406124005940037,core_interaction_c01,0.1,128,50,0.0020427411131095,1.0,0.0
KAN_tuned_fixed,core_interaction_c01,random,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0001439756371837,0.0001009362936122,2.3101872205734253,0.9603241815963276,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,48.26954822540283,22.01524492892154,core_interaction_c01,0.1,128,50,2.3101872205734253,0.05,0.0
KAN_tuned_fixed,core_interaction_c01,raw,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,7.35932630050229e-05,7.160548341048519e-05,0.2767685376107692,0.5297850141319428,50.0,1.0,1.0,1.0,1.0,1.0,0.55,0.1054092553389459,0.763586956521739,0.1336963885922925,0.6020004970035405,0.1110178678642963,0.0,0.0,0.0302991453325375,0.086895707047124,1.6007352352142334,1.3247268464240236,core_interaction_c01,0.1,128,50,0.2767685376107692,0.55,0.0
KAN_tuned_fixed,core_interaction_c01,rf,50,128,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0013529055344406,0.0004383103872858,0.0489186472026631,0.1438073530108163,4.0,0.0,0.5,0.0,0.05,0.0,0.5,0.1178511301977579,0.7385869565217391,0.0640597743860524,0.54,0.1084230397819372,0.0,0.0,0.0,0.0,1.6536552846431731,3.0446905678764407,core_interaction_c01,0.1,128,50,0.0489186472026631,0.5,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0066335871029878,0.0111959960639487,3.159421643614769,1.416848143444189,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,87.46573162078857,35.943862191995294,core_interaction_c025,0.25,256,50,3.159421643614769,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.000451000808971,0.000596781259461,0.0007596529554575,0.0010031928139572,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5270462766947299,0.2678242951631546,0.0146038058882072,0.4136222511529922,0.3410411830311635,core_interaction_c025,0.25,256,50,0.0007596529554575,1.0,0.5
KAN_tuned_fixed,core_interaction_c025,random,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0102029690722702,0.01986354132182,3.2373792707920077,1.4203898726296451,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,105.28425598144533,39.48443817293983,core_interaction_c025,0.25,256,50,3.2373792707920077,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,raw,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002743525401456,0.0001398826445122,0.0332502180710434,0.0102080769712338,50.0,1.0,1.0,1.0,1.0,1.0,0.575,0.1207614728849119,0.8217391304347826,0.0682083862362324,0.6721387778570274,0.0997666430644303,0.0,0.0,0.0268615117529407,0.0561195463176438,0.9709740102291108,0.3133167779742215,core_interaction_c025,0.25,256,50,0.0332502180710434,0.575,0.0
KAN_tuned_fixed,core_interaction_c025,rf,50,256,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0069667432922869,0.0013368097435655,0.0185435025952756,0.0026318970224571,4.0,0.0,0.55,0.0,0.1,0.0,0.55,0.1054092553389459,0.7652173913043478,0.0550110498533261,0.57975,0.0850853329833578,0.0,0.0,0.0,0.0,1.7570198774337769,1.1921335884806636,core_interaction_c025,0.25,256,50,0.0185435025952756,0.55,0.0
KAN_tuned_fixed,core_interaction_c025,exclude_interaction,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1414193294942379,0.0702057938864035,2.340502923727036,1.1063121502657272,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,123.9870704650879,65.3273586691646,core_interaction_c025,0.25,512,50,2.340502923727036,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,oracle_support,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0002590647811302,0.0001058110161061,0.0003192533229594,0.0001550552832782,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8,0.4216370213557839,0.2793848156929016,0.0159496566179289,0.2248904660344123,0.1034706419221563,core_interaction_c025,0.25,512,50,0.0003192533229594,1.0,0.8
KAN_tuned_fixed,core_interaction_c025,random,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.1450598262250423,0.0823903120367165,2.3755505979061127,1.0901834079497708,4.0,0.0,0.05,0.0,0.0,0.0,0.05,0.1054092553389459,0.4853260869565218,0.0607248970974362,0.126,0.0969765149118303,0.0,0.0,0.0,0.0,113.88510513305664,55.45058058253636,core_interaction_c025,0.25,512,50,2.3755505979061127,0.05,0.0
KAN_tuned_fixed,core_interaction_c025,raw,50,512,0.0,5,3,8,0.001,50,LBFGS,0,fd,0.0004609982788679,0.0003950890654672,0.009628894936759,0.0144696647899878,50.0,1.0,1.0,1.0,1.0,1.0,0.85,0.2415229457698239,0.9369565217391304,0.1095138289119568,0.8819225872167049,0.1908281807975602,0.4,0.5163977794943222,0.1890389613807201,0.1181733223213886,0.457189654558897,0.3283557407533059,core_interaction_c025,0.25,512,50,0.009628894936759,0.85,0.4
