model,function,screen_mode,seed,samples,test_samples,dimension,noise,top_m,selected_screen_features,screen_score_type,screen_scores,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,grid,k,width_hidden,lamb,steps,opt,update_grid,grid_update_num,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,status,error,traceback,train_mse,test_mse,variable_method,interaction_method,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,selected_interactions,interaction_precision,interaction_recall,interaction_f1,true_interaction_score_mean,max_nontrue_interaction_score
KAN_tuned_fixed,core_interaction,exclude_interaction,0,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.13218699395656586,0.19231218099594116,grad,fd,"[5.07501745223999, 1.868392825126648, 0.0, 0.0, 1.036570429801941]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 1)]",0.0,0.0,0.0,0.0,19.032119750976562
KAN_tuned_fixed,core_interaction,exclude_interaction,1,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.1223648265004158,0.1729106307029724,grad,fd,"[4.710545539855957, 1.448211431503296, 0.0, 0.0, 0.7283502221107483]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 1)]",0.0,0.0,0.0,0.0,6.810853004455566
KAN_tuned_fixed,core_interaction,exclude_interaction,2,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.11900167167186737,0.19122104346752167,grad,fd,"[5.1927385330200195, 1.6950194835662842, 0.0, 0.0, 0.9714035391807556]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 1)]",0.0,0.0,0.0,0.0,26.149669647216797
KAN_tuned_fixed,core_interaction,exclude_interaction,3,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.13163262605667114,0.21072664856910706,grad,fd,"[6.110924243927002, 1.7913998365402222, 0.0, 0.0, 1.0695374011993408]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 1)]",0.0,0.0,0.0,0.0,27.551063537597656
KAN_tuned_fixed,core_interaction,exclude_interaction,4,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.12003130465745926,0.2196911871433258,grad,fd,"[5.437267303466797, 1.8604050874710083, 0.0, 0.0, 1.0149078369140625]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 1)]",0.0,0.0,0.0,0.0,17.358238220214844
KAN_tuned_fixed,core_interaction,exclude_interaction,5,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.1195797473192215,0.25688016414642334,grad,fd,"[4.953894138336182, 2.5406341552734375, 0.0, 0.0, 1.801171064376831]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 1)]",0.0,0.0,0.0,0.0,26.910232543945312
KAN_tuned_fixed,core_interaction,exclude_interaction,6,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.13650506734848022,0.1968594193458557,grad,fd,"[5.018234729766846, 1.502829909324646, 0.0, 0.0, 0.8170627355575562]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 1)]",0.0,0.0,0.0,0.0,9.064294815063477
KAN_tuned_fixed,core_interaction,exclude_interaction,7,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.10266061872243881,0.24941784143447876,grad,fd,"[5.4961748123168945, 2.4657938480377197, 0.0, 0.0, 2.100172758102417]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 4)]",0.0,0.0,0.0,0.0,22.08953285217285
KAN_tuned_fixed,core_interaction,exclude_interaction,8,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.11583275347948074,0.19164782762527466,grad,fd,"[5.426783561706543, 1.3777135610580444, 0.0, 0.0, 0.84589684009552]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 4)]",0.0,0.0,0.0,0.0,9.121891021728516
KAN_tuned_fixed,core_interaction,exclude_interaction,9,1024,4096,5,0.0,4,"[0, 1, 4]",random_excluding_interaction_endpoints,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,3,0,0.5,0,0.0,0,ok,,,0.12664562463760376,0.19093817472457886,grad,fd,"[4.769951820373535, 1.565819263458252, 0.0, 0.0, 0.8203412294387817]","[0, 1, 2, 4]",0.75,0.75,0.75,0.5,0.9,"[(0, 1)]",0.0,0.0,0.0,0.0,13.153430938720703
