model,function,screen_mode,seed,samples,test_samples,dimension,noise,top_m,selected_screen_features,screen_score_type,screen_scores,true_variables,true_interactions,num_true_variables,num_true_interactions,formula,grid,k,width_hidden,lamb,steps,opt,update_grid,grid_update_num,effective_dim,screen_contains_all_true_vars,screen_true_var_recall,screen_contains_all_interaction_endpoints,screen_interaction_endpoint_recall,screen_contains_true_interactions,status,error,traceback,train_mse,test_mse,variable_method,interaction_method,importance_scores,selected_variables,variable_precision,variable_recall,variable_f1,variable_auroc,variable_auprc,selected_interactions,interaction_precision,interaction_recall,interaction_f1,true_interaction_score_mean,max_nontrue_interaction_score
KAN_tuned_fixed,core_interaction,rf,0,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7344065026751757, 0.11346952981954166, 0.019871318221834047, 0.01884725110520375, 0.00815008796021401, 0.009002785841165118, 0.007164124252696397, 0.007240276475149636, 0.006097077666150053, 0.006287845884396177, 0.006326502906765868, 0.00848126167563389, 0.005858544844019505, 0.007965744342075394, 0.006874524933254144, 0.006444752678677156, 0.006836062600925211, 0.00618444378327551, 0.007055844503111816, 0.007435517830734938]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.0003036612761206925,0.00040473820990882814,grad,fd,"[4.829855918884277, 1.1829719543457031, 0.5797070264816284, 0.5672590732574463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.0937222242355347,0.4045008420944214
KAN_tuned_fixed,core_interaction,rf,1,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.743604525278856, 0.10714007430831238, 0.01887454066448283, 0.01636547153343346, 0.0060282383146142435, 0.00934682078839653, 0.00752513237555849, 0.0075063011104176125, 0.007121658746164429, 0.006604284376214772, 0.006520880984572783, 0.007655026725325717, 0.007736780053736493, 0.0066391410270036505, 0.006955109600504346, 0.006028411600388497, 0.007245583851751463, 0.006076486113239693, 0.0072782419108217075, 0.007747290636204839]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00035396983730606735,0.0004142305697314441,grad,fd,"[4.836668968200684, 1.2301561832427979, 0.5974400043487549, 0.5810360908508301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1917109489440918,0.5352275967597961
KAN_tuned_fixed,core_interaction,rf,2,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7484188610619329, 0.1122171666374031, 0.017708244075118507, 0.01660276194148309, 0.0058280527292569944, 0.005728447185288251, 0.006856425124416943, 0.008491473892875218, 0.00594495710304094, 0.0059712685814746385, 0.0051782410194368324, 0.006960244340841402, 0.006073616474013071, 0.006678562727227323, 0.00864320287310129, 0.00654363874446479, 0.0065946181840873825, 0.005643325283081392, 0.007262997154734257, 0.0066538948667216324]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00035836827009916306,0.00039185379864647985,grad,fd,"[4.597403049468994, 1.1719396114349365, 0.5666927099227905, 0.5688385963439941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1224550008773804,0.13872922956943512
KAN_tuned_fixed,core_interaction,rf,3,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7215432493076429, 0.12659464092137893, 0.019206200985129752, 0.01958184374282163, 0.007621901110705423, 0.008054472736191505, 0.006591653423640093, 0.00633684315681006, 0.006143209518555869, 0.01057049896803409, 0.00753216596984169, 0.007472266027405723, 0.006461178779577927, 0.006880281319038236, 0.005372366508522926, 0.006577365462200604, 0.00778747614711868, 0.006930281005037394, 0.006938406774646227, 0.00580369813570048]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00020375076564960182,0.00023310002870857716,grad,fd,"[4.871299743652344, 1.1781556606292725, 0.6215246915817261, 0.6052016019821167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1654314994812012,0.11132098734378815
KAN_tuned_fixed,core_interaction,rf,4,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7358584769769506, 0.12329695385691136, 0.01757133014099212, 0.01955957238100357, 0.005543355518185827, 0.005715957783723954, 0.007060908085846303, 0.007046126722596919, 0.006246017450133913, 0.005364796973625818, 0.007198418934653394, 0.005339442550120321, 0.0061943337356102695, 0.006275376016802321, 0.005630524907317802, 0.007665744708112894, 0.0066924253681028825, 0.008150118730223154, 0.006193937125552764, 0.007396182033533928]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00028157528140582144,0.00031658547231927514,grad,fd,"[4.90673303604126, 1.2184889316558838, 0.6044918298721313, 0.593156099319458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1413730382919312,0.30615949630737305
KAN_tuned_fixed,core_interaction,rf,5,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7272266417376955, 0.11397061067918961, 0.022604036274963518, 0.020391705575122567, 0.006923122424867185, 0.00617106893409624, 0.008583005913771305, 0.007276165686947325, 0.008753927482071792, 0.008361644020640106, 0.006794621820059059, 0.006176526594485992, 0.007543217850325255, 0.006504119869912986, 0.006558495591947765, 0.006930092767249306, 0.006979250580316688, 0.008142163968230531, 0.006912144418700004, 0.00719743780940727]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00022189615992829204,0.0002552355290390551,grad,fd,"[4.97571325302124, 1.1280138492584229, 0.5891457796096802, 0.6044472455978394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1569948196411133,0.13139912486076355
KAN_tuned_fixed,core_interaction,rf,6,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7429378053602184, 0.11565425530148647, 0.018362857512340635, 0.017302568929996986, 0.00666379710682344, 0.00598043280822699, 0.006083650576320645, 0.0068182467553804995, 0.006368490319252041, 0.005629691034936465, 0.006882795690041936, 0.006972552125168088, 0.006747840891639418, 0.006859294342150953, 0.007448030020497891, 0.008776050160513905, 0.007111700220682392, 0.00586452550422287, 0.00643863167111108, 0.005096783668988918]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00015131558757275343,0.00017085175204556435,grad,fd,"[4.725916862487793, 1.1707026958465576, 0.5784397125244141, 0.57208251953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.147484302520752,0.21716171503067017
KAN_tuned_fixed,core_interaction,rf,7,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7442219740582675, 0.1179327927237388, 0.015689483577870048, 0.016633586693922682, 0.005846276577841702, 0.005828979115712844, 0.007016017083087041, 0.0074123370751103335, 0.006434145750028463, 0.0066555356958038344, 0.007406851376776482, 0.005877101164975573, 0.00613560835135152, 0.0064988782987559154, 0.007837683794892898, 0.005904149292033474, 0.007716220686605001, 0.0058505429393118326, 0.006539959030454223, 0.006561876713459815]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.000284132722299546,0.00032376538729295135,grad,fd,"[4.92751407623291, 1.1661332845687866, 0.5937143564224243, 0.5764001607894897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.159226417541504,0.31830012798309326
KAN_tuned_fixed,core_interaction,rf,8,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7616907031513438, 0.11318716367249701, 0.016498909539291035, 0.01858913089042831, 0.005098121897094826, 0.004521244170963281, 0.004988769575180575, 0.006189716052494679, 0.005840419907687363, 0.006749835728700374, 0.00588339547402649, 0.005676319852353395, 0.006786312997312978, 0.005838502766534631, 0.005187698750095231, 0.005909057664955116, 0.004808476966795798, 0.005286508168708865, 0.00545496605010012, 0.0058147467234361755]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00033115444239228964,0.0003676857450045645,grad,fd,"[4.742640972137451, 1.1840887069702148, 0.5502964854240417, 0.5817661285400391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1551810503005981,0.12705394625663757
KAN_tuned_fixed,core_interaction,rf,9,1024,4096,20,0.0,4,"[0, 1, 2, 3]",rf,"[0.7251677589711324, 0.1264542664457819, 0.01817112952348759, 0.019244269660143688, 0.007599655024431492, 0.005984077903477465, 0.007093413360794932, 0.006123644600327339, 0.008750158391491935, 0.007229646321146754, 0.007377569717922092, 0.010283562220651847, 0.006292596386390334, 0.005761823925731176, 0.006040789064901665, 0.006128830586041232, 0.007617865220446162, 0.005387844928169379, 0.0065791062728714515, 0.006711991474659182]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00029241590527817607,0.0003704491537064314,grad,fd,"[4.845890998840332, 1.2196192741394043, 0.6148132681846619, 0.59262615442276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1522241830825806,0.3420422077178955
KAN_tuned_fixed,core_interaction,oracle_support,0,1024,4096,20,0.0,4,"[0, 1, 2, 3]",oracle_support_random_fill,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00034588255221024156,0.0004813974956050515,grad,fd,"[4.825695991516113, 1.1826171875, 0.576826810836792, 0.5641288757324219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.0860521793365479,0.43836772441864014
KAN_tuned_fixed,core_interaction,oracle_support,1,1024,4096,20,0.0,4,"[0, 1, 2, 3]",oracle_support_random_fill,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.00033908040495589375,0.0003995923907496035,grad,fd,"[4.835568904876709, 1.2314305305480957, 0.5965344309806824, 0.5824571847915649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1950846910476685,0.5209143161773682
KAN_tuned_fixed,core_interaction,oracle_support,2,1024,4096,20,0.0,4,"[0, 1, 2, 3]",oracle_support_random_fill,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]","[(2, 3)]",4,1,sin(2*pi*x0) + x1^2 + x2*x3,5,3,8,0.001,50,LBFGS,0,10,4,1,1.0,1,1.0,1,ok,,,0.0003631555591709912,0.000399180396925658,grad,fd,"[4.599983215332031, 1.16938054561615, 0.5652475357055664, 0.5686613321304321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,1.0,"[(2, 3)]",1.0,1.0,1.0,1.1205475330352783,0.14725199341773987
